player,fbref_id,fbref_url,window,prior_season,pl_season,prior_league,prior_squads,pl_squads,pos,age_pl,prior_minutes,pl_minutes,minutes_ratio,prior_npxg,pl_npxg,prior_xag,pl_xag,prior_npxg_p90,pl_npxg_p90,prior_xag_p90,pl_xag_p90,prior_npxg_xag_p90,ratio_npxg,ratio_xag,diff_npxg,diff_xag,prior_pkatt,pl_pkatt,dest_big6,talent_split,talent_league_n,talent_league_p25,talent_league_p75,meets_900,meets_450,in_primary,prior_pl_minutes,source
Remo Freuler,98d2c2c4,https://fbref.com/en/players/98d2c2c4/Remo-Freuler,summer,2021-22,2022-23,Serie A,Atalanta,Nott'ham Forest,MF,30.0,2369.0,2161.0,0.9121992401857324,1.4,0.4,1.4,0.8,0.05318699873364288,0.016658954187875982,0.05318699873364288,0.033317908375751965,0.10637399746728576,0.3132147815164937,0.6264295630329874,-0.0365280445457669,-0.019869090357890917,0.0,0.0,0,average,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Renan Lodi,ed9f7cfe,https://fbref.com/en/players/ed9f7cfe/Renan-Lodi,summer,2021-22,2022-23,La Liga,Atlético Madrid,Nott'ham Forest,DF,24.0,1181.0,2214.0,1.8746824724809483,0.7,1.0,1.8,1.2,0.053344623200677385,0.04065040650406504,0.1371718882303133,0.04878048780487805,0.1905165114309907,0.7620338108142987,0.3556157783800061,-0.012694216696612345,-0.08839140042543524,0.0,0.0,0,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Sasa Kalajdzic,15f24fe7,https://fbref.com/en/players/15f24fe7/Sasa-Kalajdzic,summer,2021-22,2022-23,Bundesliga,Stuttgart,Wolves,FW,25.0,1221.0,45.0,0.036855036855036855,5.0,0.3,2.5,0.0,0.36855036855036855,0.6,0.18427518427518427,0.0,0.5528255528255528,1.628,0.0,0.23144963144963143,-0.18427518427518427,2.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Saša Lukić,c6e8cf1f,https://fbref.com/en/players/c6e8cf1f/Sasa-Lukic,summer,2021-22,2022-23,Serie A,Torino,Fulham,MF,25.0,2982.0,412.0,0.1381623071763917,2.3,0.1,4.0,0.0,0.06941649899396378,0.021844660194174758,0.12072434607645875,0.0,0.19014084507042253,0.3146897425073871,0.0,-0.04757183879978902,-0.12072434607645875,3.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Sekou Mara,3544641e,https://fbref.com/en/players/3544641e/Sekou-Mara,summer,2021-22,2022-23,Ligue 1,Bordeaux,Southampton,"FW,MF",20.0,905.0,555.0,0.6132596685082873,4.4,1.0,0.7,0.8,0.43756906077348073,0.16216216216216217,0.06961325966850827,0.12972972972972974,0.507182320441989,0.3705978705978706,1.8635778635778641,-0.27540689861131856,0.060116470061221464,1.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Serge Aurier,5c2b4f07,https://fbref.com/en/players/5c2b4f07/Serge-Aurier,summer,2021-22,2022-23,La Liga,Villarreal,Nott'ham Forest,DF,29.0,1010.0,1943.0,1.9237623762376237,0.8,0.8,1.4,1.0,0.07128712871287128,0.03705609881626351,0.12475247524752474,0.04632012352032939,0.19603960396039602,0.5198147195059187,0.3712962282185134,-0.03423102989660777,-0.07843235172719534,0.0,0.0,0,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Sven Botman,ccce7025,https://fbref.com/en/players/ccce7025/Sven-Botman,summer,2021-22,2022-23,Ligue 1,Lille,Newcastle Utd,DF,22.0,2250.0,3127.0,1.3897777777777778,1.6,2.5,0.2,1.0,0.064,0.0719539494723377,0.008,0.028781579788935082,0.07200000000000001,1.1242804605052765,3.597697473616885,0.007953949472337699,0.020781579788935082,0.0,0.0,0,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Taiwo Awoniyi,e5478b87,https://fbref.com/en/players/e5478b87/Taiwo-Awoniyi,summer,2021-22,2022-23,Bundesliga,Union Berlin,Nott'ham Forest,FW,24.0,2174.0,1404.0,0.6458141674333027,12.0,6.6,2.4,1.1,0.49678012879484823,0.4230769230769231,0.09935602575896964,0.07051282051282053,0.5961361545538179,0.8516381766381765,0.7096984805318141,-0.07370320571792516,-0.028843205246149112,2.0,0.0,0,top,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Tetê,7120a04d,https://fbref.com/en/players/7120a04d/Tete,summer,2021-22,2022-23,Ligue 1,Lyon,Leicester City,FW,22.0,583.0,734.0,1.2590051457975986,2.3,1.8,2.3,0.4,0.3550600343053173,0.22070844686648503,0.3550600343053173,0.04904632152588556,0.7101200686106346,0.6216088141215497,0.13813529202701103,-0.13435158743883227,-0.30601371277943173,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Thilo Kehrer,51dbeea9,https://fbref.com/en/players/51dbeea9/Thilo-Kehrer,summer,2021-22,2022-23,Ligue 1,Paris S-G,West Ham,DF,25.0,1513.0,2230.0,1.4738929279577,1.0,0.5,0.0,0.6,0.059484467944481166,0.020179372197309416,0.0,0.0242152466367713,0.059484467944481166,0.33923766816143497,,-0.03930509574717175,0.0242152466367713,0.0,0.0,0,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Tyler Adams,2b09d998,https://fbref.com/en/players/2b09d998/Tyler-Adams,summer,2021-22,2022-23,Bundesliga,RB Leipzig,Leeds United,MF,23.0,1351.0,2156.0,1.5958549222797926,0.2,0.1,0.9,1.4,0.013323464100666173,0.004174397031539889,0.05995558845299778,0.05844155844155843,0.07327905255366396,0.3133116883116883,0.9747474747474746,-0.009149067069126285,-0.001514030011439349,0.0,0.0,0,bottom,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Weston McKennie,01c3aff5,https://fbref.com/en/players/01c3aff5/Weston-McKennie,summer,2021-22,2022-23,Serie A,Juventus,Leeds United,MF,23.0,1369.0,1437.0,1.0496712929145362,2.1,0.8,1.2,0.7,0.13805697589481372,0.05010438413361169,0.07888970051132213,0.043841336116910226,0.21694667640613585,0.36292540676674295,0.555729529111575,-0.08795259176120203,-0.035048364394411904,0.0,0.0,0,average,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
William Saliba,972aeb2a,https://fbref.com/en/players/972aeb2a/William-Saliba,summer,2021-22,2022-23,Ligue 1,Marseille,Arsenal,DF,21.0,3240.0,2415.0,0.7453703703703703,1.7,0.9,0.4,1.2,0.04722222222222222,0.03354037267080745,0.011111111111111112,0.04472049689440994,0.058333333333333334,0.7102667153818049,4.024844720496895,-0.013681849551414771,0.03360938578329883,0.0,0.0,1,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Wout Faes,9c221d14,https://fbref.com/en/players/9c221d14/Wout-Faes,summer,2021-22,2022-23,Ligue 1,Reims,Leicester City,DF,24.0,3330.0,2786.0,0.8366366366366367,2.1,1.2,0.2,0.6,0.05675675675675676,0.038765254845656856,0.005405405405405406,0.019382627422828428,0.062162162162162166,0.6830068710901446,3.585786073223259,-0.017991501911099904,0.013977222017423022,0.0,0.0,0,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Álex Moreno,16e9d0ea,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,summer,2021-22,2022-23,La Liga,Betis,Aston Villa,DF,29.0,2404.0,1329.0,0.552828618968386,3.8,0.6,1.9,3.0,0.14226289517470883,0.040632054176072234,0.07113144758735442,0.20316027088036118,0.21339434276206326,0.2856124509920399,2.856124509920399,-0.10163084099863659,0.13202882329300675,0.0,0.0,0,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
André Gomes,1961b2aa,https://fbref.com/en/players/1961b2aa/Andre-Gomes,summer,2022-23,2023-24,Ligue 1,Lille,Everton,"MF,FW",,1629.0,508.0,0.3118477593615715,1.1,0.3,1.2,0.4,0.06077348066298344,0.0531496062992126,0.06629834254143646,0.07086614173228346,0.1270718232044199,0.874552612741589,1.0688976377952757,-0.007623874363770836,0.004567799190847002,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Ansu Fati,0ba976e4,https://fbref.com/en/players/0ba976e4/Ansu-Fati,summer,2022-23,2023-24,La Liga,Barcelona,Brighton,"MF,FW",,1393.0,521.0,0.3740129217516152,9.1,3.4,1.7,0.8,0.5879396984924623,0.5873320537428023,0.10983488872936109,0.1381957773512476,0.6977745872218234,0.998966484571091,1.2582138421587445,-0.000607644749660019,0.028360888621886515,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Axel Disasi,ad82197c,https://fbref.com/en/players/ad82197c/Axel-Disasi,summer,2022-23,2023-24,Ligue 1,Monaco,Chelsea,DF,,3330.0,2579.0,0.7744744744744745,3.0,2.4,1.2,0.3,0.08108108108108109,0.08375339278790228,0.032432432432432434,0.010469174098487785,0.11351351351351352,1.0329585110507948,0.32279953470337336,0.0026723117068211955,-0.02196325833394465,1.0,0.0,1,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Beto,ed5c0319,https://fbref.com/en/players/ed5c0319/Beto,summer,2022-23,2023-24,Serie A,Udinese,Everton,FW,,2129.0,951.0,0.44668858619069984,10.1,6.0,2.6,0.9,0.4269610145608267,0.5678233438485805,0.10991075622357914,0.08517350157728706,0.5368717707844058,1.3299184808070712,0.7749332686241204,0.14086232928775377,-0.024737254646292076,1.0,1.0,0,top,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Callum Hudson-Odoi,15f3ec41,https://fbref.com/en/players/15f3ec41/Callum-Hudson-Odoi,summer,2022-23,2023-24,Bundesliga,Leverkusen,Nott'ham Forest,"FW,MF",,605.0,1854.0,3.064462809917355,0.2,2.7,0.8,2.8,0.02975206611570248,0.13106796116504857,0.11900826446280992,0.13592233009708737,0.1487603305785124,4.4053398058252435,1.1421251348435815,0.10131589504934609,0.016914065634277456,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Carlos Baleba,a1390d2f,https://fbref.com/en/players/a1390d2f/Carlos-Baleba,summer,2022-23,2023-24,Ligue 1,Lille,Brighton,MF,,478.0,1325.0,2.771966527196653,0.5,0.8,0.1,0.3,0.09414225941422594,0.05433962264150943,0.01882845188284519,0.020377358490566037,0.11297071129707112,0.5772075471698114,1.0822641509433961,-0.039802636772716504,0.0015489066077208485,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Christopher Nkunku,7c56da38,https://fbref.com/en/players/7c56da38/Christopher-Nkunku,summer,2022-23,2023-24,Bundesliga,RB Leipzig,Chelsea,"FW,MF",,1897.0,443.0,0.2335266209804955,11.3,2.3,4.3,0.2,0.5361096468107539,0.46726862302483063,0.2040063257775435,0.040632054176072234,0.7401159725882974,0.871591522004035,0.19917056013439025,-0.06884102378592327,-0.16337427160147125,4.0,0.0,1,,,,,False,False,0,0.0,fbref_wfr_standard
Divock Origi,43a166b4,https://fbref.com/en/players/43a166b4/Divock-Origi,summer,2022-23,2023-24,Serie A,Milan,Nott'ham Forest,FW,,1027.0,606.0,0.5900681596884129,2.1,1.4,1.2,2.1,0.18403115871470302,0.2079207920792079,0.10516066212268745,0.3118811881188119,0.2891918208373905,1.1298129812981297,2.9657590759075907,0.023889633364504892,0.20672052599612445,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Dominik Szoboszlai,934e1968,https://fbref.com/en/players/934e1968/Dominik-Szoboszlai,summer,2022-23,2023-24,Bundesliga,RB Leipzig,Liverpool,MF,,2444.0,2104.0,0.8608837970540099,4.7,3.7,8.1,5.8,0.17307692307692307,0.15826996197718632,0.29828150572831424,0.24809885931558937,0.4713584288052373,0.914448669201521,0.8317607848659814,-0.014806961099736754,-0.05018264641272488,1.0,0.0,1,average,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Enes Ünal,f8eca1b6,https://fbref.com/en/players/f8eca1b6/Enes-Unal,summer,2022-23,2023-24,La Liga,Getafe,Bournemouth,"FW,MF",,2970.0,328.0,0.11043771043771043,7.1,2.9,3.5,1.0,0.21515151515151515,0.7957317073170732,0.10606060606060606,0.27439024390243905,0.3212121212121212,3.6984713156990727,2.587108013937282,0.580580192165558,0.16832963784183297,6.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Fodé Ballo-Touré,f449640d,https://fbref.com/en/players/f449640d/Fode-Ballo-Toure,summer,2022-23,2023-24,Serie A,Milan,Fulham,"DF,MF",,523.0,71.0,0.13575525812619502,0.6,0.0,0.2,0.0,0.10325047801147227,0.0,0.03441682600382409,0.0,0.13766730401529637,0.0,0.0,-0.10325047801147227,-0.03441682600382409,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Gio Reyna,7fa4e703,https://fbref.com/en/players/7fa4e703/Gio-Reyna,summer,2022-23,2023-24,Bundesliga,Dortmund,Nott'ham Forest,"FW,MF",,625.0,235.0,0.376,3.5,0.3,1.3,0.5,0.504,0.1148936170212766,0.1872,0.19148936170212766,0.6912,0.22796352583586627,1.0229132569558101,-0.3891063829787234,0.004289361702127653,1.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Giovani Lo Celso,d7553721,https://fbref.com/en/players/d7553721/Giovani-Lo-Celso,summer,2022-23,2023-24,La Liga,Villarreal,Tottenham,MF,,1126.0,506.0,0.4493783303730018,2.5,0.6,3.3,1.9,0.19982238010657194,0.1067193675889328,0.26376554174067496,0.33794466403162055,0.4635879218472469,0.5340711462450592,1.2812312851838543,-0.09310301251763914,0.07417912229094559,0.0,0.0,1,,,,,False,True,0,0.0,fbref_wfr_standard
Gonzalo Montiel,374d5158,https://fbref.com/en/players/374d5158/Gonzalo-Montiel,summer,2022-23,2023-24,La Liga,Sevilla,Nott'ham Forest,DF,,1524.0,801.0,0.5255905511811023,0.8,0.1,2.1,1.4,0.047244094488188976,0.011235955056179775,0.12401574803149606,0.15730337078651685,0.17125984251968504,0.23782771535580524,1.268414481897628,-0.0360081394320092,0.033287622755020785,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Han-Noah Massengo,eba1e557,https://fbref.com/en/players/eba1e557/Han-Noah-Massengo,summer,2022-23,2023-24,Ligue 1,Auxerre,Burnley,"MF,DF",,1116.0,16.0,0.014336917562724014,1.3,0.0,0.6,0.0,0.10483870967741936,0.0,0.04838709677419355,0.0,0.1532258064516129,0.0,0.0,-0.10483870967741936,-0.04838709677419355,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Igor,a4e85758,https://fbref.com/en/players/a4e85758/Igor,summer,2022-23,2023-24,Serie A,Fiorentina,Brighton,DF,,2057.0,1637.0,0.7958191541079241,0.5,0.3,0.2,0.7,0.021876519202722412,0.016493585827733658,0.008750607681088965,0.0384850335980452,0.030627126883811376,0.7539401343921807,4.39798411728772,-0.005382933374988755,0.029734425916956235,0.0,0.0,0,bottom,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Issa Kaboré,c066d1a5,https://fbref.com/en/players/c066d1a5/Issa-Kabore,summer,2022-23,2023-24,Ligue 1,Marseille,Luton Town,DF,,1028.0,1729.0,1.6819066147859922,0.9,0.2,0.9,2.1,0.07879377431906615,0.010410641989589358,0.07879377431906615,0.10931174089068826,0.1575875486381323,0.13212518475676371,1.3873144399460189,-0.06838313232947679,0.030517966571622118,0.0,0.0,0,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Jacob Bruun Larsen,4e204552,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen,summer,2022-23,2023-24,Bundesliga,Hoffenheim,Burnley,"MF,FW",,328.0,1249.0,3.807926829268293,1.3,4.2,0.4,1.5,0.3567073170731707,0.3026421136909528,0.10975609756097561,0.10808646917534027,0.4664634146341463,0.8484325922276283,0.9847878302642114,-0.05406520338221793,-0.0016696283856353356,0.0,1.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Jean-Ricner Bellegarde,10f0fdd3,https://fbref.com/en/players/10f0fdd3/Jean-Ricner-Bellegarde,summer,2022-23,2023-24,Ligue 1,Strasbourg,Wolves,"MF,FW",,2419.0,958.0,0.39603141794129804,2.6,1.6,5.2,1.0,0.09673418768085985,0.15031315240083507,0.1934683753617197,0.09394572025052192,0.2902025630425796,1.5538782720411113,0.4855869600128473,0.05357896471997521,-0.09952265511119779,0.0,0.0,0,top,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Jeremy Doku,fffea3e5,https://fbref.com/en/players/fffea3e5/Jeremy-Doku,summer,2022-23,2023-24,Ligue 1,Rennes,Manchester City,"FW,MF",,1291.0,1595.0,1.2354763749031759,2.7,2.5,4.9,4.6,0.18822618125484122,0.14106583072100312,0.3415956622773045,0.25956112852664576,0.5298218435321457,0.7494485080691976,0.7598490179770966,-0.0471603505338381,-0.08203453375065872,0.0,0.0,1,top,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Joško Gvardiol,5ad50391,https://fbref.com/en/players/5ad50391/Josko-Gvardiol,summer,2022-23,2023-24,Bundesliga,RB Leipzig,Manchester City,DF,,2170.0,2328.0,1.0728110599078342,1.8,3.1,0.6,1.4,0.07465437788018434,0.11984536082474227,0.02488479262672811,0.05412371134020618,0.09953917050691244,1.605336006109202,2.174971363115693,0.045190982944557936,0.02923891871347807,0.0,0.0,1,average,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Justin Kluivert,4c3a6744,https://fbref.com/en/players/4c3a6744/Justin-Kluivert,summer,2022-23,2023-24,La Liga,Valencia,Bournemouth,"MF,FW",,1447.0,1916.0,1.3241188666205943,5.9,6.2,2.4,1.9,0.3669661368348307,0.29123173277661796,0.1492743607463718,0.08924843423799582,0.5162404975812025,0.7936201832914617,0.5978818719554628,-0.07573440405821275,-0.060025926508375974,1.0,0.0,0,top,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Konstantinos Mavropanos,00963611,https://fbref.com/en/players/00963611/Konstantinos-Mavropanos,summer,2022-23,2023-24,Bundesliga,Stuttgart,West Ham,DF,,2286.0,1500.0,0.6561679790026247,4.0,1.2,1.1,0.2,0.15748031496062992,0.072,0.043307086614173235,0.012,0.20078740157480315,0.4572,0.27709090909090905,-0.08548031496062992,-0.03130708661417324,0.0,0.0,0,average,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Lesley Ugochukwu,1df4a109,https://fbref.com/en/players/1df4a109/Lesley-Ugochukwu,summer,2022-23,2023-24,Ligue 1,Rennes,Chelsea,MF,,1330.0,301.0,0.22631578947368422,0.9,0.0,0.8,0.1,0.06090225563909774,0.0,0.05413533834586466,0.029900332225913623,0.11503759398496241,0.0,0.5523255813953488,-0.06090225563909774,-0.02423500611995104,0.0,0.0,1,,,,,False,False,0,0.0,fbref_wfr_standard
Lorenz Assignon,b026bbf6,https://fbref.com/en/players/b026bbf6/Lorenz-Assignon,summer,2022-23,2023-24,Ligue 1,Rennes,Burnley,DF,,261.0,1234.0,4.727969348659004,0.3,0.4,0.3,2.6,0.10344827586206896,0.029173419773095625,0.10344827586206896,0.18962722852512157,0.20689655172413793,0.28200972447325773,1.8330632090761751,-0.07427485608897334,0.0861789526630526,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Luca Koleosho,fc076f78,https://fbref.com/en/players/fc076f78/Luca-Koleosho,summer,2022-23,2023-24,La Liga,Espanyol,Burnley,"MF,FW",,59.0,974.0,16.508474576271187,0.0,2.0,0.0,1.3,0.0,0.18480492813141683,0.0,0.12012320328542095,0.0,,,0.18480492813141683,0.12012320328542095,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Mahmoud Dahoud,db4ed67b,https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud,summer,2022-23,2023-24,Bundesliga,Dortmund,Brighton,MF,,337.0,452.0,1.3412462908011868,0.4,0.2,0.5,0.9,0.10682492581602374,0.03982300884955752,0.13353115727002968,0.17920353982300885,0.2403560830860534,0.372787610619469,1.3420353982300885,-0.06700191696646621,0.045672382552979174,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Malo Gusto,d56b9520,https://fbref.com/en/players/d56b9520/Malo-Gusto,summer,2022-23,2023-24,Ligue 1,Lyon,Chelsea,DF,,1595.0,1751.0,1.0978056426332288,0.4,0.9,3.1,4.3,0.0225705329153605,0.04625928041119361,0.17492163009404388,0.22101656196459166,0.19749216300940436,2.0495431182181614,1.26351762126711,0.023688747495833107,0.04609493187054778,0.0,0.0,1,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Maxime Estève,1a066e69,https://fbref.com/en/players/1a066e69/Maxime-Esteve,summer,2022-23,2023-24,Ligue 1,Montpellier,Burnley,DF,,1646.0,1309.0,0.7952612393681653,0.6,0.3,0.1,0.0,0.032806804374240585,0.020626432391138275,0.0054678007290400975,0.0,0.03827460510328068,0.6287242169595111,0.0,-0.01218037198310231,-0.0054678007290400975,0.0,0.0,0,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Micky van de Ven,8fe2a392,https://fbref.com/en/players/8fe2a392/Micky-van-de-Ven,summer,2022-23,2023-24,Bundesliga,Wolfsburg,Tottenham,DF,,2970.0,2339.0,0.7875420875420875,1.3,0.6,1.4,0.0,0.03939393939393939,0.023086789226165028,0.04242424242424242,0.0,0.08181818181818182,0.5860492649718815,0.0,-0.016307150167774363,-0.04242424242424242,0.0,0.0,1,bottom,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Moussa Diaby,aeed5c06,https://fbref.com/en/players/aeed5c06/Moussa-Diaby,summer,2022-23,2023-24,Bundesliga,Leverkusen,Aston Villa,"FW,MF",,2699.0,2174.0,0.8054835124120044,10.3,7.0,8.2,6.6,0.34346054094108935,0.28978840846366144,0.27343460540941084,0.2732290708371665,0.6168951463505001,0.8437312992917174,0.9992483227500171,-0.053672132477427914,-0.0002055345722443147,1.0,0.0,0,top,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Nicolas Jackson,9c36ed83,https://fbref.com/en/players/9c36ed83/Nicolas-Jackson,summer,2022-23,2023-24,La Liga,Villarreal,Chelsea,FW,,1598.0,2799.0,1.7515644555694618,8.0,18.6,3.3,4.3,0.45056320400500627,0.5980707395498394,0.1858573216520651,0.1382636655948553,0.6364205256570714,1.3273847802786711,0.7439236956921844,0.1475075355448331,-0.04759365605720978,0.0,0.0,1,top,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Nicolás Domínguez,20b3a502,https://fbref.com/en/players/20b3a502/Nicolas-Dominguez,summer,2022-23,2023-24,Serie A,Bologna,Nott'ham Forest,"MF,FW",,2300.0,1495.0,0.65,2.6,1.3,2.9,1.0,0.10173913043478261,0.0782608695652174,0.11347826086956522,0.06020066889632107,0.21521739130434783,0.7692307692307693,0.5305039787798408,-0.023478260869565212,-0.05327759197324415,0.0,0.0,0,average,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Nicolò Zaniolo,9907b1c8,https://fbref.com/en/players/9907b1c8/Nicolo-Zaniolo,summer,2022-23,2023-24,Serie A,Roma,Aston Villa,"FW,MF",,890.0,839.0,0.9426966292134832,2.9,2.6,0.9,1.0,0.2932584269662921,0.2789034564958284,0.09101123595505618,0.10727056019070322,0.3842696629213483,0.9510501006945872,1.1786518341941463,-0.014354970470463746,0.016259324235647035,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Nuno Tavares,a65c844b,https://fbref.com/en/players/a65c844b/Nuno-Tavares,summer,2022-23,2023-24,Ligue 1,Marseille,Nott'ham Forest,DF,,2349.0,457.0,0.19455087271179225,4.5,0.2,2.6,0.5,0.1724137931034483,0.03938730853391685,0.09961685823754789,0.09846827133479212,0.2720306513409962,0.22844638949671772,0.9884699545531056,-0.13302648456953142,-0.001148586902755766,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Ola Aina,246d153b,https://fbref.com/en/players/246d153b/Ola-Aina,summer,2022-23,2023-24,Serie A,Torino,Nott'ham Forest,DF,,876.0,1692.0,1.9315068493150684,0.8,0.3,2.1,0.9,0.0821917808219178,0.015957446808510637,0.21575342465753425,0.047872340425531915,0.297945205479452,0.19414893617021275,0.22188449848024316,-0.06623433401340717,-0.16788108423200232,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Pau Torres,532e1e4f,https://fbref.com/en/players/532e1e4f/Pau-Torres,summer,2022-23,2023-24,La Liga,Villarreal,Aston Villa,DF,,3054.0,2464.0,0.8068107400130976,2.4,1.0,1.0,0.4,0.07072691552062868,0.036525974025974024,0.029469548133595286,0.01461038961038961,0.10019646365422397,0.5164366883116883,0.49577922077922076,-0.034200941494654656,-0.014859158523205676,0.0,0.0,0,bottom,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Rasmus Højlund,491a433d,https://fbref.com/en/players/491a433d/Rasmus-Hojlund,summer,2022-23,2023-24,Serie A,Atalanta,Manchester Utd,FW,,1834.0,2158.0,1.1766630316248636,9.5,7.6,2.4,1.6,0.46619411123227916,0.3169601482854495,0.11777535441657579,0.06672845227062095,0.583969465648855,0.6798887859128823,0.5665739882607354,-0.14923396294682967,-0.05104690214595484,0.0,0.0,1,top,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Romain Faivre,745ca0a3,https://fbref.com/en/players/745ca0a3/Romain-Faivre,summer,2022-23,2023-24,Ligue 1,Lorient|Lyon,Bournemouth,"MF,FW",,1546.0,41.0,0.02652005174644243,2.9000000000000004,0.2,2.4,0.0,0.16882276843467015,0.43902439024390244,0.13971539456662355,0.0,0.30853816300129366,2.600504625735912,0.0,0.2702016218092323,-0.13971539456662355,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Ross Barkley,3a24769f,https://fbref.com/en/players/3a24769f/Ross-Barkley,summer,2022-23,2023-24,Ligue 1,Nice,Luton Town,MF,,960.0,2618.0,2.7270833333333333,4.3,4.1,2.4,3.7,0.403125,0.1409472880061115,0.225,0.12719633307868602,0.628125,0.349636683426013,0.5653170359052712,-0.2621777119938885,-0.09780366692131398,0.0,0.0,0,top,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Ryan Gravenberch,b8e740fb,https://fbref.com/en/players/b8e740fb/Ryan-Gravenberch,summer,2022-23,2023-24,Bundesliga,Bayern Munich,Liverpool,MF,,576.0,1121.0,1.9461805555555556,0.9,2.0,0.5,0.9,0.140625,0.16057091882247992,0.078125,0.07225691347011597,0.21875,1.1418376449598573,0.9248884924174844,0.019945918822479924,-0.005868086529884034,0.0,0.0,1,,,,,False,True,0,0.0,fbref_wfr_standard
Sandro Tonali,0db169ae,https://fbref.com/en/players/0db169ae/Sandro-Tonali,summer,2022-23,2023-24,Serie A,Milan,Newcastle Utd,MF,,2713.0,438.0,0.1614448949502396,2.4,0.7,5.7,0.6,0.07961666052340582,0.14383561643835616,0.18908956874308883,0.1232876712328767,0.2687062292664947,1.8066019786910197,0.6520067291516463,0.06421895591495033,-0.06580189751021212,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
