player,understat_player_id,window,prior_season_end_year,pl_season_end_year,prior_season,pl_season,prior_league,prior_minutes,pl_minutes,prior_npxg,pl_npxg,prior_xa,pl_xa,prior_npxg_p90,pl_npxg_p90,prior_xa_p90,pl_xa_p90,prior_npxg_xa_p90,ratio_npxg,ratio_xa,diff_npxg,diff_xa,source,meets_900,meets_450
Christopher Nkunku,3300,summer,2023,2024,2022-23,2023-24,Bundesliga,1897.0,416.0,13.25986481271684,2.4121735282242294,4.902977261692285,0.2275804504752158,0.6290921629649529,0.5218644652408189,0.23261357593690335,0.049236155150888035,0.8617057389018562,0.8295516872778024,0.21166501117820993,-0.10722769772413399,-0.18337742078601532,understat_roster_shots,False,False
Divock Origi,484,summer,2023,2024,2022-23,2023-24,Serie A,981.0,557.0,3.5613938802853213,1.545853201299905,1.0239905305206773,1.5920869708061216,0.3267333835124148,0.24977879374684284,0.09394408536886949,0.25724924124335896,0.4206774688812843,0.7644728281563921,2.7383229101999897,-0.07695458976557198,0.16330515587448946,understat_roster_shots,False,True
Dominik Szoboszlai,9788,summer,2023,2024,2022-23,2023-24,Bundesliga,2461.0,2135.0,4.425512064248321,3.519060467369852,9.276841456070542,5.657645266503095,0.1618431880464644,0.14834446935048556,0.33925872858445705,0.2384955850048143,0.5011019166309214,0.9165938408720458,0.7029902694027276,-0.013498718695978823,-0.10076314357964275,understat_roster_shots,True,True
Enes Ünal,6219,summer,2023,2024,2022-23,2023-24,La Liga,3013.0,283.0,7.148524368181821,4.017524207010864,3.3557464536279435,1.2090652771294117,0.21353043250460135,1.277657875021123,0.10023802881729668,0.38450839201995424,0.31376846132189806,5.983493125709802,3.835953246055902,1.0641274425165217,0.28427036320265753,understat_roster_shots,False,False
Fode Toure,5803,summer,2023,2024,2022-23,2023-24,Serie A,513.0,41.0,1.3866212815046308,0.0,0.6515411213040351,0.0,0.2432668914920405,0.0,0.1143054598779009,0.0,0.3575723513699414,0.0,0.0,-0.2432668914920405,-0.1143054598779009,understat_roster_shots,False,False
Giovani Lo Celso,5681,summer,2023,2024,2022-23,2023-24,La Liga,1143.0,466.0,3.0374221438541995,0.4979793429374689,3.4418556746095414,1.6030264683067794,0.23916709794127555,0.09617626794929657,0.271012257843271,0.3095973865828544,0.5101793557845465,0.4021300119337963,1.142374109003946,-0.14299082999197898,0.03858512873958342,understat_roster_shots,False,True
Giovanni Reyna,8191,summer,2023,2024,2022-23,2023-24,Bundesliga,596.0,206.0,3.2791504599153987,0.2087921565398572,1.4485626854002474,0.3924582097679375,0.4951737271684327,0.09121987421644247,0.2187426873926548,0.17146232465589503,0.7139164145610875,0.18421792032074866,0.7838539733587118,-0.40395385295199027,-0.04728036273675976,understat_roster_shots,False,False
Gonzalo Montiel,9897,summer,2023,2024,2022-23,2023-24,La Liga,1512.0,809.0,1.097531685605645,0.1195196136832235,2.563980428501963,1.7303651086986063,0.06532926700033602,0.013296372350420416,0.1526178826489264,0.1925004447254321,0.21794714964926243,0.20352857089843096,1.2613229942932003,-0.052032894649915604,0.0398825620765057,understat_roster_shots,False,True
Han-Noah Massengo,7264,summer,2023,2024,2022-23,2023-24,Ligue 1,1127.0,9.0,0.8377299327403301,0.0,0.5191048234701153,0.0,0.06689946224190746,0.0,0.04145468865333663,0.0,0.10835415089524408,0.0,0.0,-0.06689946224190746,-0.04145468865333663,understat_roster_shots,False,False
Igor Julio,7943,summer,2023,2024,2022-23,2023-24,Serie A,2054.0,1640.0,0.37149550393223724,0.2177427206188438,0.3776647970080374,0.6237877281382678,0.016277797153798127,0.011949295643717038,0.016548116714081483,0.034232253373441525,0.032825913867879614,0.7340855479900662,2.0686495004178855,-0.004328501510081089,0.017684136659360042,understat_roster_shots,True,True
Issa Kabore,9619,summer,2023,2024,2022-23,2023-24,Ligue 1,1001.0,1748.0,1.2396752545610068,0.3038460947573182,0.9739022292196746,3.1483323685824867,0.11145931359689372,0.015644249730067873,0.08756363699277793,0.16209949266156967,0.19902295058967165,0.14035838931008693,1.8512192758158197,-0.09581506386682584,0.07453585566879174,understat_roster_shots,True,True
Iyenoma Destiny Udogie,8831,summer,2023,2024,2022-23,2023-24,Serie A,2726.0,2437.0,3.505246840417384,2.813894234597683,3.221463406458496,2.5504489485174413,0.11572715173791805,0.10391894998514217,0.10635792611198264,0.09418974368755426,0.22208507784990067,0.8979651570487334,0.8855921427838233,-0.011808201752775874,-0.012168182424428381,understat_roster_shots,True,True
Jacob Bruun Larsen,5355,summer,2023,2024,2022-23,2023-24,Bundesliga,311.0,1272.0,1.2600271888077257,4.533253403380511,0.2890466079115865,1.454617014154791,0.3646380932241007,0.3207490615599418,0.08364692833454271,0.10292101515246162,0.44828502155864336,0.8796367343957523,1.230421931823162,-0.04388903166415886,0.01927408681791891,understat_roster_shots,False,False
Jean-Ricner Bellegarde,7762,summer,2023,2024,2022-23,2023-24,Ligue 1,2443.0,938.0,2.389408568851648,1.3613648451864713,5.344819847494363,0.9551639519631858,0.0880256943089023,0.13062136041234798,0.19690290064449148,0.0916468610625658,0.2849285949533938,1.483900370657319,0.46544190442391886,0.04259566610344569,-0.10525603958192568,understat_roster_shots,True,True
Josko Gvardiol,9790,summer,2023,2024,2022-23,2023-24,Bundesliga,2167.0,2335.0,1.7560918042436235,3.081785424612461,0.616107390262186,2.1155781168490644,0.07293413123300697,0.1187840206488743,0.025588216485277683,0.08154262548882904,0.09852234771828466,1.628647913408168,3.186725637394268,0.04584988941586733,0.05595440900355136,understat_roster_shots,True,True
Justin Kluivert,6963,summer,2023,2024,2022-23,2023-24,La Liga,1453.0,2029.0,5.868931108154355,7.296913236379621,2.735850730910897,1.669286468997597,0.3635263590735664,0.32366791092861796,0.16946081609220973,0.07404424948732564,0.5329871751657761,0.8903560989455449,0.4369402390168799,-0.03985844814494843,-0.09541656660488408,understat_roster_shots,True,True
Jéremy Doku,8981,summer,2023,2024,2022-23,2023-24,Ligue 1,1277.0,1616.0,2.9182673962786785,3.769852042198179,4.450656816363335,5.476052410900592,0.20567272174242843,0.20995463106301737,0.3136719760945185,0.3049781664486716,0.5193446978369469,1.0208190434021258,0.9722837540219811,0.004281909320588945,-0.008693809645846928,understat_roster_shots,True,True
Konstantinos Mavropanos,6722,summer,2023,2024,2022-23,2023-24,Bundesliga,2287.0,1490.0,3.64903113665059,0.8723389413207764,1.3511706823483103,0.10376533120870579,0.14359982610343378,0.05269161390528179,0.05317243612214601,0.006267704569653369,0.19677226222557978,0.36693368881469574,0.11787506886566942,-0.09090821219815198,-0.04690473155249264,understat_roster_shots,True,True
Lorenz Assignon,8973,summer,2023,2024,2022-23,2023-24,Ligue 1,240.0,1249.0,0.627483993768692,0.4085904099047181,0.6877081021666527,2.0751877352595325,0.2353064976632595,0.029442063163670637,0.25789053831249475,0.14953314345344912,0.49319703597575426,0.1251221851332144,0.5798318326524051,-0.20586443449958886,-0.10835739485904564,understat_roster_shots,False,False
Luca Koleosho,10620,summer,2023,2024,2022-23,2023-24,La Liga,40.0,1015.0,0.0281584616750478,2.3243730030953875,0.0,1.4566490054130552,0.06335653876885755,0.20610203968333485,0.0,0.12916099555386695,0.06335653876885755,3.253050808776865,,0.1427455009144773,0.12916099555386695,understat_roster_shots,False,False
Mahmoud Dahoud,205,summer,2023,2024,2022-23,2023-24,Bundesliga,328.0,462.0,0.2455215007066725,0.1646883077919481,0.38032230734825107,1.1006960421800611,0.06736870446219673,0.03208213788154833,0.10435673067482498,0.21442130691819375,0.1717254351370217,0.47621723079966455,2.0546955192217493,-0.035286566580648396,0.11006457624336877,understat_roster_shots,False,False
Malo Gusto,9017,summer,2023,2024,2022-23,2023-24,Ligue 1,1616.0,1754.0,0.6175792925059793,1.7004573922604314,2.9892009682953358,5.507309950888157,0.03439488634006073,0.08725265980811792,0.16647777669961647,0.28258716965788716,0.2008726630396772,2.5367916307515803,1.6974468019702846,0.05285777346805719,0.11610939295827069,understat_roster_shots,True,True
Maxime Estève,9487,summer,2023,2024,2022-23,2023-24,Ligue 1,1633.0,1314.0,0.4239176064729688,0.2405824996531006,0.0217300001531839,0.0125734973698854,0.023363493314493073,0.016478253400897303,0.0011976117659439993,0.0008611984499921507,0.024561105080437073,0.7052992109992109,0.7190965173203054,-0.00688523991359577,-0.0003364133159518486,understat_roster_shots,True,True
Micky van de Ven,10050,summer,2023,2024,2022-23,2023-24,Bundesliga,2970.0,2345.0,1.3219706285744897,0.9709036629647013,1.6289257705211637,0.0354084856808185,0.04005971601740878,0.03726282715003118,0.04936138698548981,0.0013589610709056142,0.08942110300289859,0.9301820096237788,0.02753085263396452,-0.0027968888673775977,-0.048002425914584194,understat_roster_shots,True,True
Moussa Diaby,6556,summer,2023,2024,2022-23,2023-24,Bundesliga,2736.0,2233.0,9.476291472092267,6.457844953052698,8.542524719610809,8.6211255826056,0.31172011421356144,0.26028036084851897,0.2810041026187766,0.34747035487438604,0.5927242168323381,0.8349809620247964,1.2365312521638898,-0.05143975336504247,0.06646625225560943,understat_roster_shots,True,True
Naouirou Ahamada,9274,summer,2023,2024,2022-23,2023-24,Bundesliga,1426.0,282.0,0.6138982782140365,0.5298433266580101,1.1083042230457063,0.0564648136496543,0.038745333127113105,0.16909893403979048,0.06994907438577389,0.01802068520733648,0.10869440751288699,4.364369083755764,0.257625785124063,0.1303536009126774,-0.05192838917843741,understat_roster_shots,False,False
Nicolas Jackson,10048,summer,2023,2024,2022-23,2023-24,La Liga,1617.0,2818.0,8.562870822846888,19.860593632794913,4.143055668100714,5.283698176965117,0.4765976339246877,0.6342985901176517,0.23059679043232176,0.16874834489952467,0.7071944243570094,1.3308890874978285,0.7317896514654696,0.15770095619296398,-0.061848445532797086,understat_roster_shots,True,True
Nicolo Zaniolo,6686,summer,2023,2024,2022-23,2023-24,Serie A,906.0,820.0,4.032713478431105,3.7046729270368806,0.8956218883395193,0.6395295020192858,0.40060067666534155,0.40661044321136497,0.08896906175558139,0.07019226241675089,0.48956973842092294,1.015001888154682,0.788951361649573,0.006009766546023421,-0.018776799338830502,understat_roster_shots,False,True
Nicolás Domínguez,8252,summer,2023,2024,2022-23,2023-24,Serie A,2317.0,1543.0,2.1117184855975193,1.702151047065853,3.4680905528366557,0.9089695196598763,0.08202618200421956,0.09928295154629083,0.13471219238467805,0.05301831287711527,0.2167383743888976,1.210381235849592,0.3935672928974281,0.017256769542071268,-0.08169387950756278,understat_roster_shots,True,True
Nuno Tavares,9691,summer,2023,2024,2022-23,2023-24,Ligue 1,2349.0,447.0,4.455183430574832,0.1731664137914775,3.1525784656405444,0.2493439316749572,0.17069668316378667,0.034865720897612924,0.12078844695940782,0.05020347617616588,0.2914851301231945,0.20425540936937017,0.41563144025717347,-0.13583096226617375,-0.07058497078324194,understat_roster_shots,False,False
Ola Aina,725,summer,2023,2024,2022-23,2023-24,Serie A,867.0,1730.0,0.815662948414683,0.29650081973522857,2.074985828250646,0.7307851929217573,0.08467089429910205,0.015424898136514782,0.21539645275958266,0.03801772679939777,0.3000673470586847,0.1821747397875112,0.1765011740552279,-0.06924599616258727,-0.1773787259601849,understat_roster_shots,False,True
Pau Torres,6221,summer,2023,2024,2022-23,2023-24,La Liga,3055.0,2467.0,2.11854893900454,1.5308636091649528,1.1356263682246206,0.6226628543809053,0.06241224370226141,0.05584828732259658,0.03345544128975969,0.0227157101314477,0.0958676849920211,0.8948290272822382,0.6789840233971359,-0.00656395637966483,-0.010739731158311991,understat_roster_shots,True,True
Rasmus Højlund,11055,summer,2023,2024,2022-23,2023-24,Serie A,1846.0,2210.0,10.287497541867195,9.338883211836217,1.9006175007671111,1.7794601731002324,0.5015573016078264,0.3803165108892577,0.09266282506448538,0.07246670388190991,0.5942201266723118,0.7582713075257584,0.7820472107501504,-0.12124079071856869,-0.020196121182575466,understat_roster_shots,True,True
Romain Faivre,6420,summer,2023,2024,2022-23,2023-24,Ligue 1,1539.0,21.0,2.9056475348770605,0.1308193765580654,2.7162801381200543,0.0,0.16992090847234273,0.5606544709631374,0.15884679170292715,0.0,0.3287677001752699,3.2995025509435325,0.0,0.3907335624907946,-0.15884679170292715,understat_roster_shots,False,False
Ross Barkley,592,summer,2023,2024,2022-23,2023-24,Ligue 1,910.0,2627.0,4.601358471438287,4.4832092300057385,2.5180207099765535,4.823556295596062,0.4550794092631273,0.15359300749924495,0.2490350152724064,0.1652531658179085,0.7041144245355337,0.337508145551884,0.6635740184453447,-0.3014864017638823,-0.0837818494544979,understat_roster_shots,True,True
Ryan Gravenberch,10697,summer,2023,2024,2022-23,2023-24,Bundesliga,527.0,1116.0,0.7752301301807158,1.7132480964064587,0.3644072394818065,1.0920489802956577,0.1323922423458528,0.13816516906503698,0.06223273539537491,0.08806846615287561,0.19462497774122772,1.043604720464688,1.415146957519415,0.005772926719184168,0.025835730757500702,understat_roster_shots,False,True
Sandro Tonali,7958,summer,2023,2024,2022-23,2023-24,Serie A,2720.0,436.0,2.3448674771934734,0.8581285923719405,6.7398044504225245,0.5521692577749489,0.0775875268189017,0.17713663604007945,0.22300823549192175,0.1139798926599665,0.30059576231082347,2.2830555799714682,0.5111017196676367,0.09954910922117775,-0.10902834283195525,understat_roster_shots,False,False
Santiago Bueno,10945,summer,2023,2024,2022-23,2023-24,La Liga,3017.0,817.0,0.7807204788550729,0.0,0.9726467910222706,0.19090598635375491,0.023289639740456267,0.0,0.029014985479616954,0.02103003521644791,0.05230462522007322,0.0,0.724799094978749,-0.023289639740456267,-0.007984950263169043,understat_roster_shots,False,True
Sasa Kalajdzic,8812,summer,2023,2024,2022-23,2023-24,Bundesliga,241.0,132.0,0.4039623960852621,1.3522434905171394,0.681012399494648,1.0801250115036964,0.15085732633889454,0.9219841980798678,0.254319983213769,0.736448871479793,0.4051773095526635,6.111630243324542,2.89575699940484,0.7711268717409732,0.482128888266024,understat_roster_shots,False,False
Sergio Reguilón,7187,summer,2023,2024,2022-23,2023-24,La Liga,291.0,1539.0,0.1965422481298445,1.177430767565965,0.30010113492608037,3.638490384444594,0.060786262308199335,0.06885560044245409,0.09281478399775682,0.21277721546459613,0.15360104630595617,1.132749371779786,2.29249270751671,0.008069338134254755,0.11996243146683931,understat_roster_shots,False,False
Sofyan Amrabat,7927,summer,2023,2024,2022-23,2023-24,Serie A,2016.0,922.0,0.3990889834240074,0.07372471690177901,0.809313733130693,0.2675175704061983,0.017816472474286044,0.007196555879783201,0.03613007737190593,0.0261134287815161,0.053946549846191974,0.40392708995396054,0.7227614962657514,-0.010619916594502843,-0.010016648590389834,understat_roster_shots,True,True
Timo Werner,65,summer,2023,2024,2022-23,2023-24,Bundesliga,1965.0,827.0,9.723151995800432,4.2129472717642775,2.8707874156534667,3.476951420307159,0.4453352059145236,0.45848277443625757,0.13148644651847938,0.3783864907226654,0.576821652433003,1.029522859066879,2.877760413652111,0.013147568521733988,0.24690004420418601,understat_roster_shots,False,True
Vinicius Souza,10872,summer,2023,2024,2022-23,2023-24,La Liga,2431.0,2676.0,0.9219064479693766,0.5002630027011029,0.48463566042482814,0.7816855013370512,0.03413063772819576,0.016824988880081937,0.017942085330413218,0.026289871121201274,0.05207272305860898,0.49295852641460014,1.4652628519516577,-0.017305648848113822,0.008347785790788056,understat_roster_shots,True,True
Wataru Endo,8808,summer,2023,2024,2022-23,2023-24,Bundesliga,2929.0,1718.0,5.163595052435992,0.4377728644758458,4.43788257613778,1.4933863505721088,0.1586628728983405,0.02293338638115607,0.13636375276626844,0.07823327796943527,0.2950266256646089,0.14454160549487904,0.5737102153790784,-0.13572948651718442,-0.05813047479683317,understat_roster_shots,True,True
Wilson Odobert,10822,summer,2023,2024,2022-23,2023-24,Ligue 1,1754.0,2150.0,2.93820697814226,2.5438556410372235,1.7927709752693768,4.427815416827797,0.15076318587959145,0.10648698032248842,0.09198938869683233,0.1853504127974427,0.2427525745764238,0.7063195149480015,2.0149108002913083,-0.04427620555710303,0.09336102410061035,understat_roster_shots,True,True
Yasser Larouci,10041,summer,2023,2024,2022-23,2023-24,Ligue 1,1816.0,531.0,0.507846593856811,0.25878923665732123,1.1292446423321956,0.3102901801466941,0.025168608726383802,0.04386258248429173,0.05596476751646344,0.05259155595706679,0.08113337624284725,1.7427495878352373,0.9397261579188311,0.018693973757907927,-0.003373211559396648,understat_roster_shots,False,True
Abduqodir Khusanov,11763,summer,2024,2025,2023-24,2024-25,Ligue 1,819.0,506.0,0.1942526958882806,0.015545766800642,0.0726845264434814,0.10573065932840099,0.02134645009761325,0.002765057336082569,0.00798731059818477,0.01880584849714642,0.02933376069579802,0.12953241983741973,2.3544656572414144,-0.01858139276153068,0.010818537898961651,understat_roster_shots,False,True
Boubakary Soumare,6310,summer,2024,2025,2023-24,2024-25,La Liga,2289.0,2182.0,0.0227503608912229,0.2561326650902626,1.0381842553615568,0.3478336622938512,0.0008945096025382529,0.010564592052302308,0.040819826554189656,0.014346942991038777,0.041714336156727906,11.81048478666334,0.35146996452796636,0.009670082449764054,-0.02647288356315088,understat_roster_shots,True,True
Brajan Gruda,11310,summer,2024,2025,2023-24,2024-25,Bundesliga,1671.0,684.0,4.423723733983933,1.0134435165673492,5.52777498960495,2.2726940251886845,0.238261601471307,0.1333478311272828,0.29772576245628096,0.29903868752482693,0.535987363927588,0.559669834769164,1.0044098470273923,-0.10491377034402422,0.001312925068545967,understat_roster_shots,False,True
Caleb Okoli,7333,summer,2024,2025,2023-24,2024-25,Serie A,2908.0,1113.0,0.6606414429843422,0.8699327614158391,0.7082394063472747,0.0,0.020446261990574553,0.0703449672303913,0.021919376400018818,0.0,0.042365638390593374,3.440480576000609,0.0,0.049898705239816744,-0.021919376400018818,understat_roster_shots,True,True
Carlos Alcaraz,11297,summer,2024,2025,2023-24,2024-25,Serie A,378.0,753.0,0.39867519959807346,1.6602017283439625,0.2984562255442142,2.2886833511292934,0.09492266657096987,0.19843048545943773,0.07106100608195576,0.2735478108919474,0.16598367265292563,2.0904436487893987,3.8494784407704628,0.10350781888846786,0.20248680480999165,understat_roster_shots,False,False
Carlos Soler,2478,summer,2024,2025,2023-24,2024-25,Ligue 1,1086.0,1422.0,1.7773496340960258,2.2921981550753108,2.3036557398736477,1.0893699526786798,0.14729416857149386,0.14507583259970322,0.1909106966746117,0.06894746535941011,0.33820486524610555,0.9849394175390325,0.3611503522870917,-0.002218335971790636,-0.12196323131520158,understat_roster_shots,True,True
Chadi Riad,11167,summer,2024,2025,2023-24,2024-25,La Liga,2160.0,90.0,0.6348644336685535,0.0,0.1388264000415801,0.0,0.02645268473618973,0.0,0.0057844333350658365,0.0,0.032237118071255566,0.0,0.0,-0.02645268473618973,-0.0057844333350658365,understat_roster_shots,False,False
Daichi Kamada,6145,summer,2024,2025,2023-24,2024-25,Serie A,1552.0,1527.0,1.7700907476246344,0.9768787641078224,3.2753266915678974,1.8320643100887533,0.10264701500400586,0.057576351519125095,0.18993518185638578,0.10798021474000512,0.29258219686039166,0.560915984910795,0.5685108660998432,-0.045070663484880764,-0.08195496711638066,understat_roster_shots,True,True
Dean Huijsen,11943,summer,2024,2025,2023-24,2024-25,Serie A,494.0,2403.0,0.5376390945166347,1.5728872735053296,0.0600836426019668,2.3319026045501228,0.09795044232084438,0.058909635711810106,0.010946412619791523,0.08733717620037913,0.1088968549406359,0.6014228656451286,7.978611736457865,-0.03904080660903427,0.0763907635805876,understat_roster_shots,False,True
Djed Spence,10764,summer,2024,2025,2023-24,2024-25,Serie A,836.0,1784.0,0.0894954688847064,0.4170202463865275,0.2373986169695853,1.8481179997324941,0.009634679664621502,0.02103801691411854,0.025557267377108464,0.09323465245287246,0.03519194704172997,2.1835720175907913,3.648068123917753,0.011403337249497039,0.067677385075764,understat_roster_shots,False,True
Donyell Malen,9749,summer,2024,2025,2023-24,2024-25,Bundesliga,1797.0,265.0,9.379874764010307,3.0199848208576436,3.628069125115871,0.18014454841613758,0.46977669936612554,1.0256552221780675,0.18170630008927566,0.061181167386612764,0.6514829994554012,2.1832824479417443,0.33670361102808943,0.5558785228119419,-0.1205251327026629,understat_roster_shots,False,False
Emmanuel Agbadou,10856,summer,2024,2025,2023-24,2024-25,Ligue 1,2601.0,1414.0,2.312899098731576,0.6943816822022195,1.0506317075341935,0.1891781575977801,0.0800311106827535,0.04419685388840152,0.03635403832298247,0.012041042562800712,0.11638514900573596,0.5522459142620125,0.3312160936791594,-0.035834256794351975,-0.02431299576018176,understat_roster_shots,True,True
Evann Guessand,8006,summer,2024,2025,2023-24,2024-25,Ligue 1,1508.0,73.0,8.268235597759483,0.1468662773258982,1.42581801302731,0.0614233240485191,0.49346233673630874,0.18106801314151832,0.08509523950428242,0.07572738581324272,0.5785575762405911,0.3669338056052605,0.889913304838066,-0.3123943235947904,-0.009367853691039707,understat_roster_shots,False,False
Fabio Carvalho,9501,summer,2024,2025,2023-24,2024-25,Bundesliga,132.0,399.0,0.21358712390065182,2.346301812678575,0.23040751367807377,0.6756551787257195,0.14562758447771715,0.529241010378626,0.1570960320532321,0.15240342377271868,0.30272361653094926,3.63420853457613,0.9701290464235065,0.38361342590090886,-0.004692608280513433,understat_roster_shots,False,False
Federico Chiesa,1433,summer,2024,2025,2023-24,2024-25,Serie A,2220.0,95.0,7.2602904113009545,0.6147317420691248,7.339922096580266,0.2075449079275131,0.2943360977554441,0.5823774398549604,0.29756440932082157,0.19662149172080187,0.5919005070762657,1.9786137150559155,0.6607695193440045,0.28804134209951626,-0.1009429176000197,understat_roster_shots,False,False
Gonçalo Guedes,5682,summer,2024,2025,2023-24,2024-25,La Liga,947.0,968.0,2.45115504413843,3.329893219284712,1.9316470362246032,1.4344439525157209,0.2329503209846449,0.3095975100574629,0.1835778598312717,0.13336772285786663,0.4165281808159166,1.3290280466188764,0.7264913262440595,0.07664718907281798,-0.05021013697340507,understat_roster_shots,True,True
Guido Rodríguez,8267,summer,2024,2025,2023-24,2024-25,La Liga,1865.0,1179.0,0.7606446929275981,0.16269100550562088,0.7604827135801313,0.2192824073135852,0.03670671440401277,0.012419160725619915,0.0366988977062798,0.01673911506210574,0.07340561211029256,0.338334850374466,0.4561203771316923,-0.024287553678392852,-0.01995978264417406,understat_roster_shots,True,True
Iliman Ndiaye,9307,summer,2024,2025,2023-24,2024-25,Ligue 1,1647.0,2478.0,4.741979992948471,5.572532963007688,2.8300538305193177,1.9087076298892494,0.259124589778605,0.20239223836589665,0.15464775030160205,0.06932352166667977,0.413772340080207,0.7810614906860819,0.44826724948459606,-0.056732351412708326,-0.08532422863492228,understat_roster_shots,True,True
Ilkay Gündogan,314,summer,2024,2025,2023-24,2024-25,La Liga,3014.0,2231.0,5.774606890976427,3.426698314025997,10.576679192483425,3.6678730603307477,0.17243351698337045,0.13823525247079324,0.3158265186872954,0.1479643995651131,0.48826003567066584,0.8016727541671884,0.46849897272754,-0.03419826451257721,-0.1678621191221823,understat_roster_shots,True,True
Ismaila Sarr,5675,summer,2024,2025,2023-24,2024-25,Ligue 1,1434.0,2738.0,4.052672207355498,12.308559283614157,2.7649366967380042,10.056549122557044,0.2543518121771233,0.4045910648375727,0.17353159184548145,0.3305658951899686,0.4278834040226048,1.5906749842844723,1.904932074179991,0.15023925266044935,0.15703430334448715,understat_roster_shots,True,True
Jadon Sancho,6345,summer,2024,2025,2023-24,2024-25,Bundesliga,983.0,1760.0,1.28489782102406,2.4174315482377993,3.420270767062902,4.314331844449042,0.11764069571939513,0.12361865871670565,0.3131478830474681,0.22061924204568967,0.4307885787668632,1.0508154339002684,0.7045209435832188,0.005977962997310515,-0.09252864100177843,understat_roster_shots,True,True
Jake O&#039;Brien,12014,summer,2024,2025,2023-24,2024-25,Ligue 1,2369.0,1651.0,3.160164406523108,1.2199717331677673,1.714472535997629,0.6676564291119574,0.12005690020560561,0.06650360750157423,0.06513403471497957,0.03639556548762942,0.1851909349205852,0.5539340711586113,0.558779532803288,-0.05355329270403138,-0.028738469227350148,understat_roster_shots,True,True
Jean-Clair Todibo,6816,summer,2024,2025,2023-24,2024-25,Ligue 1,2661.0,1833.0,0.7868220144882795,0.2778066350147126,1.4532068036496637,0.0297562526538967,0.026611793049209003,0.013640260311688015,0.0491501737423787,0.0014610271352158773,0.0757619667915877,0.5125644967426745,0.029725777631506876,-0.012971532737520988,-0.04768914660716282,understat_roster_shots,True,True
Jens Cajuste,10301,summer,2024,2025,2023-24,2024-25,Serie A,986.0,2019.0,1.4428470144048327,0.6125177629292005,1.3371006846427913,0.6245124880224461,0.13170003174080622,0.027303912166234793,0.1220477298355489,0.027838595305606808,0.25374776157635515,0.20731894901871076,0.22809596985636227,-0.10439611957457143,-0.09420913452994209,understat_roster_shots,True,True
Jesper Lindstrom,9752,summer,2024,2025,2023-24,2024-25,Serie A,389.0,1279.0,0.5909223342314357,2.018441238440572,1.413169089704752,2.8819081336259837,0.13671724956511366,0.14203261255641242,0.3269542881064979,0.20279259736226624,0.46367153767161157,1.0388785102699658,0.6202475536770179,0.0053153629912987554,-0.12416169074423167,understat_roster_shots,False,False
Jorge Cuenca,8489,summer,2024,2025,2023-24,2024-25,La Liga,1943.0,352.0,1.5723481727764004,0.0159940905869007,0.2578685991466044,0.0,0.07283136157996709,0.004089398161423475,0.011944505364485021,0.0,0.0847758669444521,0.05614886324668548,0.0,-0.0687419634185436,-0.011944505364485021,understat_roster_shots,False,False
Joshua Zirkzee,8044,summer,2024,2025,2023-24,2024-25,Serie A,2802.0,1378.0,7.5841453634202445,5.218384413048624,6.038380851037799,2.009757675230503,0.24360209946745967,0.34082336514831363,0.1939522757292655,0.1312613866260851,0.43755437519672513,1.3990986362325697,0.676771572452754,0.09722126568085396,-0.06269088910318038,understat_roster_shots,True,True
João Félix,7892,summer,2024,2025,2023-24,2024-25,La Liga,1530.0,343.0,8.801812440156935,2.648095403797924,3.0877456888556476,0.684384163469076,0.517753672950408,0.6948355286933329,0.18163209934444985,0.17957601956914532,0.6993857722948578,1.3420195065615428,0.9886799757161572,0.1770818557429249,-0.0020560797753045312,understat_roster_shots,False,False
Julián Araujo,11745,summer,2024,2025,2023-24,2024-25,La Liga,1448.0,496.0,0.9255446735769507,0.0,1.1897415593266483,0.0628243163228035,0.05752694794331876,0.0,0.07394802509626958,0.01139957352631515,0.13147497303958833,0.0,0.15415656485044144,-0.05752694794331876,-0.06254845156995442,understat_roster_shots,False,True
Jørgen Strand Larsen,11070,summer,2024,2025,2023-24,2024-25,La Liga,2951.0,2624.0,16.671772398054596,11.68968412093818,2.747418615967035,3.3586265277117486,0.5084579857082052,0.4009419096358369,0.08379114721688687,0.11519679401450357,0.5922491329250921,0.7885448176753196,1.3748086503258587,-0.1075160760723683,0.031405646797616704,understat_roster_shots,True,True
Kevin Danso,5261,summer,2024,2025,2023-24,2024-25,Ligue 1,2657.0,840.0,2.2954298155382267,0.27366341184824666,0.3083150358870622,0.0684588281437754,0.0777526094837939,0.02932107984088357,0.010443490112847422,0.007334874443975935,0.08819609959664132,0.37710734129116286,0.7023393869979045,-0.04843152964291032,-0.003108615668871487,understat_roster_shots,False,True
Kieran Tierney,8089,summer,2024,2025,2023-24,2024-25,La Liga,1255.0,227.0,0.1390082202851771,0.9213433265686035,0.7988459318876263,1.1991592869162555,0.0099687169925625,0.3652903056879926,0.057287756071622606,0.4754376027421277,0.06725647306418511,36.64366296691237,8.299113725936893,0.35532158869543007,0.4181498466705051,understat_roster_shots,False,False
Leny Yoro,10564,summer,2024,2025,2023-24,2024-25,Ligue 1,2670.0,1152.0,2.2766736941412082,1.1257849037647247,0.1037881076335906,0.0538205839693545,0.07674180991487219,0.08795194560661912,0.003498475538210919,0.00420473312260582,0.08024028545308311,1.146075987837426,1.20187581038685,0.011210135691746934,0.000706257584394901,understat_roster_shots,True,True
