occupancy_key,club_1,club_2,club_3,club_4,club_5,distinct_clubs,occupancy_shape,rank_mod_fdr,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr
BHA-BUR-FUL-LEE-NEW,BHA,BUR,FUL,LEE,NEW,5,1-1-1-1-1,29228,148.75,152.0,2.61,2.667
BHA-BUR-FUL-LEE-NFO,BHA,BUR,FUL,LEE,NFO,5,1-1-1-1-1,29229,148.75,152.0,2.61,2.667
BHA-BUR-FUL-LEE-SUN,BHA,BUR,FUL,LEE,SUN,5,1-1-1-1-1,25565,147.75,151.0,2.592,2.649
BHA-BUR-FUL-LEE-TOT,BHA,BUR,FUL,LEE,TOT,5,1-1-1-1-1,27478,148.25,152.0,2.601,2.667
BHA-BUR-FUL-LEE-WHU,BHA,BUR,FUL,LEE,WHU,5,1-1-1-1-1,30909,149.25,153.0,2.618,2.684
BHA-BUR-FUL-LEE-WOL,BHA,BUR,FUL,LEE,WOL,5,1-1-1-1-1,35862,151.25,153.0,2.654,2.684
BHA-BUR-FUL-LIV-LIV,BHA,BUR,FUL,LIV,LIV,4,2-1-1-1,32407,149.75,153.0,2.627,2.684
BHA-BUR-FUL-LIV-MCI,BHA,BUR,FUL,LIV,MCI,5,1-1-1-1-1,19064,146.25,150.0,2.566,2.632
BHA-BUR-FUL-LIV-MUN,BHA,BUR,FUL,LIV,MUN,5,1-1-1-1-1,14457,145.25,149.0,2.548,2.614
BHA-BUR-FUL-LIV-NEW,BHA,BUR,FUL,LIV,NEW,5,1-1-1-1-1,21343,146.75,151.0,2.575,2.649
BHA-BUR-FUL-LIV-NFO,BHA,BUR,FUL,LIV,NFO,5,1-1-1-1-1,21344,146.75,150.0,2.575,2.632
BHA-BUR-FUL-LIV-SUN,BHA,BUR,FUL,LIV,SUN,5,1-1-1-1-1,25566,147.75,151.0,2.592,2.649
BHA-BUR-FUL-LIV-TOT,BHA,BUR,FUL,LIV,TOT,5,1-1-1-1-1,19065,146.25,150.0,2.566,2.632
BHA-BUR-FUL-LIV-WHU,BHA,BUR,FUL,LIV,WHU,5,1-1-1-1-1,30910,149.25,153.0,2.618,2.684
BHA-BUR-FUL-LIV-WOL,BHA,BUR,FUL,LIV,WOL,5,1-1-1-1-1,30911,149.25,152.0,2.618,2.667
BHA-BUR-FUL-MCI-MCI,BHA,BUR,FUL,MCI,MCI,4,2-1-1-1,27479,148.25,151.0,2.601,2.649
BHA-BUR-FUL-MCI-MUN,BHA,BUR,FUL,MCI,MUN,5,1-1-1-1-1,8571,143.75,148.0,2.522,2.596
BHA-BUR-FUL-MCI-NEW,BHA,BUR,FUL,MCI,NEW,5,1-1-1-1-1,16693,145.75,149.0,2.557,2.614
BHA-BUR-FUL-MCI-NFO,BHA,BUR,FUL,MCI,NFO,5,1-1-1-1-1,16694,145.75,150.0,2.557,2.632
BHA-BUR-FUL-MCI-SUN,BHA,BUR,FUL,MCI,SUN,5,1-1-1-1-1,21345,146.75,150.0,2.575,2.632
BHA-BUR-FUL-MCI-TOT,BHA,BUR,FUL,MCI,TOT,5,1-1-1-1-1,19066,146.25,149.0,2.566,2.614
BHA-BUR-FUL-MCI-WHU,BHA,BUR,FUL,MCI,WHU,5,1-1-1-1-1,23503,147.25,151.0,2.583,2.649
BHA-BUR-FUL-MCI-WOL,BHA,BUR,FUL,MCI,WOL,5,1-1-1-1-1,27480,148.25,151.0,2.601,2.649
BHA-BUR-FUL-MUN-MUN,BHA,BUR,FUL,MUN,MUN,4,2-1-1-1,8572,143.75,148.0,2.522,2.596
BHA-BUR-FUL-MUN-NEW,BHA,BUR,FUL,MUN,NEW,5,1-1-1-1-1,12347,144.75,149.0,2.539,2.614
BHA-BUR-FUL-MUN-NFO,BHA,BUR,FUL,MUN,NFO,5,1-1-1-1-1,10332,144.25,148.0,2.531,2.596
BHA-BUR-FUL-MUN-SUN,BHA,BUR,FUL,MUN,SUN,5,1-1-1-1-1,6927,143.25,147.0,2.513,2.579
BHA-BUR-FUL-MUN-TOT,BHA,BUR,FUL,MUN,TOT,5,1-1-1-1-1,6928,143.25,147.0,2.513,2.579
BHA-BUR-FUL-MUN-WHU,BHA,BUR,FUL,MUN,WHU,5,1-1-1-1-1,12348,144.75,149.0,2.539,2.614
BHA-BUR-FUL-MUN-WOL,BHA,BUR,FUL,MUN,WOL,5,1-1-1-1-1,21346,146.75,150.0,2.575,2.632
BHA-BUR-FUL-NEW-NEW,BHA,BUR,FUL,NEW,NEW,4,2-1-1-1,30912,149.25,153.0,2.618,2.684
BHA-BUR-FUL-NEW-NFO,BHA,BUR,FUL,NEW,NFO,5,1-1-1-1-1,16695,145.75,150.0,2.557,2.632
BHA-BUR-FUL-NEW-SUN,BHA,BUR,FUL,NEW,SUN,5,1-1-1-1-1,12349,144.75,149.0,2.539,2.614
BHA-BUR-FUL-NEW-TOT,BHA,BUR,FUL,NEW,TOT,5,1-1-1-1-1,16696,145.75,150.0,2.557,2.632
BHA-BUR-FUL-NEW-WHU,BHA,BUR,FUL,NEW,WHU,5,1-1-1-1-1,19067,146.25,151.0,2.566,2.649
BHA-BUR-FUL-NEW-WOL,BHA,BUR,FUL,NEW,WOL,5,1-1-1-1-1,33695,150.25,153.0,2.636,2.684
BHA-BUR-FUL-NFO-NFO,BHA,BUR,FUL,NFO,NFO,4,2-1-1-1,25567,147.75,152.0,2.592,2.667
BHA-BUR-FUL-NFO-SUN,BHA,BUR,FUL,NFO,SUN,5,1-1-1-1-1,16697,145.75,149.0,2.557,2.614
BHA-BUR-FUL-NFO-TOT,BHA,BUR,FUL,NFO,TOT,5,1-1-1-1-1,14458,145.25,149.0,2.548,2.614
BHA-BUR-FUL-NFO-WHU,BHA,BUR,FUL,NFO,WHU,5,1-1-1-1-1,23504,147.25,151.0,2.583,2.649
BHA-BUR-FUL-NFO-WOL,BHA,BUR,FUL,NFO,WOL,5,1-1-1-1-1,29230,148.75,152.0,2.61,2.667
BHA-BUR-FUL-SUN-SUN,BHA,BUR,FUL,SUN,SUN,4,2-1-1-1,29231,148.75,152.0,2.61,2.667
BHA-BUR-FUL-SUN-TOT,BHA,BUR,FUL,SUN,TOT,5,1-1-1-1-1,16698,145.75,149.0,2.557,2.614
BHA-BUR-FUL-SUN-WHU,BHA,BUR,FUL,SUN,WHU,5,1-1-1-1-1,30913,149.25,153.0,2.618,2.684
BHA-BUR-FUL-SUN-WOL,BHA,BUR,FUL,SUN,WOL,5,1-1-1-1-1,25568,147.75,151.0,2.592,2.649
BHA-BUR-FUL-TOT-TOT,BHA,BUR,FUL,TOT,TOT,4,2-1-1-1,21347,146.75,150.0,2.575,2.632
BHA-BUR-FUL-TOT-WHU,BHA,BUR,FUL,TOT,WHU,5,1-1-1-1-1,23505,147.25,151.0,2.583,2.649
BHA-BUR-FUL-TOT-WOL,BHA,BUR,FUL,TOT,WOL,5,1-1-1-1-1,25569,147.75,151.0,2.592,2.649
BHA-BUR-FUL-WHU-WHU,BHA,BUR,FUL,WHU,WHU,4,2-1-1-1,34840,150.75,155.0,2.645,2.719
BHA-BUR-FUL-WHU-WOL,BHA,BUR,FUL,WHU,WOL,5,1-1-1-1-1,30914,149.25,153.0,2.618,2.684
BHA-BUR-FUL-WOL-WOL,BHA,BUR,FUL,WOL,WOL,4,2-1-1-1,39506,154.25,156.0,2.706,2.737
BHA-BUR-LEE-LEE-LEE,BHA,BUR,LEE,LEE,LEE,3,3-1-1,41880,161.25,163.0,2.829,2.86
BHA-BUR-LEE-LEE-LIV,BHA,BUR,LEE,LEE,LIV,4,2-1-1-1,33696,150.25,153.0,2.636,2.684
BHA-BUR-LEE-LEE-MCI,BHA,BUR,LEE,LEE,MCI,4,2-1-1-1,30915,149.25,152.0,2.618,2.667
BHA-BUR-LEE-LEE-MUN,BHA,BUR,LEE,LEE,MUN,4,2-1-1-1,25570,147.75,150.0,2.592,2.632
BHA-BUR-LEE-LEE-NEW,BHA,BUR,LEE,LEE,NEW,4,2-1-1-1,35863,151.25,154.0,2.654,2.702
BHA-BUR-LEE-LEE-NFO,BHA,BUR,LEE,LEE,NFO,4,2-1-1-1,33697,150.25,153.0,2.636,2.684
BHA-BUR-LEE-LEE-SUN,BHA,BUR,LEE,LEE,SUN,4,2-1-1-1,34841,150.75,155.0,2.645,2.719
BHA-BUR-LEE-LEE-TOT,BHA,BUR,LEE,LEE,TOT,4,2-1-1-1,35864,151.25,154.0,2.654,2.702
BHA-BUR-LEE-LEE-WHU,BHA,BUR,LEE,LEE,WHU,4,2-1-1-1,35865,151.25,156.0,2.654,2.737
BHA-BUR-LEE-LEE-WOL,BHA,BUR,LEE,LEE,WOL,4,2-1-1-1,40633,156.25,158.0,2.741,2.772
BHA-BUR-LEE-LIV-LIV,BHA,BUR,LEE,LIV,LIV,4,2-1-1-1,29232,148.75,152.0,2.61,2.667
BHA-BUR-LEE-LIV-MCI,BHA,BUR,LEE,LIV,MCI,5,1-1-1-1-1,19068,146.25,150.0,2.566,2.632
BHA-BUR-LEE-LIV-MUN,BHA,BUR,LEE,LIV,MUN,5,1-1-1-1-1,10333,144.25,148.0,2.531,2.596
BHA-BUR-LEE-LIV-NEW,BHA,BUR,LEE,LIV,NEW,5,1-1-1-1-1,19069,146.25,150.0,2.566,2.632
BHA-BUR-LEE-LIV-NFO,BHA,BUR,LEE,LIV,NFO,5,1-1-1-1-1,25571,147.75,151.0,2.592,2.649
BHA-BUR-LEE-LIV-SUN,BHA,BUR,LEE,LIV,SUN,5,1-1-1-1-1,25572,147.75,151.0,2.592,2.649
BHA-BUR-LEE-LIV-TOT,BHA,BUR,LEE,LIV,TOT,5,1-1-1-1-1,21348,146.75,150.0,2.575,2.632
BHA-BUR-LEE-LIV-WHU,BHA,BUR,LEE,LIV,WHU,5,1-1-1-1-1,29233,148.75,153.0,2.61,2.684
BHA-BUR-LEE-LIV-WOL,BHA,BUR,LEE,LIV,WOL,5,1-1-1-1-1,30916,149.25,152.0,2.618,2.667
BHA-BUR-LEE-MCI-MCI,BHA,BUR,LEE,MCI,MCI,4,2-1-1-1,23506,147.25,151.0,2.583,2.649
BHA-BUR-LEE-MCI-MUN,BHA,BUR,LEE,MCI,MUN,5,1-1-1-1-1,6929,143.25,148.0,2.513,2.596
BHA-BUR-LEE-MCI-NEW,BHA,BUR,LEE,MCI,NEW,5,1-1-1-1-1,14459,145.25,149.0,2.548,2.614
BHA-BUR-LEE-MCI-NFO,BHA,BUR,LEE,MCI,NFO,5,1-1-1-1-1,21349,146.75,151.0,2.575,2.649
BHA-BUR-LEE-MCI-SUN,BHA,BUR,LEE,MCI,SUN,5,1-1-1-1-1,19070,146.25,150.0,2.566,2.632
BHA-BUR-LEE-MCI-TOT,BHA,BUR,LEE,MCI,TOT,5,1-1-1-1-1,14460,145.25,149.0,2.548,2.614
BHA-BUR-LEE-MCI-WHU,BHA,BUR,LEE,MCI,WHU,5,1-1-1-1-1,19071,146.25,151.0,2.566,2.649
BHA-BUR-LEE-MCI-WOL,BHA,BUR,LEE,MCI,WOL,5,1-1-1-1-1,27481,148.25,151.0,2.601,2.649
BHA-BUR-LEE-MUN-MUN,BHA,BUR,LEE,MUN,MUN,4,2-1-1-1,5400,142.75,146.0,2.504,2.561
BHA-BUR-LEE-MUN-NEW,BHA,BUR,LEE,MUN,NEW,5,1-1-1-1-1,10334,144.25,147.0,2.531,2.579
BHA-BUR-LEE-MUN-NFO,BHA,BUR,LEE,MUN,NFO,5,1-1-1-1-1,12350,144.75,149.0,2.539,2.614
BHA-BUR-LEE-MUN-SUN,BHA,BUR,LEE,MUN,SUN,5,1-1-1-1-1,6930,143.25,147.0,2.513,2.579
BHA-BUR-LEE-MUN-TOT,BHA,BUR,LEE,MUN,TOT,5,1-1-1-1-1,6931,143.25,147.0,2.513,2.579
BHA-BUR-LEE-MUN-WHU,BHA,BUR,LEE,MUN,WHU,5,1-1-1-1-1,12351,144.75,149.0,2.539,2.614
BHA-BUR-LEE-MUN-WOL,BHA,BUR,LEE,MUN,WOL,5,1-1-1-1-1,23507,147.25,149.0,2.583,2.614
BHA-BUR-LEE-NEW-NEW,BHA,BUR,LEE,NEW,NEW,4,2-1-1-1,29234,148.75,152.0,2.61,2.667
BHA-BUR-LEE-NEW-NFO,BHA,BUR,LEE,NEW,NFO,5,1-1-1-1-1,21350,146.75,151.0,2.575,2.649
BHA-BUR-LEE-NEW-SUN,BHA,BUR,LEE,NEW,SUN,5,1-1-1-1-1,14461,145.25,149.0,2.548,2.614
BHA-BUR-LEE-NEW-TOT,BHA,BUR,LEE,NEW,TOT,5,1-1-1-1-1,16699,145.75,150.0,2.557,2.632
BHA-BUR-LEE-NEW-WHU,BHA,BUR,LEE,NEW,WHU,5,1-1-1-1-1,21351,146.75,151.0,2.575,2.649
BHA-BUR-LEE-NEW-WOL,BHA,BUR,LEE,NEW,WOL,5,1-1-1-1-1,35866,151.25,153.0,2.654,2.684
BHA-BUR-LEE-NFO-NFO,BHA,BUR,LEE,NFO,NFO,4,2-1-1-1,29235,148.75,153.0,2.61,2.684
BHA-BUR-LEE-NFO-SUN,BHA,BUR,LEE,NFO,SUN,5,1-1-1-1-1,21352,146.75,150.0,2.575,2.632
BHA-BUR-LEE-NFO-TOT,BHA,BUR,LEE,NFO,TOT,5,1-1-1-1-1,21353,146.75,150.0,2.575,2.632
BHA-BUR-LEE-NFO-WHU,BHA,BUR,LEE,NFO,WHU,5,1-1-1-1-1,25573,147.75,152.0,2.592,2.667
BHA-BUR-LEE-NFO-WOL,BHA,BUR,LEE,NFO,WOL,5,1-1-1-1-1,32408,149.75,153.0,2.627,2.684
BHA-BUR-LEE-SUN-SUN,BHA,BUR,LEE,SUN,SUN,4,2-1-1-1,30917,149.25,154.0,2.618,2.702
BHA-BUR-LEE-SUN-TOT,BHA,BUR,LEE,SUN,TOT,5,1-1-1-1-1,16700,145.75,149.0,2.557,2.614
BHA-BUR-LEE-SUN-WHU,BHA,BUR,LEE,SUN,WHU,5,1-1-1-1-1,27482,148.25,153.0,2.601,2.684
BHA-BUR-LEE-SUN-WOL,BHA,BUR,LEE,SUN,WOL,5,1-1-1-1-1,30918,149.25,153.0,2.618,2.684
BHA-BUR-LEE-TOT-TOT,BHA,BUR,LEE,TOT,TOT,4,2-1-1-1,25574,147.75,151.0,2.592,2.649
BHA-BUR-LEE-TOT-WHU,BHA,BUR,LEE,TOT,WHU,5,1-1-1-1-1,21354,146.75,151.0,2.575,2.649
BHA-BUR-LEE-TOT-WOL,BHA,BUR,LEE,TOT,WOL,5,1-1-1-1-1,27483,148.25,151.0,2.601,2.649
BHA-BUR-LEE-WHU-WHU,BHA,BUR,LEE,WHU,WHU,4,2-1-1-1,33698,150.25,156.0,2.636,2.737
BHA-BUR-LEE-WHU-WOL,BHA,BUR,LEE,WHU,WOL,5,1-1-1-1-1,34842,150.75,155.0,2.645,2.719
BHA-BUR-LEE-WOL-WOL,BHA,BUR,LEE,WOL,WOL,4,2-1-1-1,41193,157.75,159.0,2.768,2.789
BHA-BUR-LIV-LIV-LIV,BHA,BUR,LIV,LIV,LIV,3,3-1-1,38133,152.75,155.0,2.68,2.719
BHA-BUR-LIV-LIV-MCI,BHA,BUR,LIV,LIV,MCI,4,2-1-1-1,19072,146.25,151.0,2.566,2.649
BHA-BUR-LIV-LIV-MUN,BHA,BUR,LIV,LIV,MUN,4,2-1-1-1,16701,145.75,149.0,2.557,2.614
BHA-BUR-LIV-LIV-NEW,BHA,BUR,LIV,LIV,NEW,4,2-1-1-1,21355,146.75,151.0,2.575,2.649
BHA-BUR-LIV-LIV-NFO,BHA,BUR,LIV,LIV,NFO,4,2-1-1-1,23508,147.25,150.0,2.583,2.632
BHA-BUR-LIV-LIV-SUN,BHA,BUR,LIV,LIV,SUN,4,2-1-1-1,29236,148.75,152.0,2.61,2.667
BHA-BUR-LIV-LIV-TOT,BHA,BUR,LIV,LIV,TOT,4,2-1-1-1,21356,146.75,151.0,2.575,2.649
BHA-BUR-LIV-LIV-WHU,BHA,BUR,LIV,LIV,WHU,4,2-1-1-1,32409,149.75,153.0,2.627,2.684
BHA-BUR-LIV-LIV-WOL,BHA,BUR,LIV,LIV,WOL,4,2-1-1-1,32410,149.75,153.0,2.627,2.684
BHA-BUR-LIV-MCI-MCI,BHA,BUR,LIV,MCI,MCI,4,2-1-1-1,16702,145.75,151.0,2.557,2.649
BHA-BUR-LIV-MCI-MUN,BHA,BUR,LIV,MCI,MUN,5,1-1-1-1-1,2279,141.25,147.0,2.478,2.579
BHA-BUR-LIV-MCI-NEW,BHA,BUR,LIV,MCI,NEW,5,1-1-1-1-1,5401,142.75,148.0,2.504,2.596
BHA-BUR-LIV-MCI-NFO,BHA,BUR,LIV,MCI,NFO,5,1-1-1-1-1,10335,144.25,149.0,2.531,2.614
BHA-BUR-LIV-MCI-SUN,BHA,BUR,LIV,MCI,SUN,5,1-1-1-1-1,19073,146.25,151.0,2.566,2.649
BHA-BUR-LIV-MCI-TOT,BHA,BUR,LIV,MCI,TOT,5,1-1-1-1-1,10336,144.25,149.0,2.531,2.614
BHA-BUR-LIV-MCI-WHU,BHA,BUR,LIV,MCI,WHU,5,1-1-1-1-1,16703,145.75,151.0,2.557,2.649
BHA-BUR-LIV-MCI-WOL,BHA,BUR,LIV,MCI,WOL,5,1-1-1-1-1,19074,146.25,151.0,2.566,2.649
BHA-BUR-LIV-MUN-MUN,BHA,BUR,LIV,MUN,MUN,4,2-1-1-1,4140,142.25,146.0,2.496,2.561
BHA-BUR-LIV-MUN-NEW,BHA,BUR,LIV,MUN,NEW,5,1-1-1-1-1,5402,142.75,147.0,2.504,2.579
BHA-BUR-LIV-MUN-NFO,BHA,BUR,LIV,MUN,NFO,5,1-1-1-1-1,6932,143.25,147.0,2.513,2.579
BHA-BUR-LIV-MUN-SUN,BHA,BUR,LIV,MUN,SUN,5,1-1-1-1-1,6933,143.25,147.0,2.513,2.579
BHA-BUR-LIV-MUN-TOT,BHA,BUR,LIV,MUN,TOT,5,1-1-1-1-1,2280,141.25,146.0,2.478,2.561
BHA-BUR-LIV-MUN-WHU,BHA,BUR,LIV,MUN,WHU,5,1-1-1-1-1,14462,145.25,149.0,2.548,2.614
BHA-BUR-LIV-MUN-WOL,BHA,BUR,LIV,MUN,WOL,5,1-1-1-1-1,12352,144.75,148.0,2.539,2.596
BHA-BUR-LIV-NEW-NEW,BHA,BUR,LIV,NEW,NEW,4,2-1-1-1,16704,145.75,150.0,2.557,2.632
BHA-BUR-LIV-NEW-NFO,BHA,BUR,LIV,NEW,NFO,5,1-1-1-1-1,12353,144.75,149.0,2.539,2.614
BHA-BUR-LIV-NEW-SUN,BHA,BUR,LIV,NEW,SUN,5,1-1-1-1-1,10337,144.25,149.0,2.531,2.614
BHA-BUR-LIV-NEW-TOT,BHA,BUR,LIV,NEW,TOT,5,1-1-1-1-1,6934,143.25,148.0,2.513,2.596
BHA-BUR-LIV-NEW-WHU,BHA,BUR,LIV,NEW,WHU,5,1-1-1-1-1,19075,146.25,151.0,2.566,2.649
BHA-BUR-LIV-NEW-WOL,BHA,BUR,LIV,NEW,WOL,5,1-1-1-1-1,25575,147.75,151.0,2.592,2.649
BHA-BUR-LIV-NFO-NFO,BHA,BUR,LIV,NFO,NFO,4,2-1-1-1,23509,147.25,151.0,2.583,2.649
BHA-BUR-LIV-NFO-SUN,BHA,BUR,LIV,NFO,SUN,5,1-1-1-1-1,16705,145.75,149.0,2.557,2.614
BHA-BUR-LIV-NFO-TOT,BHA,BUR,LIV,NFO,TOT,5,1-1-1-1-1,10338,144.25,148.0,2.531,2.596
BHA-BUR-LIV-NFO-WHU,BHA,BUR,LIV,NFO,WHU,5,1-1-1-1-1,23510,147.25,151.0,2.583,2.649
BHA-BUR-LIV-NFO-WOL,BHA,BUR,LIV,NFO,WOL,5,1-1-1-1-1,23511,147.25,151.0,2.583,2.649
BHA-BUR-LIV-SUN-SUN,BHA,BUR,LIV,SUN,SUN,4,2-1-1-1,29237,148.75,152.0,2.61,2.667
BHA-BUR-LIV-SUN-TOT,BHA,BUR,LIV,SUN,TOT,5,1-1-1-1-1,16706,145.75,150.0,2.557,2.632
BHA-BUR-LIV-SUN-WHU,BHA,BUR,LIV,SUN,WHU,5,1-1-1-1-1,27484,148.25,152.0,2.601,2.667
BHA-BUR-LIV-SUN-WOL,BHA,BUR,LIV,SUN,WOL,5,1-1-1-1-1,25576,147.75,152.0,2.592,2.667
BHA-BUR-LIV-TOT-TOT,BHA,BUR,LIV,TOT,TOT,4,2-1-1-1,12354,144.75,149.0,2.539,2.614
BHA-BUR-LIV-TOT-WHU,BHA,BUR,LIV,TOT,WHU,5,1-1-1-1-1,19076,146.25,151.0,2.566,2.649
BHA-BUR-LIV-TOT-WOL,BHA,BUR,LIV,TOT,WOL,5,1-1-1-1-1,21357,146.75,151.0,2.575,2.649
BHA-BUR-LIV-WHU-WHU,BHA,BUR,LIV,WHU,WHU,4,2-1-1-1,33699,150.25,154.0,2.636,2.702
BHA-BUR-LIV-WHU-WOL,BHA,BUR,LIV,WHU,WOL,5,1-1-1-1-1,29238,148.75,153.0,2.61,2.684
BHA-BUR-LIV-WOL-WOL,BHA,BUR,LIV,WOL,WOL,4,2-1-1-1,38134,152.75,155.0,2.68,2.719
BHA-BUR-MCI-MCI-MCI,BHA,BUR,MCI,MCI,MCI,3,3-1-1,39125,153.75,157.0,2.697,2.754
BHA-BUR-MCI-MCI-MUN,BHA,BUR,MCI,MCI,MUN,4,2-1-1-1,5403,142.75,149.0,2.504,2.614
BHA-BUR-MCI-MCI-NEW,BHA,BUR,MCI,MCI,NEW,4,2-1-1-1,19077,146.25,150.0,2.566,2.632
BHA-BUR-MCI-MCI-NFO,BHA,BUR,MCI,MCI,NFO,4,2-1-1-1,14463,145.25,150.0,2.548,2.632
BHA-BUR-MCI-MCI-SUN,BHA,BUR,MCI,MCI,SUN,4,2-1-1-1,25577,147.75,152.0,2.592,2.667
BHA-BUR-MCI-MCI-TOT,BHA,BUR,MCI,MCI,TOT,4,2-1-1-1,27485,148.25,152.0,2.601,2.667
BHA-BUR-MCI-MCI-WHU,BHA,BUR,MCI,MCI,WHU,4,2-1-1-1,21358,146.75,151.0,2.575,2.649
BHA-BUR-MCI-MCI-WOL,BHA,BUR,MCI,MCI,WOL,4,2-1-1-1,23512,147.25,152.0,2.583,2.667
BHA-BUR-MCI-MUN-MUN,BHA,BUR,MCI,MUN,MUN,4,2-1-1-1,673,139.75,146.0,2.452,2.561
BHA-BUR-MCI-MUN-NEW,BHA,BUR,MCI,MUN,NEW,5,1-1-1-1-1,2281,141.25,147.0,2.478,2.579
BHA-BUR-MCI-MUN-NFO,BHA,BUR,MCI,MUN,NFO,5,1-1-1-1-1,2282,141.25,147.0,2.478,2.579
BHA-BUR-MCI-MUN-SUN,BHA,BUR,MCI,MUN,SUN,5,1-1-1-1-1,2283,141.25,147.0,2.478,2.579
BHA-BUR-MCI-MUN-TOT,BHA,BUR,MCI,MUN,TOT,5,1-1-1-1-1,1579,140.75,146.0,2.469,2.561
BHA-BUR-MCI-MUN-WHU,BHA,BUR,MCI,MUN,WHU,5,1-1-1-1-1,3113,141.75,148.0,2.487,2.596
BHA-BUR-MCI-MUN-WOL,BHA,BUR,MCI,MUN,WOL,5,1-1-1-1-1,6935,143.25,148.0,2.513,2.596
BHA-BUR-MCI-NEW-NEW,BHA,BUR,MCI,NEW,NEW,4,2-1-1-1,16707,145.75,149.0,2.557,2.614
BHA-BUR-MCI-NEW-NFO,BHA,BUR,MCI,NEW,NFO,5,1-1-1-1-1,8573,143.75,149.0,2.522,2.614
BHA-BUR-MCI-NEW-SUN,BHA,BUR,MCI,NEW,SUN,5,1-1-1-1-1,6936,143.25,148.0,2.513,2.596
BHA-BUR-MCI-NEW-TOT,BHA,BUR,MCI,NEW,TOT,5,1-1-1-1-1,6937,143.25,147.0,2.513,2.579
BHA-BUR-MCI-NEW-WHU,BHA,BUR,MCI,NEW,WHU,5,1-1-1-1-1,8574,143.75,149.0,2.522,2.614
BHA-BUR-MCI-NEW-WOL,BHA,BUR,MCI,NEW,WOL,5,1-1-1-1-1,19078,146.25,150.0,2.566,2.632
BHA-BUR-MCI-NFO-NFO,BHA,BUR,MCI,NFO,NFO,4,2-1-1-1,16708,145.75,151.0,2.557,2.649
BHA-BUR-MCI-NFO-SUN,BHA,BUR,MCI,NFO,SUN,5,1-1-1-1-1,12355,144.75,149.0,2.539,2.614
BHA-BUR-MCI-NFO-TOT,BHA,BUR,MCI,NFO,TOT,5,1-1-1-1-1,8575,143.75,148.0,2.522,2.596
BHA-BUR-MCI-NFO-WHU,BHA,BUR,MCI,NFO,WHU,5,1-1-1-1-1,12356,144.75,150.0,2.539,2.632
BHA-BUR-MCI-NFO-WOL,BHA,BUR,MCI,NFO,WOL,5,1-1-1-1-1,19079,146.25,151.0,2.566,2.649
BHA-BUR-MCI-SUN-SUN,BHA,BUR,MCI,SUN,SUN,4,2-1-1-1,27486,148.25,152.0,2.601,2.667
BHA-BUR-MCI-SUN-TOT,BHA,BUR,MCI,SUN,TOT,5,1-1-1-1-1,16709,145.75,150.0,2.557,2.632
BHA-BUR-MCI-SUN-WHU,BHA,BUR,MCI,SUN,WHU,5,1-1-1-1-1,23513,147.25,151.0,2.583,2.649
BHA-BUR-MCI-SUN-WOL,BHA,BUR,MCI,SUN,WOL,5,1-1-1-1-1,19080,146.25,151.0,2.566,2.649
BHA-BUR-MCI-TOT-TOT,BHA,BUR,MCI,TOT,TOT,4,2-1-1-1,21359,146.75,150.0,2.575,2.632
BHA-BUR-MCI-TOT-WHU,BHA,BUR,MCI,TOT,WHU,5,1-1-1-1-1,12357,144.75,149.0,2.539,2.614
BHA-BUR-MCI-TOT-WOL,BHA,BUR,MCI,TOT,WOL,5,1-1-1-1-1,14464,145.25,150.0,2.548,2.632
BHA-BUR-MCI-WHU-WHU,BHA,BUR,MCI,WHU,WHU,4,2-1-1-1,25578,147.75,152.0,2.592,2.667
BHA-BUR-MCI-WHU-WOL,BHA,BUR,MCI,WHU,WOL,5,1-1-1-1-1,19081,146.25,151.0,2.566,2.649
BHA-BUR-MCI-WOL-WOL,BHA,BUR,MCI,WOL,WOL,4,2-1-1-1,34843,150.75,154.0,2.645,2.702
BHA-BUR-MUN-MUN-MUN,BHA,BUR,MUN,MUN,MUN,3,3-1-1,16710,145.75,149.0,2.557,2.614
BHA-BUR-MUN-MUN-NEW,BHA,BUR,MUN,MUN,NEW,4,2-1-1-1,6938,143.25,147.0,2.513,2.579
BHA-BUR-MUN-MUN-NFO,BHA,BUR,MUN,MUN,NFO,4,2-1-1-1,4141,142.25,146.0,2.496,2.561
BHA-BUR-MUN-MUN-SUN,BHA,BUR,MUN,MUN,SUN,4,2-1-1-1,1580,140.75,145.0,2.469,2.544
BHA-BUR-MUN-MUN-TOT,BHA,BUR,MUN,MUN,TOT,4,2-1-1-1,674,139.75,145.0,2.452,2.544
BHA-BUR-MUN-MUN-WHU,BHA,BUR,MUN,MUN,WHU,4,2-1-1-1,5404,142.75,147.0,2.504,2.579
BHA-BUR-MUN-MUN-WOL,BHA,BUR,MUN,MUN,WOL,4,2-1-1-1,8576,143.75,147.0,2.522,2.579
BHA-BUR-MUN-NEW-NEW,BHA,BUR,MUN,NEW,NEW,4,2-1-1-1,16711,145.75,149.0,2.557,2.614
BHA-BUR-MUN-NEW-NFO,BHA,BUR,MUN,NEW,NFO,5,1-1-1-1-1,4142,142.25,147.0,2.496,2.579
BHA-BUR-MUN-NEW-SUN,BHA,BUR,MUN,NEW,SUN,5,1-1-1-1-1,1056,140.25,145.0,2.461,2.544
