player_id,player_code,web_name,club_short,position,expected_role,p_start,p_sub_in,p_dnp,xmins_if_start,xmins_if_sub_in,draft_availability,availability_override,usable_season_count,usable_mins_total,rate_source,per90_xg,per90_xa,per90_defcon,per90_defensive_contribution,per90_saves,per90_goals_conceded,provenance_note
411,223094,Haaland,MCI,FWD,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,8242.0,fpl_recency_50_50,0.8293,0.0767,2.7855,2.7855,0.0,1.0205,"50% latest>=900 2025/26 (2953m) + 50% mean other usable [2023/24(2553m),2024/25(2736m)]"
412,465247,Lammens,MUN,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,1,2880.0,fpl_single_usable_season+defcon_external_fill,0.0,0.0,0.0,0.0,2.4688,1.2188,"100% latest-eligible 2025/26 (2880 mins, floor>=900); defcon_external_fill"
423,106760,Shaw,MUN,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,2,4180.0,fpl_recency_50_50,0.0124,0.0694,6.2609,6.2609,0.0,1.2383,50% latest>=900 2025/26 (3220m) + 50% mean other usable [2023/24(960m)]
418,95658,Maguire,MUN,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,5050.0,fpl_recency_50_50,0.0804,0.0301,8.2069,8.2069,0.0,1.2882,"50% latest>=900 2025/26 (1649m) + 50% mean other usable [2023/24(1650m),2024/25(1751m)]"
417,216051,Dalot,MUN,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,8595.0,fpl_recency_50_50,0.0608,0.08,5.9531,5.9531,0.0,1.4399,"50% latest>=900 2025/26 (2609m) + 50% mean other usable [2023/24(3174m),2024/25(2812m)]"
426,141746,B.Fernandes,MUN,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,9200.0,fpl_recency_50_50,0.3027,0.313,9.5684,9.5684,0.0,1.4011,"50% latest>=900 2025/26 (3065m) + 50% mean other usable [2023/24(3118m),2024/25(3017m)]"
419,221820,Martinez,MUN,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,api_doubt_gw1,3,3623.0,fpl_recency_50_50,0.0226,0.0403,7.2883,7.2883,0.0,1.3161,"50% latest>=900 2025/26 (1229m) + 50% mean other usable [2023/24(643m),2024/25(1751m)]"
427,446008,Mbeumo,MUN,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,7983.0,fpl_recency_50_50,0.4005,0.2121,5.993,5.993,0.0,1.3565,"50% latest>=900 2025/26 (2611m) + 50% mean other usable [2023/24(1957m),2024/25(3415m)]"
428,430871,Cunha,MUN,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,7527.0,fpl_recency_50_50,0.2878,0.1339,7.2755,7.2755,0.0,1.5243,"50% latest>=900 2025/26 (2493m) + 50% mean other usable [2023/24(2438m),2024/25(2596m)]"
430,184341,Mount,MUN,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,2132.0,fpl_recency_50_50,0.2096,0.1095,7.6278,7.6278,0.0,1.6467,"50% latest>=900 2025/26 (1010m) + 50% mean other usable [2023/24(509m),2024/25(613m)]"
432,516895,Mainoo,MUN,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,5226.0,fpl_recency_50_50,0.0347,0.0747,9.6564,9.6564,0.0,1.3299,"50% latest>=900 2025/26 (1653m) + 50% mean other usable [2023/24(1927m),2024/25(1646m)]"
431,493250,Amad,MUN,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,4237.0,fpl_recency_50_50,0.2167,0.1856,7.9821,7.9821,0.0,1.3462,50% latest>=900 2025/26 (2339m) + 50% mean other usable [2024/25(1898m)]
43,166989,Tielemans,MUN,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,api_doubt_gw1,3,6495.0,fpl_recency_50_50,0.0695,0.15,9.5903,9.5903,0.0,1.3731,"50% latest>=900 2025/26 (1857m) + 50% mean other usable [2023/24(1613m),2024/25(3025m)]"
162,532605,Andrey Santos,MUN,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,1247.0,fpl_single_usable_season,0.1443,0.0635,9.3103,9.3103,0.0,1.2991,"100% latest-eligible 2025/26 (1247 mins, floor>=900)"
439,485711,Šeško,MUN,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,api_doubt_gw1,1,1630.0,fpl_single_usable_season,0.5085,0.0155,3.5337,3.5337,0.0,1.6564,"100% latest-eligible 2025/26 (1630 mins, floor>=900)"
416,209365,De Ligt,MUN,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,api_unavailable_gw1,2,3289.0,fpl_recency_50_50,0.1057,0.0372,7.8318,7.8318,0.0,1.5337,50% latest>=900 2025/26 (1170m) + 50% mean other usable [2024/25(2119m)]
433,232112,Ugarte,MUN,MID,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,api_unavailable_gw1,2,2653.0,fpl_recency_50_50,0.0623,0.0252,13.4988,13.4988,0.0,2.0172,50% latest>=900 2024/25 (1777m) + 50% mean other usable [2025/26(876m)]
422,230001,Mazraoui,MUN,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,2,3813.0,fpl_recency_50_50,0.0197,0.0458,8.1536,8.1536,0.0,1.1429,50% latest>=900 2025/26 (977m) + 50% mean other usable [2024/25(2836m)]
442,98747,Pope,NEW,GKP,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,6281.0,fpl_recency_50_50+defcon_baseline_fill,0.0033,0.0,0.0,0.0,3.1627,1.2879,"50% latest>=900 2025/26 (2416m) + 50% mean other usable [2023/24(1345m),2024/25(2520m)]; defcon_baseline_fill"
445,465642,Thiaw,NEW,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,1,2963.0,fpl_single_usable_season,0.1458,0.0292,8.8694,8.8694,0.0,1.5795,"100% latest-eligible 2025/26 (2963 mins, floor>=900)"
450,441191,Livramento,NEW,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,watch,api_doubt_gw1,3,5463.0,fpl_recency_50_50,0.0136,0.066,5.1966,5.1966,0.0,1.2592,"50% latest>=900 2025/26 (1326m) + 50% mean other usable [2023/24(1302m),2024/25(2835m)]"
452,208706,Bruno G.,ARS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,8993.0,fpl_recency_50_50,0.1661,0.1702,9.411,9.411,0.0,1.394,"50% latest>=900 2025/26 (2456m) + 50% mean other usable [2023/24(3264m),2024/25(3273m)]"
447,220237,Botman,NEW,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,3209.0,fpl_recency_50_50,0.0627,0.0388,10.5998,10.5998,0.0,1.6116,50% latest>=900 2025/26 (1834m) + 50% mean other usable [2023/24(1375m)]
449,487838,Hall,NEW,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,5137.0,fpl_recency_50_50,0.0355,0.1168,6.5598,6.5598,0.0,1.4746,"50% latest>=900 2025/26 (2176m) + 50% mean other usable [2023/24(773m),2024/25(2188m)]"
448,78916,Burn,NEW,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,8250.0,fpl_recency_50_50,0.0631,0.024,8.4776,8.4776,0.0,1.4137,"50% latest>=900 2025/26 (2195m) + 50% mean other usable [2023/24(2725m),2024/25(3330m)]"
459,547719,L.Miley,NEW,MID,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,api_unavailable_gw1,2,2696.0,fpl_recency_50_50,0.0866,0.1037,9.3436,9.3436,0.0,1.7479,50% latest>=900 2025/26 (1493m) + 50% mean other usable [2023/24(1203m)]
453,201666,Barnes,NEW,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,4485.0,fpl_recency_50_50,0.3488,0.1737,4.6261,4.6261,0.0,1.2969,"50% latest>=900 2025/26 (1951m) + 50% mean other usable [2023/24(788m),2024/25(1746m)]"
454,449434,Elanga,NEW,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,6222.0,fpl_recency_50_50,0.1579,0.1438,4.3348,4.3348,0.0,1.7195,"50% latest>=900 2025/26 (1302m) + 50% mean other usable [2023/24(2424m),2024/25(2496m)]"
460,200089,Willock,NEW,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,2,2037.0,fpl_recency_50_50,0.1281,0.0888,7.7964,7.7964,0.0,1.5094,50% latest>=900 2025/26 (972m) + 50% mean other usable [2024/25(1065m)]
456,232653,J.Ramsey,NEW,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,3905.0,fpl_recency_50_50,0.1151,0.1122,8.3566,8.3566,0.0,1.6485,"50% latest>=900 2025/26 (1441m) + 50% mean other usable [2023/24(848m),2024/25(1616m)]"
465,538207,Osula,NEW,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,2,1583.0,fpl_equal_weight_thin_latest,0.3341,0.0433,3.4658,3.4658,0.0,2.1129,"Equal-weight usable ≥450 (no latest>=900): [2023/24(778m),2025/26(805m)]"
461,611665,Touré,NEW,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,0,0.0,external_3season_research,0.26,0.17,4.8,4.8,0.0,1.25,External best-guess: Bazoumana Touré Allsvenskan wing rates → NEW MID proxy
559,632794,Bamba,NEW,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,fallback_baseline,0.15,0.15,3.1,3.1,0.0,1.37,Position baseline (MID); no usable FPL season and no external package
463,470313,Woltemade,NEW,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,1,1896.0,fpl_single_usable_season,0.3128,0.0726,4.9842,4.9842,0.0,1.3766,"100% latest-eligible 2025/26 (1896 mins, floor>=900)"
464,216646,Wissa,NEW,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,5926.0,fpl_recency_50_50,0.5178,0.0739,4.0409,4.0409,0.0,1.5337,"50% latest>=900 2024/25 (2921m) + 50% mean other usable [2023/24(2488m),2025/26(517m)]"
458,180974,Joelinton,NEW,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,api_doubt_gw1,3,5620.0,fpl_recency_50_50,0.1393,0.0708,10.7931,10.7931,0.0,1.3294,"50% latest>=900 2025/26 (1950m) + 50% mean other usable [2023/24(1276m),2024/25(2394m)]"
467,85633,Sels,NFO,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,7527.0,fpl_recency_50_50+defcon_baseline_fill,0.0,0.0041,0.0,0.0,2.9705,1.3825,"50% latest>=900 2025/26 (2667m) + 50% mean other usable [2023/24(1440m),2024/25(3420m)]; defcon_baseline_fill"
469,215136,N.Williams,NFO,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,7421.0,fpl_recency_50_50,0.0584,0.0904,7.8346,7.8346,0.0,1.3994,"50% latest>=900 2025/26 (3203m) + 50% mean other usable [2023/24(1630m),2024/25(2588m)]"
472,575476,Murillo,NFO,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,watch,api_doubt_gw1,3,8108.0,fpl_recency_50_50,0.0402,0.0232,10.0187,10.0187,0.0,1.3748,"50% latest>=900 2025/26 (2130m) + 50% mean other usable [2023/24(2790m),2024/25(3188m)]"
471,227444,Milenković,NFO,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,6705.0,fpl_recency_50_50,0.0658,0.0189,8.3359,8.3359,0.0,1.2881,50% latest>=900 2025/26 (3375m) + 50% mean other usable [2024/25(3330m)]
473,159506,Aina,NFO,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,6273.0,fpl_recency_50_50,0.0209,0.0542,6.7803,6.7803,0.0,1.3509,"50% latest>=900 2025/26 (1587m) + 50% mean other usable [2023/24(1690m),2024/25(2996m)]"
488,210462,Sangaré,NFO,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,3688.0,fpl_recency_50_50,0.0406,0.0559,12.962,12.962,0.0,1.1447,"50% latest>=900 2025/26 (2073m) + 50% mean other usable [2023/24(1031m),2024/25(584m)]"
480,222531,Gibbs-White,NFO,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,9063.0,fpl_recency_50_50,0.2549,0.1282,6.2235,6.2235,0.0,1.3463,"50% latest>=900 2025/26 (3101m) + 50% mean other usable [2023/24(3156m),2024/25(2806m)]"
474,575458,Jair Cunha,NFO,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,514.0,fpl_equal_weight_thin_latest,0.0473,0.0105,8.2296,8.2296,0.0,1.2257,Equal-weight usable ≥450 (no latest>=900): [2025/26(514m)]
558,204561,Schlager,NFO,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,external_3season_research,0.085,0.1,12.3,12.3,0.0,1.2,External RB Leipzig; FBref CBITR Defcon 12.30/90 (Schlager)
491,482973,Igor Jesus,NFO,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,2293.0,fpl_single_usable_season,0.2543,0.0495,4.8277,4.8277,0.0,1.4522,"100% latest-eligible 2025/26 (2293 mins, floor>=900)"
487,250199,Dominguez,NFO,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,4611.0,fpl_recency_50_50,0.0945,0.0651,12.2571,12.2571,0.0,1.4894,"50% latest>=900 2025/26 (1168m) + 50% mean other usable [2023/24(1489m),2024/25(1954m)]"
484,503301,Hutchinson,NFO,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,2,4261.0,fpl_recency_50_50,0.105,0.1467,6.2837,6.2837,0.0,1.7063,50% latest>=900 2025/26 (1676m) + 50% mean other usable [2024/25(2585m)]
490,60689,Wood,NFO,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,5655.0,fpl_recency_50_50,0.4582,0.0437,2.9169,2.9169,0.0,1.3392,"50% latest>=900 2024/25 (2958m) + 50% mean other usable [2023/24(1801m),2025/26(896m)]"
482,209046,Hudson-Odoi,NFO,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,api_doubt_gw1,3,5874.0,fpl_recency_50_50,0.126,0.1247,5.4514,5.4514,0.0,1.3726,"50% latest>=900 2025/26 (1838m) + 50% mean other usable [2023/24(1846m),2024/25(2190m)]"
483,456512,Ndoye,NFO,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,1,1167.0,fpl_single_usable_season,0.081,0.1165,7.4036,7.4036,0.0,1.3111,"100% latest-eligible 2025/26 (1167 mins, floor>=900)"
485,476887,Bakwa,NFO,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,1,549.0,fpl_equal_weight_thin_latest,0.0885,0.1656,5.7377,5.7377,0.0,1.6393,Equal-weight usable ≥450 (no latest>=900): [2025/26(549m)]
470,485047,Morato,NFO,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,2,2231.0,fpl_recency_50_50,0.0534,0.0066,10.4924,10.4924,0.0,1.4795,50% latest>=900 2025/26 (1340m) + 50% mean other usable [2024/25(891m)]
496,485055,Kinsky,TOT,GKP,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,1170.0,fpl_equal_weight_thin_latest+defcon_baseline_fill,0.0,0.0008,0.0,0.0,2.7143,1.4167,"Equal-weight usable ≥450 (no latest>=900): [2024/25(540m),2025/26(630m)]; defcon_baseline_fill"
503,491279,Van de Ven,TOT,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,6396.0,fpl_recency_50_50,0.0596,0.0243,6.0661,6.0661,0.0,1.4823,"50% latest>=900 2025/26 (3041m) + 50% mean other usable [2023/24(2341m),2024/25(1014m)]"
499,441164,Pedro Porro,TOT,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,8489.0,fpl_recency_50_50,0.0523,0.1561,6.8278,6.8278,0.0,1.4435,"50% latest>=900 2025/26 (2793m) + 50% mean other usable [2023/24(3090m),2024/25(2606m)]"
112,469142,Van Hecke,TOT,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,8538.0,fpl_recency_50_50,0.0699,0.0416,7.9405,7.9405,0.0,1.3352,"50% latest>=900 2025/26 (3210m) + 50% mean other usable [2023/24(2368m),2024/25(2960m)]"
525,551226,Fernandes,TOT,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,5928.0,fpl_recency_50_50,0.0934,0.1001,10.667,10.667,0.0,1.766,50% latest>=900 2025/26 (3017m) + 50% mean other usable [2024/25(2911m)]
455,432422,Tonali,TOT,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,5159.0,fpl_recency_50_50,0.1075,0.0985,9.7582,9.7582,0.0,1.2577,50% latest>=900 2025/26 (2534m) + 50% mean other usable [2024/25(2625m)]
506,487053,Udogie,TOT,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,5649.0,fpl_recency_50_50,0.0325,0.0608,5.3577,5.3577,0.0,1.6569,"50% latest>=900 2025/26 (1335m) + 50% mean other usable [2023/24(2391m),2024/25(1923m)]"
512,460842,Kudus,TOT,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,api_doubt_gw1,3,6609.0,fpl_recency_50_50,0.1627,0.1254,7.1841,7.1841,0.0,1.5384,"50% latest>=900 2025/26 (1535m) + 50% mean other usable [2023/24(2485m),2024/25(2589m)]"
515,172780,Maddison,TOT,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,2,3936.0,fpl_recency_50_50,0.2761,0.2788,7.0039,7.0039,0.0,1.4532,50% latest>=900 2024/25 (1799m) + 50% mean other usable [2023/24(2137m)]
514,511499,Tel,TOT,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,2242.0,fpl_recency_50_50,0.23,0.1588,6.9657,6.9657,0.0,1.7671,50% latest>=900 2025/26 (1334m) + 50% mean other usable [2024/25(908m)]
526,154566,Solanke,TOT,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,6521.0,fpl_recency_50_50,0.3784,0.0412,5.0259,5.0259,0.0,1.8006,"50% latest>=900 2025/26 (997m) + 50% mean other usable [2023/24(3325m),2024/25(2199m)]"
501,135720,Danso,TOT,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,2,2331.0,fpl_recency_50_50,0.0401,0.0149,10.9866,10.9866,0.0,1.7175,50% latest>=900 2025/26 (1489m) + 50% mean other usable [2024/25(842m)]
498,221466,Senesi,TOT,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,6630.0,fpl_recency_50_50,0.058,0.0972,10.5486,10.5486,0.0,1.5143,"50% latest>=900 2025/26 (3288m) + 50% mean other usable [2023/24(2239m),2024/25(1103m)]"
