horizon,strategy,type,pairing,gkp1,club1,price1,gkp2,club2,price2,total_price,num_gws,tot_rot_xp,rot_xp_per_gw,oc_score,dcs,s_risk,rot_avg_fdr,no_diff_pct,all_easy_pct,fdr_corr,foi,expected_cs
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Pope (NEW),Leno,FUL,4.5,Pope,NEW,5.0,9.5,16,95.3,5.96,5.672,69.87,60.18,2.78,75.0,0.0,0.2213,0.5626,4.17
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Pope (NEW),Leno,FUL,4.5,Pope,NEW,5.0,9.5,19,113.36,5.97,5.682,69.35,58.43,2.78,73.7,5.3,0.3486,0.5631,5.01
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Pope (NEW),Leno,FUL,4.5,Pope,NEW,5.0,9.5,38,227.87,6.0,5.712,72.06,63.91,2.7,76.3,5.3,0.0439,0.56,10.58
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Sels (NFO),Leno,FUL,4.5,Sels,NFO,5.0,9.5,3,24.0,8.0,7.716,76.96,42.41,2.87,33.3,0.0,-0.4688,0.5279,0.98
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Sels (NFO),Leno,FUL,4.5,Sels,NFO,5.0,9.5,16,94.99,5.94,5.652,64.7,48.08,2.95,56.2,0.0,0.0518,0.5777,3.87
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Sels (NFO),Leno,FUL,4.5,Sels,NFO,5.0,9.5,19,113.6,5.98,5.695,66.47,50.69,2.89,57.9,0.0,-0.0072,0.5699,4.66
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Sels (NFO),Leno,FUL,4.5,Sels,NFO,5.0,9.5,38,227.49,5.99,5.702,68.07,54.38,2.86,63.2,0.0,-0.0595,0.5647,9.55
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Roefs (SUN),Leno,FUL,4.5,Roefs,SUN,5.0,9.5,3,22.91,7.64,7.351,73.12,32.81,3.01,33.3,0.0,0.3648,0.5512,0.91
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Roefs (SUN),Leno,FUL,4.5,Roefs,SUN,5.0,9.5,16,95.91,5.99,5.71,71.07,61.54,2.85,75.0,0.0,-0.1694,0.5592,4.36
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Roefs (SUN),Leno,FUL,4.5,Roefs,SUN,5.0,9.5,19,113.43,5.97,5.685,70.14,60.28,2.83,73.7,0.0,-0.054,0.558,5.08
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Roefs (SUN),Leno,FUL,4.5,Roefs,SUN,5.0,9.5,38,227.33,5.98,5.698,70.16,59.77,2.83,73.7,0.0,0.0203,0.5572,10.29
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Kinsky (TOT),Leno,FUL,4.5,Kinsky,TOT,4.5,9.0,3,22.58,7.53,7.383,72.3,30.76,2.97,33.3,0.0,0.7659,0.5498,1.03
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Kinsky (TOT),Leno,FUL,4.5,Kinsky,TOT,4.5,9.0,16,93.08,5.82,5.675,66.07,50.53,2.87,56.2,6.2,-0.0136,0.5868,4.06
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Kinsky (TOT),Leno,FUL,4.5,Kinsky,TOT,4.5,9.0,19,110.27,5.8,5.661,65.92,50.76,2.84,57.9,5.3,0.1367,0.5809,4.9
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Kinsky (TOT),Leno,FUL,4.5,Kinsky,TOT,4.5,9.0,38,221.55,5.83,5.688,70.97,62.22,2.75,71.1,2.6,-0.2191,0.5798,10.16
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Donnarumma (MCI),Scherpen,IPS,4.5,Donnarumma,MCI,5.5,10.0,3,24.07,8.02,7.598,79.3,48.26,2.69,33.3,0.0,-0.6907,0.4142,1.7
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Donnarumma (MCI),Scherpen,IPS,4.5,Donnarumma,MCI,5.5,10.0,16,98.79,6.17,5.747,77.16,75.15,2.53,87.5,12.5,-0.1666,0.3898,7.31
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Donnarumma (MCI),Scherpen,IPS,4.5,Donnarumma,MCI,5.5,10.0,19,117.19,6.17,5.741,77.59,76.51,2.53,89.5,10.5,-0.2134,0.3936,8.65
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Donnarumma (MCI),Scherpen,IPS,4.5,Donnarumma,MCI,5.5,10.0,38,236.08,6.21,5.786,79.41,79.13,2.46,92.1,13.2,-0.1809,0.3869,17.92
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Trafford (LEE),Scherpen,IPS,4.5,Trafford,LEE,5.0,9.5,3,21.9,7.3,7.016,79.3,48.26,2.69,33.3,0.0,-0.6907,0.5633,1.11
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Trafford (LEE),Scherpen,IPS,4.5,Trafford,LEE,5.0,9.5,16,89.39,5.59,5.302,69.53,75.15,2.53,87.5,12.5,-0.1666,0.5356,4.84
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Trafford (LEE),Scherpen,IPS,4.5,Trafford,LEE,5.0,9.5,19,106.17,5.59,5.303,70.09,76.51,2.53,89.5,10.5,-0.2134,0.54,5.74
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Trafford (LEE),Scherpen,IPS,4.5,Trafford,LEE,5.0,9.5,38,212.42,5.59,5.305,71.17,79.13,2.46,92.1,13.2,-0.1809,0.5347,11.57
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Lammens (MUN),Scherpen,IPS,4.5,Lammens,MUN,5.0,9.5,3,24.04,8.01,7.729,80.84,52.1,2.53,33.3,0.0,-0.7053,0.4926,1.39
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Lammens (MUN),Scherpen,IPS,4.5,Lammens,MUN,5.0,9.5,16,94.2,5.89,5.603,75.49,77.17,2.6,93.8,6.2,-0.2372,0.5082,5.2
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Lammens (MUN),Scherpen,IPS,4.5,Lammens,MUN,5.0,9.5,19,112.57,5.92,5.64,76.66,78.5,2.57,94.7,5.3,-0.2643,0.5057,6.24
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Lammens (MUN),Scherpen,IPS,4.5,Lammens,MUN,5.0,9.5,38,224.9,5.92,5.634,75.01,74.66,2.6,89.5,5.3,-0.2001,0.5091,12.43
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Pope (NEW),Scherpen,IPS,4.5,Pope,NEW,5.0,9.5,3,23.75,7.92,7.632,76.74,41.84,2.91,33.3,33.3,-0.524,0.5772,1.13
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Pope (NEW),Scherpen,IPS,4.5,Pope,NEW,5.0,9.5,16,94.67,5.92,5.632,75.67,76.36,2.66,93.8,0.0,-0.33,0.5632,4.47
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Pope (NEW),Scherpen,IPS,4.5,Pope,NEW,5.0,9.5,19,112.75,5.93,5.65,75.43,75.02,2.64,89.5,5.3,-0.3611,0.5654,5.25
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Pope (NEW),Scherpen,IPS,4.5,Pope,NEW,5.0,9.5,38,225.64,5.94,5.653,72.88,68.49,2.69,81.6,5.3,-0.1786,0.5667,10.24
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Sels (NFO),Scherpen,IPS,4.5,Sels,NFO,5.0,9.5,3,24.28,8.09,7.81,74.94,37.35,2.88,33.3,0.0,0.181,0.5559,1.15
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Sels (NFO),Scherpen,IPS,4.5,Sels,NFO,5.0,9.5,16,93.75,5.86,5.575,66.02,54.72,2.95,75.0,0.0,0.4257,0.5817,3.69
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Sels (NFO),Scherpen,IPS,4.5,Sels,NFO,5.0,9.5,19,112.36,5.91,5.629,67.15,55.19,2.92,73.7,0.0,0.3449,0.5776,4.49
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Sels (NFO),Scherpen,IPS,4.5,Sels,NFO,5.0,9.5,38,225.41,5.93,5.647,68.5,57.79,2.89,73.7,0.0,0.0916,0.5735,9.42
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Roefs (SUN),Scherpen,IPS,4.5,Roefs,SUN,5.0,9.5,3,23.19,7.73,7.446,75.43,38.58,2.9,33.3,0.0,-0.0673,0.5747,1.11
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Roefs (SUN),Scherpen,IPS,4.5,Roefs,SUN,5.0,9.5,16,94.69,5.92,5.634,66.05,52.25,2.91,68.8,0.0,0.4375,0.5641,4.21
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Roefs (SUN),Scherpen,IPS,4.5,Roefs,SUN,5.0,9.5,19,112.21,5.91,5.621,66.26,53.3,2.9,68.4,0.0,0.3344,0.5658,4.97
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Roefs (SUN),Scherpen,IPS,4.5,Roefs,SUN,5.0,9.5,38,224.61,5.91,5.626,66.73,54.27,2.88,68.4,0.0,0.2424,0.5662,10.03
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Kinsky (TOT),Scherpen,IPS,4.5,Kinsky,TOT,4.5,9.0,3,22.54,7.51,7.372,79.55,48.89,2.74,33.3,0.0,-0.924,0.5702,1.08
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Kinsky (TOT),Scherpen,IPS,4.5,Kinsky,TOT,4.5,9.0,16,91.27,5.7,5.562,67.99,60.18,2.82,75.0,6.2,0.0847,0.5901,3.96
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Kinsky (TOT),Scherpen,IPS,4.5,Kinsky,TOT,4.5,9.0,19,108.36,5.7,5.561,69.79,64.73,2.77,78.9,5.3,-0.0917,0.5869,4.87
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Kinsky (TOT),Scherpen,IPS,4.5,Kinsky,TOT,4.5,9.0,38,216.74,5.7,5.561,68.12,60.53,2.8,73.7,2.6,0.0319,0.5891,9.5
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Kinsky (TOT),Donnarumma,MCI,5.5,Kinsky,TOT,4.5,10.0,3,23.86,7.95,7.525,72.0,30.0,2.96,33.3,0.0,0.9147,0.4203,1.52
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Kinsky (TOT),Donnarumma,MCI,5.5,Kinsky,TOT,4.5,10.0,16,98.93,6.18,5.756,76.88,74.08,2.51,87.5,18.8,0.0474,0.4133,6.96
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Kinsky (TOT),Donnarumma,MCI,5.5,Kinsky,TOT,4.5,10.0,19,117.33,6.18,5.749,75.58,71.16,2.55,84.2,15.8,0.0874,0.4144,8.3
full_season,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Kinsky (TOT),Donnarumma,MCI,5.5,Kinsky,TOT,4.5,10.0,38,236.13,6.21,5.787,78.4,76.56,2.46,89.5,15.8,-0.0195,0.4009,17.59
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Lammens (MUN),Trafford,LEE,5.0,Lammens,MUN,5.0,10.0,3,23.49,7.83,7.404,73.57,33.91,2.76,33.3,0.0,0.9998,0.4902,1.25
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Lammens (MUN),Trafford,LEE,5.0,Lammens,MUN,5.0,10.0,16,94.64,5.92,5.488,72.99,75.84,2.43,87.5,18.8,0.0656,0.4908,5.25
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Lammens (MUN),Trafford,LEE,5.0,Lammens,MUN,5.0,10.0,19,113.02,5.95,5.521,73.66,76.09,2.46,89.5,15.8,0.0684,0.4907,6.29
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Lammens (MUN),Trafford,LEE,5.0,Lammens,MUN,5.0,10.0,38,226.17,5.95,5.525,74.19,77.25,2.42,92.1,18.4,0.1989,0.4804,12.65
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Pope (NEW),Trafford,LEE,5.0,Pope,NEW,5.0,10.0,3,23.45,7.82,7.39,76.18,40.44,2.88,33.3,33.3,-0.2539,0.5765,1.08
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Pope (NEW),Trafford,LEE,5.0,Pope,NEW,5.0,10.0,16,94.47,5.9,5.477,74.66,80.48,2.41,93.8,12.5,-0.1036,0.5429,4.11
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Pope (NEW),Trafford,LEE,5.0,Pope,NEW,5.0,10.0,19,112.79,5.94,5.51,74.25,78.07,2.42,89.5,15.8,-0.0952,0.5482,4.99
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Pope (NEW),Trafford,LEE,5.0,Pope,NEW,5.0,10.0,38,225.78,5.94,5.515,74.02,77.27,2.41,89.5,18.4,0.0651,0.5342,10.06
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Sels (NFO),Trafford,LEE,5.0,Sels,NFO,5.0,10.0,3,23.73,7.91,7.484,73.53,33.83,2.9,33.3,0.0,0.5862,0.5518,1.0
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Sels (NFO),Trafford,LEE,5.0,Sels,NFO,5.0,10.0,16,93.17,5.82,5.397,68.92,69.59,2.56,81.2,12.5,0.0668,0.5594,3.73
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Sels (NFO),Trafford,LEE,5.0,Sels,NFO,5.0,10.0,19,111.79,5.88,5.457,69.13,67.55,2.6,78.9,10.5,0.066,0.5582,4.52
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Sels (NFO),Trafford,LEE,5.0,Sels,NFO,5.0,10.0,38,224.62,5.91,5.484,72.08,73.74,2.5,86.8,13.2,0.0568,0.5394,9.59
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Roefs (SUN),Trafford,LEE,5.0,Roefs,SUN,5.0,10.0,3,22.89,7.63,7.203,77.5,43.76,2.88,33.3,0.0,-0.6749,0.5681,1.07
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Roefs (SUN),Trafford,LEE,5.0,Roefs,SUN,5.0,10.0,16,94.96,5.93,5.508,73.62,76.56,2.5,87.5,12.5,-0.2509,0.5408,4.22
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Roefs (SUN),Trafford,LEE,5.0,Roefs,SUN,5.0,10.0,19,112.73,5.93,5.506,72.64,74.2,2.54,84.2,10.5,-0.2848,0.5451,5.08
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Roefs (SUN),Trafford,LEE,5.0,Roefs,SUN,5.0,10.0,38,225.8,5.94,5.515,74.9,79.47,2.47,92.1,13.2,-0.2633,0.5307,10.3
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Kinsky (TOT),Trafford,LEE,5.0,Kinsky,TOT,4.5,9.5,3,22.14,7.38,7.095,72.0,30.0,2.96,33.3,0.0,0.9147,0.5699,0.94
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Kinsky (TOT),Trafford,LEE,5.0,Kinsky,TOT,4.5,9.5,16,91.83,5.74,5.455,71.72,74.08,2.51,87.5,18.8,0.0474,0.5679,4.07
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Kinsky (TOT),Trafford,LEE,5.0,Kinsky,TOT,4.5,9.5,19,108.85,5.73,5.444,70.36,71.16,2.55,84.2,15.8,0.0874,0.5682,4.8
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Kinsky (TOT),Trafford,LEE,5.0,Kinsky,TOT,4.5,9.5,38,217.84,5.73,5.448,72.59,76.56,2.46,89.5,15.8,-0.0195,0.5539,9.58
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Pope (NEW),Lammens,MUN,5.0,Pope,NEW,5.0,10.0,3,24.81,8.27,7.844,77.07,42.66,2.78,33.3,33.3,-0.2342,0.5042,1.27
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Pope (NEW),Lammens,MUN,5.0,Pope,NEW,5.0,10.0,16,97.7,6.11,5.68,71.98,65.12,2.65,75.0,6.2,-0.0249,0.5169,4.8
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Pope (NEW),Lammens,MUN,5.0,Pope,NEW,5.0,10.0,19,116.45,6.13,5.702,73.73,68.53,2.6,78.9,10.5,-0.0649,0.5149,5.92
full_season,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Pope (NEW),Lammens,MUN,5.0,Pope,NEW,5.0,10.0,38,232.01,6.11,5.679,72.69,66.92,2.61,78.9,10.5,0.1078,0.5094,11.97
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Sels (NFO),Lammens,MUN,5.0,Sels,NFO,5.0,10.0,3,24.95,8.32,7.89,75.07,37.68,2.74,33.3,0.0,0.5695,0.4818,1.11
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Sels (NFO),Lammens,MUN,5.0,Sels,NFO,5.0,10.0,16,97.54,6.1,5.669,72.77,67.52,2.7,75.0,6.2,-0.5183,0.5288,5.06
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Sels (NFO),Lammens,MUN,5.0,Sels,NFO,5.0,10.0,19,116.15,6.11,5.686,73.59,68.85,2.69,78.9,5.3,-0.3906,0.5214,5.92
full_season,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Sels (NFO),Lammens,MUN,5.0,Sels,NFO,5.0,10.0,38,232.23,6.11,5.684,73.96,69.85,2.68,84.2,5.3,-0.1433,0.5133,11.76
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Roefs (SUN),Lammens,MUN,5.0,Roefs,SUN,5.0,10.0,3,24.25,8.08,7.658,78.45,46.11,2.77,33.3,0.0,-0.6598,0.4968,1.25
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Roefs (SUN),Lammens,MUN,5.0,Roefs,SUN,5.0,10.0,16,98.29,6.14,5.716,73.4,67.11,2.73,81.2,6.2,-0.1335,0.5143,5.14
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Roefs (SUN),Lammens,MUN,5.0,Roefs,SUN,5.0,10.0,19,116.67,6.14,5.714,74.21,69.24,2.71,84.2,5.3,-0.1654,0.5115,6.15
full_season,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Roefs (SUN),Lammens,MUN,5.0,Roefs,SUN,5.0,10.0,38,232.16,6.11,5.683,73.87,69.71,2.69,84.2,5.3,-0.1551,0.5059,11.91
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Kinsky (TOT),Lammens,MUN,5.0,Kinsky,TOT,4.5,9.5,3,23.83,7.94,7.657,73.06,32.64,2.84,33.3,0.0,0.9228,0.4977,1.21
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Kinsky (TOT),Lammens,MUN,5.0,Kinsky,TOT,4.5,9.5,16,95.61,5.98,5.691,72.81,66.7,2.68,75.0,12.5,-0.3369,0.5387,4.93
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Kinsky (TOT),Lammens,MUN,5.0,Kinsky,TOT,4.5,9.5,19,113.98,6.0,5.714,73.75,68.05,2.67,78.9,10.5,-0.2237,0.5322,5.97
full_season,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Kinsky (TOT),Lammens,MUN,5.0,Kinsky,TOT,4.5,9.5,38,228.03,6.0,5.716,74.01,68.6,2.65,81.6,7.9,-0.0637,0.5277,11.97
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Sels (NFO),Pope,NEW,5.0,Sels,NFO,5.0,10.0,3,24.85,8.28,7.857,78.31,45.77,2.87,33.3,33.3,-0.9325,0.561,1.17
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Sels (NFO),Pope,NEW,5.0,Sels,NFO,5.0,10.0,16,96.22,6.01,5.587,65.4,52.64,2.88,62.5,0.0,0.0893,0.5894,4.25
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Sels (NFO),Pope,NEW,5.0,Sels,NFO,5.0,10.0,19,115.01,6.05,5.626,67.45,56.07,2.81,63.2,5.3,-0.1197,0.5849,5.27
full_season,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Sels (NFO),Pope,NEW,5.0,Sels,NFO,5.0,10.0,38,230.88,6.08,5.649,69.02,59.03,2.77,68.4,5.3,-0.0412,0.5717,10.66
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Roefs (SUN),Pope,NEW,5.0,Roefs,SUN,5.0,10.0,3,23.95,7.98,7.555,68.59,21.49,3.33,33.3,33.3,0.8851,0.5957,0.98
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Roefs (SUN),Pope,NEW,5.0,Roefs,SUN,5.0,10.0,16,97.95,6.12,5.695,70.9,61.77,2.82,75.0,0.0,-0.1168,0.5708,4.55
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Roefs (SUN),Pope,NEW,5.0,Roefs,SUN,5.0,10.0,19,116.02,6.11,5.679,68.25,55.79,2.86,68.4,5.3,0.1203,0.5748,5.28
full_season,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Roefs (SUN),Pope,NEW,5.0,Roefs,SUN,5.0,10.0,38,232.65,6.12,5.695,68.48,55.67,2.81,65.8,5.3,0.1134,0.565,10.75
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Kinsky (TOT),Pope,NEW,5.0,Kinsky,TOT,4.5,9.5,3,23.64,7.88,7.594,74.08,35.2,2.98,33.3,33.3,0.1585,0.5877,1.03
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Kinsky (TOT),Pope,NEW,5.0,Kinsky,TOT,4.5,9.5,16,95.57,5.97,5.689,66.65,51.38,2.83,62.5,6.2,0.3943,0.6005,4.02
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Kinsky (TOT),Pope,NEW,5.0,Kinsky,TOT,4.5,9.5,19,113.76,5.99,5.703,67.64,53.28,2.79,63.2,10.5,0.301,0.5985,4.88
full_season,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Kinsky (TOT),Pope,NEW,5.0,Kinsky,TOT,4.5,9.5,38,227.65,5.99,5.706,68.02,54.08,2.79,65.8,7.9,0.3717,0.5895,9.79
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Roefs (SUN),Sels,NFO,5.0,Roefs,SUN,5.0,10.0,3,24.48,8.16,7.734,78.55,46.39,2.87,33.3,0.0,-0.9934,0.5565,1.04
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Roefs (SUN),Sels,NFO,5.0,Roefs,SUN,5.0,10.0,16,96.18,6.01,5.584,60.22,39.79,3.1,50.0,0.0,0.2738,0.5881,4.13
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Roefs (SUN),Sels,NFO,5.0,Roefs,SUN,5.0,10.0,19,114.79,6.04,5.615,62.36,43.84,3.04,52.6,0.0,0.0835,0.5831,4.92
full_season,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Roefs (SUN),Sels,NFO,5.0,Roefs,SUN,5.0,10.0,38,230.35,6.06,5.635,65.02,49.61,2.97,60.5,0.0,0.0818,0.5699,10.17
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Kinsky (TOT),Sels,NFO,5.0,Kinsky,TOT,4.5,9.5,3,24.07,8.02,7.738,74.21,35.54,2.95,33.3,0.0,0.2089,0.5594,0.97
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Kinsky (TOT),Sels,NFO,5.0,Kinsky,TOT,4.5,9.5,16,94.84,5.93,5.643,60.29,37.46,3.09,43.8,6.2,0.1994,0.6158,3.65
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Kinsky (TOT),Sels,NFO,5.0,Kinsky,TOT,4.5,9.5,19,113.45,5.97,5.687,62.12,40.17,3.04,47.4,5.3,0.2425,0.6069,4.44
full_season,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Kinsky (TOT),Sels,NFO,5.0,Kinsky,TOT,4.5,9.5,38,227.33,5.98,5.698,65.54,48.22,2.91,55.3,2.6,0.0857,0.5939,9.4
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Kinsky (TOT),Roefs,SUN,5.0,Kinsky,TOT,4.5,9.5,3,23.08,7.69,7.408,75.58,38.94,2.97,33.3,0.0,-0.3193,0.5773,1.02
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Kinsky (TOT),Roefs,SUN,5.0,Kinsky,TOT,4.5,9.5,16,95.53,5.97,5.686,64.95,47.27,3.01,62.5,6.2,0.4016,0.5982,3.85
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Kinsky (TOT),Roefs,SUN,5.0,Kinsky,TOT,4.5,9.5,19,113.15,5.96,5.671,65.5,49.3,2.97,63.2,5.3,0.2807,0.5949,4.69
full_season,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Kinsky (TOT),Roefs,SUN,5.0,Kinsky,TOT,4.5,9.5,38,227.18,5.98,5.694,68.09,54.78,2.89,68.4,2.6,0.1432,0.586,9.67
