horizon,start_gw,end_gw,club1,gkp1,role1,price1,per90_saves1,per90_goals_conceded1,club2,gkp2,role2,price2,per90_saves2,per90_goals_conceded2,total_price,fdr_corr,avg_fdr1,avg_fdr2,rotated_avg_fdr,expected_cs,foi,fdr_gain,easy_gws,easy_gw_pct,tot_rot_xp,tot_rot_xp_fdr,fdr_selection_loss,xp_gain_vs_best_single,has_promoted_proxy,rqi,oc_rqi
full_season,1,38,BHA,Verbruggen,Nailed Starter,4.5,2.7895,1.2105,NEW,Pope,Regular Starter,5.0,3.3154,1.4156,9.5,0.1032,3.0789,3.0789,2.6316,12.73,0.5208,0.4474,18,47.4,231.12,229.3,1.82,7.27,False,60.67,5.788
full_season,1,38,BHA,Verbruggen,Nailed Starter,4.5,2.7895,1.2105,NFO,Sels,Nailed Starter,5.0,3.2058,1.3161,9.5,-0.1888,3.0789,3.0526,2.5263,13.53,0.4984,0.5263,20,52.6,240.06,238.8,1.26,14.14,False,64.26,6.023
full_season,1,38,BHA,Verbruggen,Nailed Starter,4.5,2.7895,1.2105,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,9.0,0.1772,3.0789,3.0526,2.6316,12.48,0.5315,0.4211,19,50.0,232.34,231.12,1.22,8.49,False,65.81,5.967
full_season,1,38,BHA,Verbruggen,Nailed Starter,4.5,2.7895,1.2105,SUN,Roefs,Nailed Starter,5.0,3.1143,1.3143,9.5,-0.3451,3.0789,3.0789,2.5263,13.55,0.4988,0.5526,20,52.6,238.23,237.7,0.53,14.38,False,63.72,5.975
full_season,1,38,BHA,Verbruggen,Nailed Starter,4.5,2.7895,1.2105,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.0,0.0644,3.0789,3.1053,2.6316,12.68,0.5163,0.4474,18,47.4,227.66,223.86,3.79,3.81,True,64.75,5.844
full_season,1,38,BHA,Verbruggen,Nailed Starter,4.5,2.7895,1.2105,NEW,Horníček,Regular Starter,5.0,2.25,1.4474,9.5,0.1032,3.0789,3.0789,2.6316,12.2,0.5259,0.4474,18,47.4,225.42,218.27,7.15,1.57,False,58.9,5.638
full_season,1,38,BHA,Verbruggen,Nailed Starter,4.5,2.7895,1.2105,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.0,-0.4325,3.0789,3.1053,2.5526,13.13,0.5123,0.5263,18,47.4,229.31,224.61,4.71,5.46,True,65.71,5.887
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,CHE,Sánchez,Nailed Starter,5.0,2.9013,1.4507,9.5,0.1939,3.1053,3.0,2.6842,11.37,0.5557,0.3158,18,47.4,227.39,225.83,1.56,11.23,True,58.62,5.69
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,CRY,Henderson,Nailed Starter,5.0,2.8649,1.3784,9.5,0.067,3.1053,3.0526,2.6579,11.54,0.5466,0.3947,17,44.7,227.83,227.16,0.67,11.02,True,59.06,5.701
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,9.0,0.1026,3.1053,3.0789,2.6316,11.72,0.5434,0.4474,16,42.1,226.66,225.67,0.99,10.5,True,63.92,5.818
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,LEE,Trafford,Nailed Starter,5.0,3.45,1.4737,9.5,-0.2032,3.1053,3.0789,2.6053,11.41,0.5638,0.4737,17,44.7,230.29,230.25,0.04,12.19,True,59.7,5.766
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,MUN,Lammens,Nailed Starter,5.0,2.4688,1.2188,9.5,-0.1939,3.1053,3.0,2.5526,13.03,0.5098,0.4474,17,44.7,233.11,231.33,1.79,9.8,True,61.87,5.84
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,NEW,Pope,Regular Starter,5.0,3.3154,1.4156,9.5,0.1408,3.1053,3.0789,2.6842,11.49,0.5563,0.3947,17,44.7,226.09,225.16,0.93,9.93,True,58.23,5.655
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,NFO,Sels,Nailed Starter,5.0,3.2058,1.3161,9.5,-0.2325,3.1053,3.0526,2.5789,12.4,0.5328,0.4737,17,44.7,234.81,233.46,1.35,8.89,True,61.77,5.885
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,9.0,0.2167,3.1053,3.0526,2.6579,11.3,0.5682,0.3947,17,44.7,227.47,227.25,0.23,11.31,True,63.52,5.839
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,SUN,Roefs,Nailed Starter,5.0,3.1143,1.3143,9.5,-0.1649,3.1053,3.0789,2.6316,12.14,0.5363,0.4474,15,39.5,231.62,229.4,2.22,9.18,True,60.51,5.801
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.0,0.1399,3.1053,3.1053,2.7368,11.05,0.5525,0.3684,14,36.8,220.96,217.53,3.43,4.8,True,61.54,5.668
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,NEW,Horníček,Regular Starter,5.0,2.25,1.4474,9.5,0.1408,3.1053,3.0789,2.6842,10.67,0.5617,0.3947,17,44.7,217.95,214.23,3.72,1.79,True,55.74,5.441
full_season,1,38,COV,Rushworth,Regular Starter,4.5,3.11,1.375,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.0,0.2181,3.1053,3.1053,2.7105,11.14,0.5531,0.3947,15,39.5,218.82,217.18,1.64,2.65,True,61.03,5.611
full_season,1,38,CHE,Sánchez,Nailed Starter,5.0,2.9013,1.4507,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,9.5,-0.2275,3.0,3.0789,2.5263,12.12,0.5439,0.4737,20,52.6,228.0,227.89,0.1,11.95,False,59.82,5.706
full_season,1,38,CHE,Sánchez,Nailed Starter,5.0,2.9013,1.4507,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,9.5,0.0743,3.0,3.0526,2.6053,11.1,0.5715,0.3947,18,47.4,227.64,227.38,0.26,11.6,False,58.77,5.696
full_season,1,38,CHE,Sánchez,Nailed Starter,5.0,2.9013,1.4507,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.5,-0.2714,3.0,3.1053,2.5263,11.69,0.5522,0.4737,20,52.6,223.57,221.82,1.75,7.53,True,58.36,5.589
full_season,1,38,CHE,Sánchez,Nailed Starter,5.0,2.9013,1.4507,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.5,-0.0776,3.0,3.1053,2.6053,11.05,0.5545,0.3947,17,44.7,220.85,218.95,1.9,4.8,True,57.13,5.517
full_season,1,38,CRY,Henderson,Nailed Starter,5.0,2.8649,1.3784,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,9.5,-0.262,3.0526,3.0789,2.5263,12.27,0.5354,0.5263,18,47.4,228.88,227.94,0.94,12.07,False,60.25,5.729
full_season,1,38,CRY,Henderson,Nailed Starter,5.0,2.8649,1.3784,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,9.5,-0.1113,3.0526,3.0526,2.5526,11.64,0.5608,0.5,18,47.4,227.72,227.29,0.43,10.92,False,59.27,5.698
full_season,1,38,CRY,Henderson,Nailed Starter,5.0,2.8649,1.3784,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.5,-0.0828,3.0526,3.1053,2.5526,11.91,0.5449,0.5,19,50.0,222.63,221.44,1.19,5.82,True,58.1,5.564
full_season,1,38,CRY,Henderson,Nailed Starter,5.0,2.8649,1.3784,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.5,-0.0079,3.0526,3.1053,2.6316,11.81,0.546,0.4211,17,44.7,221.99,219.6,2.38,5.18,True,57.5,5.547
full_season,1,38,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,LEE,Trafford,Nailed Starter,5.0,3.45,1.4737,9.5,-0.1957,3.0789,3.0789,2.5263,11.54,0.5542,0.5526,19,50.0,230.54,228.95,1.59,12.44,False,60.36,5.772
full_season,1,38,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,MUN,Lammens,Nailed Starter,5.0,2.4688,1.2188,9.5,0.1516,3.0789,3.0,2.6316,12.95,0.5035,0.3684,19,50.0,231.11,228.06,3.05,7.8,False,61.01,5.787
full_season,1,38,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,NEW,Pope,Regular Starter,5.0,3.3154,1.4156,9.5,0.178,3.0789,3.0789,2.6579,11.79,0.5471,0.4211,18,47.4,222.73,221.81,0.92,10.71,False,57.56,5.567
full_season,1,38,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,NFO,Sels,Nailed Starter,5.0,3.2058,1.3161,9.5,-0.1522,3.0789,3.0526,2.5526,12.63,0.5243,0.5,19,50.0,234.37,231.26,3.1,8.45,False,61.95,5.873
full_season,1,38,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,9.0,-0.2254,3.0789,3.0526,2.5263,11.82,0.5556,0.5263,19,50.0,227.31,227.17,0.15,13.22,False,64.39,5.835
full_season,1,38,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,SUN,Roefs,Nailed Starter,5.0,3.1143,1.3143,9.5,0.2527,3.0789,3.0789,2.6842,11.92,0.5298,0.3947,18,47.4,229.93,227.57,2.36,7.49,False,59.88,5.756
full_season,1,38,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.0,-0.0503,3.0789,3.1053,2.6053,11.8,0.5419,0.4737,17,44.7,218.72,217.36,1.36,6.7,True,61.76,5.609
full_season,1,38,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,NEW,Horníček,Regular Starter,5.0,2.25,1.4474,9.5,0.178,3.0789,3.0789,2.6579,11.37,0.5524,0.4211,18,47.4,214.22,212.24,1.98,2.2,False,54.97,5.343
full_season,1,38,FUL,Leno,Nailed Starter,4.5,2.5789,1.3421,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.0,-0.0503,3.0789,3.1053,2.6842,11.79,0.5416,0.3947,17,44.7,218.79,217.03,1.76,6.77,True,61.39,5.61
full_season,1,38,LEE,Trafford,Nailed Starter,5.0,3.45,1.4737,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,9.5,-0.262,3.0789,3.0526,2.5526,11.2,0.5787,0.5,19,50.0,230.4,229.57,0.83,12.3,False,59.7,5.769
full_season,1,38,LEE,Trafford,Nailed Starter,5.0,3.45,1.4737,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.5,-0.2414,3.0789,3.1053,2.5789,11.09,0.563,0.5,18,47.4,224.84,221.6,3.24,6.74,True,58.25,5.622
full_season,1,38,LEE,Trafford,Nailed Starter,5.0,3.45,1.4737,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.5,-0.2032,3.0789,3.1053,2.5526,11.23,0.5635,0.5263,18,47.4,223.62,220.6,3.02,5.52,True,58.02,5.59
full_season,1,38,MUN,Lammens,Nailed Starter,5.0,2.4688,1.2188,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,9.5,-0.0743,3.0,3.0526,2.5526,12.8,0.5247,0.4474,19,50.0,233.7,233.0,0.7,10.39,False,61.74,5.856
full_season,1,38,MUN,Lammens,Nailed Starter,5.0,2.4688,1.2188,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.5,-0.1939,3.0,3.1053,2.5526,13.07,0.5097,0.4474,17,44.7,227.81,225.72,2.1,4.5,True,60.32,5.701
full_season,1,38,MUN,Lammens,Nailed Starter,5.0,2.4688,1.2188,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.5,0.3878,3.0,3.1053,2.7895,12.45,0.5143,0.2105,14,36.8,224.89,220.98,3.91,1.57,True,58.19,5.624
full_season,1,38,NEW,Pope,Regular Starter,5.0,3.3154,1.4156,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,9.5,-0.0058,3.0789,3.0526,2.6053,10.81,0.5712,0.4474,17,44.7,223.3,221.39,1.91,9.21,False,57.51,5.582
full_season,1,38,NEW,Pope,Regular Starter,5.0,3.3154,1.4156,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.5,0.0644,3.0789,3.1053,2.6579,11.36,0.5556,0.4211,17,44.7,215.21,213.31,1.9,8.65,True,55.19,5.369
full_season,1,38,NEW,Pope,Regular Starter,5.0,3.3154,1.4156,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.5,-0.0503,3.0789,3.1053,2.6316,11.63,0.5546,0.4474,18,47.4,217.19,215.39,1.81,10.63,True,55.92,5.421
full_season,1,38,NFO,Sels,Nailed Starter,5.0,3.2058,1.3161,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,9.5,-0.3981,3.0526,3.0526,2.4737,12.39,0.5462,0.5789,20,52.6,236.47,234.5,1.97,10.55,False,62.52,5.928
full_season,1,38,NFO,Sels,Nailed Starter,5.0,3.2058,1.3161,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.5,0.329,3.0526,3.1053,2.7105,11.44,0.5372,0.3421,17,44.7,227.36,226.53,0.84,1.44,True,58.85,5.689
full_season,1,38,NFO,Sels,Nailed Starter,5.0,3.2058,1.3161,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.5,0.1044,3.0526,3.1053,2.6316,12.05,0.5347,0.4211,19,50.0,228.54,224.28,4.26,2.62,True,59.64,5.72
full_season,1,38,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,SUN,Roefs,Nailed Starter,5.0,3.1143,1.3143,9.5,-0.3352,3.0526,3.0789,2.5,12.26,0.5491,0.5526,20,52.6,234.09,231.81,2.28,11.64,False,61.63,5.866
full_season,1,38,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.0,-0.1202,3.0526,3.1053,2.6053,11.14,0.5652,0.4474,18,47.4,220.58,218.1,2.48,6.49,True,61.83,5.658
full_season,1,38,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,NEW,Horníček,Regular Starter,5.0,2.25,1.4474,9.5,-0.0058,3.0526,3.0789,2.6053,10.29,0.5768,0.4474,17,44.7,216.73,212.69,4.04,2.64,False,55.48,5.409
full_season,1,38,TOT,Kinsky,Regular Starter,4.5,3.15,1.5,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.0,0.1419,3.0526,3.1053,2.6316,10.99,0.5683,0.4211,16,42.1,219.72,218.85,0.88,5.63,True,61.39,5.635
full_season,1,38,SUN,Roefs,Nailed Starter,5.0,3.1143,1.3143,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,9.5,-0.0121,3.0789,3.1053,2.6579,11.62,0.5379,0.4211,14,36.8,224.5,222.15,2.35,2.06,True,58.26,5.613
full_season,1,38,SUN,Roefs,Nailed Starter,5.0,3.1143,1.3143,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.5,0.179,3.0789,3.1053,2.7105,11.46,0.5386,0.3684,15,39.5,224.61,219.53,5.09,2.17,True,58.02,5.616
full_season,1,38,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,NEW,Horníček,Regular Starter,5.0,2.25,1.4474,9.5,0.0644,3.1053,3.0789,2.6579,11.25,0.5611,0.4211,17,44.7,202.73,200.93,1.8,5.26,True,51.43,5.041
full_season,1,38,IPS,Scherpen,Regular Starter,4.5,1.9,1.375,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.0,-0.1337,3.1053,3.1053,2.6316,11.59,0.5501,0.4737,16,42.1,209.43,207.99,1.45,11.97,True,58.74,5.364
full_season,1,38,NEW,Horníček,Regular Starter,5.0,2.25,1.4474,HUL,Tzolakis,Regular Starter,4.5,1.72,1.375,9.5,-0.0503,3.0789,3.1053,2.6316,11.58,0.56,0.4474,18,47.4,202.91,198.75,4.16,8.0,True,51.64,5.045
