horizon,strategy,type,pairing,gkp1,club1,price1,gkp2,club2,price2,total_price,num_gws,tot_rot_xp,rot_xp_per_gw,oc_score,dcs,s_risk,rot_avg_fdr,no_diff_pct,all_easy_pct,fdr_corr,foi,expected_cs
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Henderson (CRY),Petrović,BOU,4.5,Henderson,CRY,5.0,9.5,16,94.51,5.91,5.613,76.99,80.52,2.44,93.8,62.5,-0.1802,0.5377,5.23
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Henderson (CRY),Petrović,BOU,4.5,Henderson,CRY,5.0,9.5,19,111.46,5.87,5.572,75.61,78.81,2.53,94.7,52.6,-0.1634,0.5519,5.97
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Henderson (CRY),Petrović,BOU,4.5,Henderson,CRY,5.0,9.5,38,222.66,5.86,5.565,74.77,77.0,2.55,94.7,50.0,-0.0038,0.5483,11.84
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Pickford (EVE),Petrović,BOU,4.5,Pickford,EVE,5.5,10.0,3,21.98,7.33,6.886,71.17,27.92,3.5,33.3,0.0,-0.5,0.6152,0.8
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Pickford (EVE),Petrović,BOU,4.5,Pickford,EVE,5.5,10.0,16,94.7,5.92,5.477,73.53,77.67,2.5,93.8,56.2,0.0048,0.5248,5.27
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Pickford (EVE),Petrović,BOU,4.5,Pickford,EVE,5.5,10.0,19,111.46,5.87,5.425,72.13,76.41,2.58,94.7,47.4,-0.0069,0.5391,5.98
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Pickford (EVE),Petrović,BOU,4.5,Pickford,EVE,5.5,10.0,38,222.55,5.86,5.415,72.63,78.08,2.55,94.7,50.0,-0.1472,0.5352,12.29
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Leno (FUL),Petrović,BOU,4.5,Leno,FUL,4.5,9.0,3,21.74,7.25,7.099,66.67,16.67,3.75,33.3,0.0,1.0,0.6252,0.76
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Leno (FUL),Petrović,BOU,4.5,Leno,FUL,4.5,9.0,16,94.58,5.91,5.764,78.45,77.67,2.5,93.8,56.2,0.0048,0.5302,5.14
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Leno (FUL),Petrović,BOU,4.5,Leno,FUL,4.5,9.0,19,111.09,5.85,5.7,74.91,71.57,2.63,89.5,47.4,0.1239,0.5452,5.81
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Leno (FUL),Petrović,BOU,4.5,Leno,FUL,4.5,9.0,38,221.72,5.83,5.688,74.76,71.72,2.63,89.5,47.4,0.104,0.5454,11.55
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Scherpen (IPS),Petrović,BOU,4.5,Scherpen,IPS,4.5,9.0,3,22.17,7.39,7.244,75.0,37.5,3.25,33.3,0.0,-1.0,0.6062,0.89
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Scherpen (IPS),Petrović,BOU,4.5,Scherpen,IPS,4.5,9.0,16,92.44,5.78,5.63,78.1,82.54,2.5,100.0,50.0,-0.2271,0.5355,4.88
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Scherpen (IPS),Petrović,BOU,4.5,Scherpen,IPS,4.5,9.0,19,109.39,5.76,5.61,77.77,82.56,2.53,100.0,47.4,-0.3121,0.5466,5.68
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Scherpen (IPS),Petrović,BOU,4.5,Scherpen,IPS,4.5,9.0,38,217.25,5.72,5.57,75.35,78.24,2.61,97.4,42.1,-0.1576,0.5531,10.77
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Donnarumma (MCI),Petrović,BOU,4.5,Donnarumma,MCI,5.5,10.0,3,24.78,8.26,7.819,70.5,26.25,3.25,33.3,33.3,0.5,0.4281,1.51
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Donnarumma (MCI),Petrović,BOU,4.5,Donnarumma,MCI,5.5,10.0,16,103.47,6.47,6.025,77.14,63.18,2.69,81.2,50.0,0.5201,0.4143,7.05
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Donnarumma (MCI),Petrović,BOU,4.5,Donnarumma,MCI,5.5,10.0,19,123.03,6.48,6.034,78.13,65.32,2.68,84.2,47.4,0.4431,0.4165,8.47
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Donnarumma (MCI),Petrović,BOU,4.5,Donnarumma,MCI,5.5,10.0,38,245.25,6.45,6.012,78.19,66.36,2.71,86.8,42.1,0.3971,0.4215,16.71
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Trafford (LEE),Petrović,BOU,4.5,Trafford,LEE,5.0,9.5,3,22.42,7.47,7.179,69.67,24.17,3.5,33.3,0.0,0.0,0.6228,0.78
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Trafford (LEE),Petrović,BOU,4.5,Trafford,LEE,5.0,9.5,16,94.77,5.92,5.629,73.66,71.49,2.56,87.5,56.2,0.2186,0.561,4.64
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Trafford (LEE),Petrović,BOU,4.5,Trafford,LEE,5.0,9.5,19,111.97,5.89,5.598,73.04,71.23,2.63,89.5,47.4,0.1698,0.5707,5.33
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Trafford (LEE),Petrović,BOU,4.5,Trafford,LEE,5.0,9.5,38,223.45,5.88,5.586,72.08,69.39,2.68,89.5,42.1,0.2504,0.5701,10.31
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Lammens (MUN),Petrović,BOU,4.5,Lammens,MUN,5.0,9.5,3,23.7,7.9,7.604,75.83,39.58,3.0,33.3,33.3,-0.5,0.4868,1.28
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Lammens (MUN),Petrović,BOU,4.5,Lammens,MUN,5.0,9.5,16,94.38,5.9,5.605,76.92,80.68,2.56,100.0,43.8,-0.1735,0.521,5.19
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Lammens (MUN),Petrović,BOU,4.5,Lammens,MUN,5.0,9.5,19,112.85,5.94,5.645,78.33,82.45,2.53,100.0,47.4,-0.2975,0.5156,6.37
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Lammens (MUN),Petrović,BOU,4.5,Lammens,MUN,5.0,9.5,38,225.89,5.94,5.65,78.9,83.68,2.47,100.0,52.6,-0.2971,0.5107,13.09
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Pope (NEW),Petrović,BOU,4.5,Pope,NEW,5.0,9.5,3,21.94,7.31,7.018,66.67,16.67,3.75,33.3,0.0,1.0,0.6393,0.73
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Pope (NEW),Petrović,BOU,4.5,Pope,NEW,5.0,9.5,16,93.02,5.81,5.519,77.28,85.24,2.44,100.0,56.2,-0.3932,0.5398,5.19
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Pope (NEW),Petrović,BOU,4.5,Pope,NEW,5.0,9.5,19,109.73,5.78,5.481,73.57,77.61,2.58,94.7,47.4,-0.1667,0.5555,5.82
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Pope (NEW),Petrović,BOU,4.5,Pope,NEW,5.0,9.5,38,218.6,5.75,5.458,72.04,74.75,2.61,92.1,47.4,-0.0424,0.5575,11.55
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Sels (NFO),Petrović,BOU,4.5,Sels,NFO,5.0,9.5,3,23.54,7.85,7.551,74.6,36.5,3.25,33.3,0.0,-0.866,0.5706,0.95
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Sels (NFO),Petrović,BOU,4.5,Sels,NFO,5.0,9.5,16,96.43,6.03,5.732,80.29,83.61,2.44,100.0,56.2,-0.1758,0.5211,5.2
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Sels (NFO),Petrović,BOU,4.5,Sels,NFO,5.0,9.5,19,114.74,6.04,5.745,80.47,83.55,2.47,100.0,52.6,-0.2805,0.5289,6.05
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Sels (NFO),Petrović,BOU,4.5,Sels,NFO,5.0,9.5,38,229.22,6.03,5.738,80.6,84.16,2.47,100.0,52.6,-0.3623,0.5336,12.02
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Roefs (SUN),Petrović,BOU,4.5,Roefs,SUN,5.0,9.5,3,23.77,7.92,7.63,75.83,39.58,3.0,33.3,33.3,-0.5,0.5088,1.2
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Roefs (SUN),Petrović,BOU,4.5,Roefs,SUN,5.0,9.5,16,96.11,6.01,5.712,77.77,78.19,2.5,93.8,56.2,-0.0641,0.5347,4.87
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Roefs (SUN),Petrović,BOU,4.5,Roefs,SUN,5.0,9.5,19,114.66,6.03,5.74,79.07,80.25,2.47,94.7,57.9,-0.1918,0.5306,5.97
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Roefs (SUN),Petrović,BOU,4.5,Roefs,SUN,5.0,9.5,38,228.21,6.01,5.711,77.72,78.11,2.55,94.7,50.0,-0.1522,0.5378,11.66
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Kinsky (TOT),Petrović,BOU,4.5,Kinsky,TOT,4.5,9.0,3,21.94,7.31,7.166,70.5,26.25,3.25,33.3,33.3,0.5,0.591,0.78
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Kinsky (TOT),Petrović,BOU,4.5,Kinsky,TOT,4.5,9.0,16,93.72,5.86,5.71,75.7,73.09,2.56,87.5,56.2,0.0048,0.5569,4.78
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Kinsky (TOT),Petrović,BOU,4.5,Kinsky,TOT,4.5,9.0,19,110.43,5.81,5.665,75.18,73.73,2.58,89.5,52.6,0.0,0.5622,5.47
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Kinsky (TOT),Petrović,BOU,4.5,Kinsky,TOT,4.5,9.0,38,219.82,5.78,5.637,72.47,68.13,2.68,84.2,47.4,0.0679,0.5698,10.67
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Tzolakis (HUL),Petrović,BOU,4.5,Tzolakis,HUL,4.5,9.0,3,21.06,7.02,6.874,67.07,17.67,3.5,33.3,33.3,0.866,0.5945,0.91
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Tzolakis (HUL),Petrović,BOU,4.5,Tzolakis,HUL,4.5,9.0,16,92.32,5.77,5.623,77.96,82.5,2.5,100.0,50.0,-0.2217,0.5463,4.64
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Tzolakis (HUL),Petrović,BOU,4.5,Tzolakis,HUL,4.5,9.0,19,108.59,5.72,5.568,74.78,76.91,2.58,94.7,47.4,-0.0738,0.5539,5.38
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Tzolakis (HUL),Petrović,BOU,4.5,Tzolakis,HUL,4.5,9.0,38,217.21,5.72,5.569,75.41,78.44,2.55,94.7,50.0,-0.1951,0.5516,10.88
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Horníček (NEW),Petrović,BOU,4.5,Horníček,NEW,5.0,9.5,3,20.81,6.94,6.643,66.67,16.67,3.75,33.3,0.0,1.0,0.645,0.72
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Horníček (NEW),Petrović,BOU,4.5,Horníček,NEW,5.0,9.5,16,91.86,5.74,5.447,76.04,85.24,2.44,100.0,56.2,-0.3932,0.5452,4.61
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Horníček (NEW),Petrović,BOU,4.5,Horníček,NEW,5.0,9.5,19,107.79,5.67,5.378,71.82,77.61,2.58,94.7,47.4,-0.1667,0.561,5.18
full_season,Active 2-GKP Rotation,Active 2-GKP,Petrović (BOU) + Horníček (NEW),Petrović,BOU,4.5,Horníček,NEW,5.0,9.5,38,214.95,5.66,5.362,70.39,74.75,2.61,92.1,47.4,-0.0424,0.5629,10.19
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sánchez (CHE),Kelleher,BRE,5.0,Sánchez,CHE,5.0,10.0,3,23.56,7.85,7.411,81.83,54.59,2.5,33.3,33.3,-0.9449,0.517,1.29
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sánchez (CHE),Kelleher,BRE,5.0,Sánchez,CHE,5.0,10.0,16,93.94,5.87,5.429,70.65,72.52,2.62,93.8,43.8,0.3026,0.5457,4.54
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sánchez (CHE),Kelleher,BRE,5.0,Sánchez,CHE,5.0,10.0,19,111.94,5.89,5.45,72.32,75.79,2.58,94.7,47.4,0.0756,0.5411,5.6
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sánchez (CHE),Kelleher,BRE,5.0,Sánchez,CHE,5.0,10.0,38,224.42,5.91,5.464,71.98,74.35,2.61,94.7,44.7,0.1857,0.542,11.33
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Henderson (CRY),Kelleher,BRE,5.0,Henderson,CRY,5.0,10.0,3,23.43,7.81,7.368,75.17,37.92,2.75,33.3,33.3,0.5,0.535,1.2
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Henderson (CRY),Kelleher,BRE,5.0,Henderson,CRY,5.0,10.0,16,94.85,5.93,5.486,70.43,69.51,2.69,87.5,43.8,0.0937,0.5431,4.83
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Henderson (CRY),Kelleher,BRE,5.0,Henderson,CRY,5.0,10.0,19,112.61,5.93,5.485,70.85,70.62,2.68,89.5,42.1,0.0864,0.5418,5.77
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Henderson (CRY),Kelleher,BRE,5.0,Henderson,CRY,5.0,10.0,38,227.57,5.99,5.547,74.83,77.91,2.53,92.1,55.3,-0.2189,0.5285,12.47
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Leno (FUL),Kelleher,BRE,5.0,Leno,FUL,4.5,9.5,3,23.08,7.69,7.4,72.83,32.08,3.0,33.3,33.3,0.5,0.5289,1.11
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Leno (FUL),Kelleher,BRE,5.0,Leno,FUL,4.5,9.5,16,94.2,5.89,5.593,74.4,74.88,2.62,93.8,43.8,-0.0111,0.5325,4.92
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Leno (FUL),Kelleher,BRE,5.0,Leno,FUL,4.5,9.5,19,111.96,5.89,5.598,74.62,75.2,2.63,94.7,42.1,-0.0086,0.5319,5.87
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Leno (FUL),Kelleher,BRE,5.0,Leno,FUL,4.5,9.5,38,225.13,5.92,5.63,75.4,75.79,2.61,94.7,44.7,-0.0058,0.5279,12.03
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Scherpen (IPS),Kelleher,BRE,5.0,Scherpen,IPS,4.5,9.5,3,23.65,7.88,7.589,80.5,51.25,2.5,33.3,33.3,-0.5,0.5166,1.35
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Scherpen (IPS),Kelleher,BRE,5.0,Scherpen,IPS,4.5,9.5,16,94.15,5.88,5.59,75.2,77.0,2.56,93.8,50.0,-0.1002,0.537,4.87
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Scherpen (IPS),Kelleher,BRE,5.0,Scherpen,IPS,4.5,9.5,19,112.02,5.9,5.601,76.11,78.79,2.53,94.7,52.6,-0.1601,0.5337,5.95
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Scherpen (IPS),Kelleher,BRE,5.0,Scherpen,IPS,4.5,9.5,38,225.12,5.92,5.63,76.04,77.4,2.55,92.1,52.6,-0.2325,0.5334,12.14
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Trafford (LEE),Kelleher,BRE,5.0,Trafford,LEE,5.0,10.0,3,23.49,7.83,7.387,76.67,41.67,2.75,33.3,33.3,0.0,0.5279,1.17
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Trafford (LEE),Kelleher,BRE,5.0,Trafford,LEE,5.0,10.0,16,95.22,5.95,5.51,68.42,63.48,2.75,81.2,43.8,0.2863,0.5634,4.37
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Trafford (LEE),Kelleher,BRE,5.0,Trafford,LEE,5.0,10.0,19,112.98,5.95,5.505,69.05,65.27,2.74,84.2,42.1,0.2856,0.5578,5.31
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Trafford (LEE),Kelleher,BRE,5.0,Trafford,LEE,5.0,10.0,38,226.88,5.97,5.529,70.8,68.63,2.68,86.8,44.7,0.1772,0.5509,11.25
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Lammens (MUN),Kelleher,BRE,5.0,Lammens,MUN,5.0,10.0,3,24.73,8.24,7.803,84.33,60.83,2.25,33.3,33.3,-1.0,0.4099,1.57
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Lammens (MUN),Kelleher,BRE,5.0,Lammens,MUN,5.0,10.0,16,94.53,5.91,5.466,73.65,78.42,2.69,100.0,31.2,-0.2619,0.5226,4.85
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Lammens (MUN),Kelleher,BRE,5.0,Lammens,MUN,5.0,10.0,19,113.48,5.97,5.531,75.55,80.4,2.58,100.0,42.1,-0.1875,0.5048,6.15
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Lammens (MUN),Kelleher,BRE,5.0,Lammens,MUN,5.0,10.0,38,228.49,6.01,5.571,77.55,83.68,2.47,100.0,52.6,-0.2971,0.4946,13.08
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Pope (NEW),Kelleher,BRE,5.0,Pope,NEW,5.0,10.0,3,23.44,7.81,7.372,72.83,32.08,3.0,33.3,33.3,0.5,0.5409,1.1
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Pope (NEW),Kelleher,BRE,5.0,Pope,NEW,5.0,10.0,16,94.18,5.89,5.445,73.43,78.8,2.56,93.8,50.0,-0.3397,0.5418,5.05
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Pope (NEW),Kelleher,BRE,5.0,Pope,NEW,5.0,10.0,19,111.94,5.89,5.45,73.47,78.67,2.58,94.7,47.4,-0.3084,0.5417,6.0
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Pope (NEW),Kelleher,BRE,5.0,Pope,NEW,5.0,10.0,38,224.11,5.9,5.456,72.36,75.64,2.58,92.1,50.0,-0.079,0.5392,11.88
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sels (NFO),Kelleher,BRE,5.0,Sels,NFO,5.0,10.0,3,24.43,8.14,7.7,79.0,47.5,2.5,33.3,33.3,0.0,0.4883,1.27
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sels (NFO),Kelleher,BRE,5.0,Sels,NFO,5.0,10.0,16,97.11,6.07,5.628,74.02,72.43,2.62,87.5,50.0,-0.1013,0.5232,5.12
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sels (NFO),Kelleher,BRE,5.0,Sels,NFO,5.0,10.0,19,115.76,6.09,5.651,75.19,74.38,2.58,89.5,52.6,-0.0872,0.5177,6.13
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sels (NFO),Kelleher,BRE,5.0,Sels,NFO,5.0,10.0,38,230.96,6.08,5.636,74.42,73.07,2.63,89.5,47.4,-0.0755,0.5192,12.2
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Roefs (SUN),Kelleher,BRE,5.0,Roefs,SUN,5.0,10.0,3,24.69,8.23,7.79,84.33,60.83,2.25,33.3,33.3,-1.0,0.4286,1.51
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Roefs (SUN),Kelleher,BRE,5.0,Roefs,SUN,5.0,10.0,16,96.02,6.0,5.56,71.52,69.1,2.69,87.5,43.8,0.1476,0.5389,4.78
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Roefs (SUN),Kelleher,BRE,5.0,Roefs,SUN,5.0,10.0,19,114.94,6.05,5.608,73.74,72.59,2.58,89.5,52.6,0.1522,0.5215,6.03
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Roefs (SUN),Kelleher,BRE,5.0,Roefs,SUN,5.0,10.0,38,230.29,6.06,5.619,74.29,73.5,2.58,89.5,52.6,0.0308,0.5219,12.3
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Kinsky (TOT),Kelleher,BRE,5.0,Kinsky,TOT,4.5,9.5,3,23.33,7.78,7.482,80.5,51.25,2.5,33.3,33.3,-0.5,0.4966,1.17
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Kinsky (TOT),Kelleher,BRE,5.0,Kinsky,TOT,4.5,9.5,16,94.36,5.9,5.603,73.59,72.42,2.62,87.5,50.0,-0.1002,0.5576,4.6
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Kinsky (TOT),Kelleher,BRE,5.0,Kinsky,TOT,4.5,9.5,19,112.11,5.9,5.606,74.41,74.33,2.58,89.5,52.6,-0.0808,0.548,5.54
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Kinsky (TOT),Kelleher,BRE,5.0,Kinsky,TOT,4.5,9.5,38,225.02,5.92,5.627,73.73,71.72,2.63,89.5,50.0,0.1038,0.5513,11.36
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Tzolakis (HUL),Kelleher,BRE,5.0,Tzolakis,HUL,4.5,9.5,3,22.67,7.56,7.261,76.67,41.67,2.75,33.3,33.3,0.0,0.4984,1.24
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Tzolakis (HUL),Kelleher,BRE,5.0,Tzolakis,HUL,4.5,9.5,16,93.4,5.84,5.543,75.41,79.53,2.62,100.0,37.5,-0.2157,0.5488,4.54
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Tzolakis (HUL),Kelleher,BRE,5.0,Tzolakis,HUL,4.5,9.5,19,111.27,5.86,5.562,76.03,80.27,2.58,100.0,42.1,-0.1711,0.5408,5.62
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Tzolakis (HUL),Kelleher,BRE,5.0,Tzolakis,HUL,4.5,9.5,38,222.93,5.87,5.572,76.77,81.68,2.53,100.0,47.4,-0.1951,0.5346,11.23
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Horníček (NEW),Kelleher,BRE,5.0,Horníček,NEW,5.0,10.0,3,22.65,7.55,7.107,72.83,32.08,3.0,33.3,33.3,0.5,0.5458,1.09
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Horníček (NEW),Kelleher,BRE,5.0,Horníček,NEW,5.0,10.0,16,93.16,5.82,5.381,72.34,78.8,2.56,93.8,50.0,-0.3397,0.5473,4.28
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Horníček (NEW),Kelleher,BRE,5.0,Horníček,NEW,5.0,10.0,19,110.92,5.84,5.396,72.55,78.67,2.58,94.7,47.4,-0.3084,0.547,5.22
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Horníček (NEW),Kelleher,BRE,5.0,Horníček,NEW,5.0,10.0,38,222.38,5.85,5.41,71.58,75.64,2.58,92.1,50.0,-0.079,0.5445,10.56
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Henderson (CRY),Sánchez,CHE,5.0,Henderson,CRY,5.0,10.0,3,22.9,7.63,7.192,78.93,47.34,2.75,33.3,33.3,-0.7559,0.5917,1.12
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Henderson (CRY),Sánchez,CHE,5.0,Henderson,CRY,5.0,10.0,16,92.8,5.8,5.359,67.28,67.13,2.69,87.5,43.8,0.4109,0.5511,4.57
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Henderson (CRY),Sánchez,CHE,5.0,Henderson,CRY,5.0,10.0,19,110.15,5.8,5.356,68.17,69.47,2.68,89.5,42.1,0.2397,0.5575,5.45
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Henderson (CRY),Sánchez,CHE,5.0,Henderson,CRY,5.0,10.0,38,222.07,5.84,5.402,71.31,75.32,2.58,92.1,50.0,-0.0371,0.5494,11.53
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Leno (FUL),Sánchez,CHE,5.0,Leno,FUL,4.5,9.5,3,22.47,7.49,7.194,74.9,37.25,3.0,33.3,33.3,-0.189,0.5895,1.04
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Leno (FUL),Sánchez,CHE,5.0,Leno,FUL,4.5,9.5,16,92.98,5.81,5.517,74.72,78.93,2.5,93.8,56.2,-0.1629,0.5358,5.01
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Leno (FUL),Sánchez,CHE,5.0,Leno,FUL,4.5,9.5,19,110.12,5.8,5.502,74.32,78.6,2.53,94.7,52.6,-0.1346,0.5443,5.89
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Leno (FUL),Sánchez,CHE,5.0,Leno,FUL,4.5,9.5,38,221.13,5.82,5.525,75.0,79.29,2.53,94.7,52.6,-0.2275,0.5439,11.93
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Scherpen (IPS),Sánchez,CHE,5.0,Scherpen,IPS,4.5,9.5,3,22.9,7.63,7.34,76.1,40.25,2.75,33.3,33.3,0.189,0.5818,1.17
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Scherpen (IPS),Sánchez,CHE,5.0,Scherpen,IPS,4.5,9.5,16,91.68,5.73,5.436,76.17,86.04,2.44,100.0,56.2,-0.4991,0.5396,5.05
