num_unique_clubs,allocation_pattern,clubs,club1,club2,club3,club4,club5,gw1_avg_fdr,gw1_max_fdr,gw2_avg_fdr,gw3_avg_fdr,gw2_3_rot_fdr,effective_avg_fdr,avg_fdr_corr
4,2+1+1+1,IPS-MCI-MUN-MUN-NFO,IPS,MCI,MUN,MUN,NFO,2.2,3.0,2.33,2.67,2.5,2.3636,-0.0634
4,2+1+1+1,ARS-ARS-BRE-MUN-SUN,ARS,ARS,BRE,MUN,SUN,2.2,3.0,2.33,2.67,2.5,2.3636,0.0
4,2+1+1+1,ARS-ARS-LIV-MUN-SUN,ARS,ARS,LIV,MUN,SUN,2.2,3.0,2.33,2.67,2.5,2.3636,0.0
4,2+1+1+1,ARS-ARS-MCI-MUN-SUN,ARS,ARS,MCI,MUN,SUN,2.2,3.0,2.33,2.67,2.5,2.3636,0.0
4,2+1+1+1,ARS-BRE-IPS-MUN-MUN,ARS,BRE,IPS,MUN,MUN,2.2,3.0,2.33,2.67,2.5,2.3636,0.0
4,2+1+1+1,ARS-IPS-LIV-MUN-MUN,ARS,IPS,LIV,MUN,MUN,2.2,3.0,2.33,2.67,2.5,2.3636,0.0
4,2+1+1+1,ARS-IPS-MCI-MUN-MUN,ARS,IPS,MCI,MUN,MUN,2.2,3.0,2.33,2.67,2.5,2.3636,0.0
4,2+1+1+1,MUN-NFO-NFO-TOT-SUN,MUN,NFO,NFO,TOT,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.0268
5,1+1+1+1+1,ARS-BRE-MUN-NFO-SUN,ARS,BRE,MUN,NFO,SUN,2.2,3.0,2.33,2.67,2.5,2.3636,0.0366
5,1+1+1+1+1,ARS-LIV-MUN-NFO-SUN,ARS,LIV,MUN,NFO,SUN,2.2,3.0,2.33,2.67,2.5,2.3636,0.0366
5,1+1+1+1+1,ARS-MCI-MUN-NFO-SUN,ARS,MCI,MUN,NFO,SUN,2.2,3.0,2.33,2.67,2.5,2.3636,0.0366
3,3+1+1,ARS-CRY-MUN-MUN-MUN,ARS,CRY,MUN,MUN,MUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.05
3,3+1+1,ARS-CRY-SUN-SUN-SUN,ARS,CRY,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.05
3,3+1+1,CRY-IPS-MUN-MUN-MUN,CRY,IPS,MUN,MUN,MUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.05
3,3+1+1,MUN-MUN-MUN-NFO-TOT,MUN,MUN,MUN,NFO,TOT,2.2,3.0,2.0,3.0,2.5,2.3636,0.0634
3,3+1+1,NFO-TOT-SUN-SUN-SUN,NFO,TOT,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.0634
3,3+1+1,CRY-MUN-MUN-MUN-SUN,CRY,MUN,MUN,MUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.1
3,3+1+1,CRY-MUN-SUN-SUN-SUN,CRY,MUN,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.1
3,2+2+1,CHE-MUN-MUN-NFO-NFO,CHE,MUN,MUN,NFO,NFO,2.2,3.0,2.0,3.0,2.5,2.3636,0.1235
3,2+2+1,CHE-NFO-NFO-SUN-SUN,CHE,NFO,NFO,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.1235
4,2+1+1+1,CRY-MUN-MUN-NFO-SUN,CRY,MUN,MUN,NFO,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.1366
4,2+1+1+1,CRY-MUN-NFO-SUN-SUN,CRY,MUN,NFO,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.1366
3,3+1+1,ARS-LEE-MUN-MUN-MUN,ARS,LEE,MUN,MUN,MUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.15
3,3+1+1,ARS-LEE-SUN-SUN-SUN,ARS,LEE,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.15
4,2+1+1+1,ARS-MUN-MUN-NFO-TOT,ARS,MUN,MUN,NFO,TOT,2.2,3.0,2.0,3.0,2.5,2.3636,0.15
4,2+1+1+1,ARS-NFO-TOT-SUN-SUN,ARS,NFO,TOT,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.15
3,3+1+1,IPS-LEE-MUN-MUN-MUN,IPS,LEE,MUN,MUN,MUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.15
4,2+1+1+1,IPS-MUN-MUN-NFO-TOT,IPS,MUN,MUN,NFO,TOT,2.2,3.0,2.0,3.0,2.5,2.3636,0.15
3,2+2+1,ARS-ARS-MUN-MUN-TOT,ARS,ARS,MUN,MUN,TOT,2.2,3.0,2.0,3.0,2.5,2.3636,0.2
3,2+2+1,ARS-ARS-TOT-SUN-SUN,ARS,ARS,TOT,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.2
3,2+2+1,CRY-MUN-MUN-SUN-SUN,CRY,MUN,MUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.2
3,2+2+1,IPS-IPS-MUN-MUN-TOT,IPS,IPS,MUN,MUN,TOT,2.2,3.0,2.0,3.0,2.5,2.3636,0.2
4,2+1+1+1,CHE-MUN-NFO-NFO-SUN,CHE,MUN,NFO,NFO,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.2235
4,2+1+1+1,ARS-CRY-MUN-MUN-SUN,ARS,CRY,MUN,MUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.25
4,2+1+1+1,ARS-CRY-MUN-SUN-SUN,ARS,CRY,MUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.25
3,3+1+1,ARS-MUN-MUN-MUN-TOT,ARS,MUN,MUN,MUN,TOT,2.2,3.0,2.0,3.0,2.5,2.3636,0.25
5,1+1+1+1+1,ARS-MUN-NFO-TOT-SUN,ARS,MUN,NFO,TOT,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.25
3,3+1+1,ARS-TOT-SUN-SUN-SUN,ARS,TOT,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.25
3,3+1+1,IPS-MUN-MUN-MUN-TOT,IPS,MUN,MUN,MUN,TOT,2.2,3.0,2.0,3.0,2.5,2.3636,0.25
3,3+1+1,CHE-MUN-MUN-MUN-NFO,CHE,MUN,MUN,MUN,NFO,2.2,3.0,2.0,3.0,2.5,2.3636,0.2507
3,3+1+1,CHE-NFO-SUN-SUN-SUN,CHE,NFO,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.2507
4,2+1+1+1,MUN-MUN-NFO-TOT-SUN,MUN,MUN,NFO,TOT,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.2634
4,2+1+1+1,MUN-NFO-TOT-SUN-SUN,MUN,NFO,TOT,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.2634
4,2+1+1+1,ARS-ARS-MUN-TOT-SUN,ARS,ARS,MUN,TOT,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.3
4,2+1+1+1,ARS-IPS-MUN-MUN-TOT,ARS,IPS,MUN,MUN,TOT,2.2,3.0,2.0,3.0,2.5,2.3636,0.3
3,3+1+1,EVE-MUN-MUN-MUN-NFO,EVE,MUN,MUN,MUN,NFO,2.2,3.0,2.0,3.0,2.5,2.3636,0.3
3,3+1+1,EVE-NFO-SUN-SUN-SUN,EVE,NFO,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.3
3,3+1+1,LEE-MUN-MUN-MUN-SUN,LEE,MUN,MUN,MUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.3
3,3+1+1,LEE-MUN-SUN-SUN-SUN,LEE,MUN,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.3
4,2+1+1+1,ARS-LEE-MUN-MUN-SUN,ARS,LEE,MUN,MUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.35
4,2+1+1+1,ARS-LEE-MUN-SUN-SUN,ARS,LEE,MUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.35
4,2+1+1+1,ARS-CHE-MUN-MUN-NFO,ARS,CHE,MUN,MUN,NFO,2.2,3.0,2.0,3.0,2.5,2.3636,0.3618
4,2+1+1+1,ARS-CHE-NFO-SUN-SUN,ARS,CHE,NFO,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.3618
4,2+1+1+1,CHE-IPS-MUN-MUN-NFO,CHE,IPS,MUN,MUN,NFO,2.2,3.0,2.0,3.0,2.5,2.3636,0.3618
3,2+2+1,LEE-MUN-MUN-SUN-SUN,LEE,MUN,MUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.4
4,2+1+1+1,ARS-MUN-MUN-TOT-SUN,ARS,MUN,MUN,TOT,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.45
4,2+1+1+1,ARS-MUN-TOT-SUN-SUN,ARS,MUN,TOT,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.45
4,2+1+1+1,CHE-MUN-MUN-NFO-SUN,CHE,MUN,MUN,NFO,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.4507
4,2+1+1+1,CHE-MUN-NFO-SUN-SUN,CHE,MUN,NFO,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.4507
3,3+1+1,ARS-CHE-MUN-MUN-MUN,ARS,CHE,MUN,MUN,MUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.4524
3,3+1+1,ARS-CHE-SUN-SUN-SUN,ARS,CHE,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.4524
3,3+1+1,CHE-IPS-MUN-MUN-MUN,CHE,IPS,MUN,MUN,MUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.4524
5,1+1+1+1+1,ARS-CHE-MUN-NFO-SUN,ARS,CHE,MUN,NFO,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.4618
3,3+1+1,ARS-EVE-MUN-MUN-MUN,ARS,EVE,MUN,MUN,MUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.5
3,3+1+1,ARS-EVE-SUN-SUN-SUN,ARS,EVE,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.5
3,3+1+1,EVE-IPS-MUN-MUN-MUN,EVE,IPS,MUN,MUN,MUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.5
4,2+1+1+1,EVE-MUN-MUN-NFO-SUN,EVE,MUN,MUN,NFO,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.5
4,2+1+1+1,EVE-MUN-NFO-SUN-SUN,EVE,MUN,NFO,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.5
3,3+1+1,MUN-MUN-MUN-TOT-SUN,MUN,MUN,MUN,TOT,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.5
3,3+1+1,MUN-TOT-SUN-SUN-SUN,MUN,TOT,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.5
3,2+2+1,MUN-MUN-TOT-SUN-SUN,MUN,MUN,TOT,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.6
4,2+1+1+1,ARS-CHE-MUN-MUN-SUN,ARS,CHE,MUN,MUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.6524
4,2+1+1+1,ARS-CHE-MUN-SUN-SUN,ARS,CHE,MUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.6524
3,3+1+1,CHE-MUN-MUN-MUN-SUN,CHE,MUN,MUN,MUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.678
3,3+1+1,CHE-MUN-SUN-SUN-SUN,CHE,MUN,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.678
4,2+1+1+1,ARS-EVE-MUN-MUN-SUN,ARS,EVE,MUN,MUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.7
4,2+1+1+1,ARS-EVE-MUN-SUN-SUN,ARS,EVE,MUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.7
3,3+1+1,EVE-MUN-MUN-MUN-SUN,EVE,MUN,MUN,MUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.7
3,3+1+1,EVE-MUN-SUN-SUN-SUN,EVE,MUN,SUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.7
3,2+2+1,CHE-MUN-MUN-SUN-SUN,CHE,MUN,MUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.778
3,2+2+1,EVE-MUN-MUN-SUN-SUN,EVE,MUN,MUN,SUN,SUN,2.2,3.0,2.0,3.0,2.5,2.3636,0.8
3,2+2+1,ARS-BRE-BRE-MUN-MUN,ARS,BRE,BRE,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,ARS-BRE-BRE-SUN-SUN,ARS,BRE,BRE,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,ARS-LIV-LIV-MUN-MUN,ARS,LIV,LIV,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,ARS-LIV-LIV-SUN-SUN,ARS,LIV,LIV,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,ARS-MCI-MCI-MUN-MUN,ARS,MCI,MCI,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,ARS-MCI-MCI-SUN-SUN,ARS,MCI,MCI,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,BRE-BRE-IPS-MUN-MUN,BRE,BRE,IPS,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,BRE-BRE-MUN-MUN-NFO,BRE,BRE,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,BRE-BRE-NFO-SUN-SUN,BRE,BRE,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,3+1+1,BRE-CRY-MUN-MUN-MUN,BRE,CRY,MUN,MUN,MUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.4
3,3+1+1,BRE-CRY-SUN-SUN-SUN,BRE,CRY,SUN,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.4
3,3+1+1,CRY-LIV-MUN-MUN-MUN,CRY,LIV,MUN,MUN,MUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.4
3,3+1+1,CRY-LIV-SUN-SUN-SUN,CRY,LIV,SUN,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.4
3,3+1+1,CRY-MCI-MUN-MUN-MUN,CRY,MCI,MUN,MUN,MUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.4
3,3+1+1,CRY-MCI-SUN-SUN-SUN,CRY,MCI,SUN,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.4
3,2+2+1,IPS-LIV-LIV-MUN-MUN,IPS,LIV,LIV,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,IPS-MCI-MCI-MUN-MUN,IPS,MCI,MCI,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,LIV-LIV-MUN-MUN-NFO,LIV,LIV,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,LIV-LIV-NFO-SUN-SUN,LIV,LIV,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,MCI-MCI-MUN-MUN-NFO,MCI,MCI,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,2+2+1,MCI-MCI-NFO-SUN-SUN,MCI,MCI,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.4
3,3+1+1,AVL-CRY-MUN-MUN-MUN,AVL,CRY,MUN,MUN,MUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.3232
3,3+1+1,AVL-CRY-SUN-SUN-SUN,AVL,CRY,SUN,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.3232
3,3+1+1,BHA-CRY-MUN-MUN-MUN,BHA,CRY,MUN,MUN,MUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.3232
3,3+1+1,BHA-CRY-SUN-SUN-SUN,BHA,CRY,SUN,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.3232
4,2+1+1+1,ARS-BRE-BRE-MUN-SUN,ARS,BRE,BRE,MUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,ARS-BRE-LIV-MUN-MUN,ARS,BRE,LIV,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,ARS-BRE-LIV-SUN-SUN,ARS,BRE,LIV,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,ARS-BRE-MCI-MUN-MUN,ARS,BRE,MCI,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,ARS-BRE-MCI-SUN-SUN,ARS,BRE,MCI,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,ARS-LIV-LIV-MUN-SUN,ARS,LIV,LIV,MUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,ARS-LIV-MCI-MUN-MUN,ARS,LIV,MCI,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,ARS-LIV-MCI-SUN-SUN,ARS,LIV,MCI,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,ARS-MCI-MCI-MUN-SUN,ARS,MCI,MCI,MUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,BRE-BRE-MUN-NFO-SUN,BRE,BRE,MUN,NFO,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,BRE-IPS-LIV-MUN-MUN,BRE,IPS,LIV,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,BRE-IPS-MCI-MUN-MUN,BRE,IPS,MCI,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
3,3+1+1,BRE-LEE-MUN-MUN-MUN,BRE,LEE,MUN,MUN,MUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.3
3,3+1+1,BRE-LEE-SUN-SUN-SUN,BRE,LEE,SUN,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.3
4,2+1+1+1,BRE-LIV-MUN-MUN-NFO,BRE,LIV,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,BRE-LIV-NFO-SUN-SUN,BRE,LIV,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,BRE-MCI-MUN-MUN-NFO,BRE,MCI,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,BRE-MCI-NFO-SUN-SUN,BRE,MCI,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,IPS-LIV-MCI-MUN-MUN,IPS,LIV,MCI,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
3,3+1+1,LEE-LIV-MUN-MUN-MUN,LEE,LIV,MUN,MUN,MUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.3
3,3+1+1,LEE-LIV-SUN-SUN-SUN,LEE,LIV,SUN,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.3
3,3+1+1,LEE-MCI-MUN-MUN-MUN,LEE,MCI,MUN,MUN,MUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.3
3,3+1+1,LEE-MCI-SUN-SUN-SUN,LEE,MCI,SUN,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.3
4,2+1+1+1,LIV-LIV-MUN-NFO-SUN,LIV,LIV,MUN,NFO,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,LIV-MCI-MUN-MUN-NFO,LIV,MCI,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,LIV-MCI-NFO-SUN-SUN,LIV,MCI,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
4,2+1+1+1,MCI-MCI-MUN-NFO-SUN,MCI,MCI,MUN,NFO,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.3
3,3+1+1,AVL-LEE-MUN-MUN-MUN,AVL,LEE,MUN,MUN,MUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.2598
3,3+1+1,AVL-LEE-SUN-SUN-SUN,AVL,LEE,SUN,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.2598
3,3+1+1,BHA-LEE-MUN-MUN-MUN,BHA,LEE,MUN,MUN,MUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.2598
3,3+1+1,BHA-LEE-SUN-SUN-SUN,BHA,LEE,SUN,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.2598
4,2+1+1+1,ARS-AVL-BRE-MUN-MUN,ARS,AVL,BRE,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-AVL-BRE-SUN-SUN,ARS,AVL,BRE,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-AVL-LIV-MUN-MUN,ARS,AVL,LIV,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-AVL-LIV-SUN-SUN,ARS,AVL,LIV,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-AVL-MCI-MUN-MUN,ARS,AVL,MCI,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-AVL-MCI-SUN-SUN,ARS,AVL,MCI,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-BRE-BHA-MUN-MUN,ARS,BRE,BHA,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-BRE-BHA-SUN-SUN,ARS,BRE,BHA,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-BHA-LIV-MUN-MUN,ARS,BHA,LIV,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-BHA-LIV-SUN-SUN,ARS,BHA,LIV,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-BHA-MCI-MUN-MUN,ARS,BHA,MCI,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,ARS-BHA-MCI-SUN-SUN,ARS,BHA,MCI,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,AVL-BRE-IPS-MUN-MUN,AVL,BRE,IPS,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,AVL-BRE-MUN-MUN-NFO,AVL,BRE,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,AVL-BRE-NFO-SUN-SUN,AVL,BRE,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,AVL-IPS-LIV-MUN-MUN,AVL,IPS,LIV,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,AVL-IPS-MCI-MUN-MUN,AVL,IPS,MCI,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,AVL-LIV-MUN-MUN-NFO,AVL,LIV,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,AVL-LIV-NFO-SUN-SUN,AVL,LIV,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,AVL-MCI-MUN-MUN-NFO,AVL,MCI,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,AVL-MCI-NFO-SUN-SUN,AVL,MCI,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,BRE-BHA-IPS-MUN-MUN,BRE,BHA,IPS,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,BRE-BHA-MUN-MUN-NFO,BRE,BHA,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,BRE-BHA-NFO-SUN-SUN,BRE,BHA,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,BHA-IPS-LIV-MUN-MUN,BHA,IPS,LIV,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,BHA-IPS-MCI-MUN-MUN,BHA,IPS,MCI,MUN,MUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,BHA-LIV-MUN-MUN-NFO,BHA,LIV,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,BHA-LIV-NFO-SUN-SUN,BHA,LIV,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,BHA-MCI-MUN-MUN-NFO,BHA,MCI,MUN,MUN,NFO,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,BHA-MCI-NFO-SUN-SUN,BHA,MCI,NFO,SUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2366
4,2+1+1+1,LIV-MUN-MUN-NFO-TOT,LIV,MUN,MUN,NFO,TOT,2.4,3.0,2.0,2.67,2.33,2.3636,-0.2366
4,2+1+1+1,LIV-NFO-TOT-SUN-SUN,LIV,NFO,TOT,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.2366
4,2+1+1+1,MCI-MUN-MUN-NFO-TOT,MCI,MUN,MUN,NFO,TOT,2.4,3.0,2.0,2.67,2.33,2.3636,-0.2366
4,2+1+1+1,MCI-NFO-TOT-SUN-SUN,MCI,NFO,TOT,SUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.2366
5,1+1+1+1+1,ARS-BRE-LIV-MUN-SUN,ARS,BRE,LIV,MUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2
5,1+1+1+1+1,ARS-BRE-MCI-MUN-SUN,ARS,BRE,MCI,MUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2
5,1+1+1+1+1,ARS-LIV-MCI-MUN-SUN,ARS,LIV,MCI,MUN,SUN,2.4,3.0,2.33,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-CRY-MUN-MUN-SUN,BRE,CRY,MUN,MUN,SUN,2.4,3.0,2.0,2.67,2.33,2.3636,-0.2
