pre_clubs,pre_unique,pre_pattern,pre_sun,gw13_eff_fdr,gw1_avg_fdr,gw23_rot_fdr,pre_corr,n_swaps,out_clubs,in_clubs,post_clubs,post_unique,post_pattern,post_sun,gw419_rot_fdr,gw419_no_diff_pct,gw419_all_easy_pct,post_corr,path_eff_fdr,scenario_eligible,scenario_rank
BRE-MCI-NFO-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.3,2,"NFO,SUN","AVL,CHE",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,105.0
ARS-AVL-BRE-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.2366,2,"ARS,SUN","CHE,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,106.0
BRE-BHA-NFO-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.2366,2,"BRE,SUN","LIV,TOT",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,107.0
ARS-BRE-LIV-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"BRE,MUN","COV,MCI",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,108.0
ARS-BRE-MCI-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"BRE,MUN","COV,LIV",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,109.0
BRE-MCI-MUN-NFO-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"MUN,NFO","AVL,CHE",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,110.0
CRY-LIV-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"MUN,MUN","BHA,MCI",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,111.0
CRY-LIV-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.2,2,"MUN,SUN","BHA,MCI",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,112.0
CRY-MCI-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"MUN,MUN","BHA,LIV",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,113.0
CRY-MCI-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.2,2,"MUN,SUN","BHA,LIV",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,114.0
ARS-LIV-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.15,2,"SUN,TOT","COV,MCI",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,115.0
ARS-MCI-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.15,2,"SUN,TOT","COV,LIV",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,116.0
ARS-AVL-BRE-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.1366,2,"ARS,MUN","CHE,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,117.0
BRE-BHA-MUN-NFO-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.1366,2,"BRE,MUN","LIV,TOT",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,118.0
BHA-CRY-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.1232,2,"MUN,MUN","LIV,MCI",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,119.0
BHA-CRY-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.1232,2,"MUN,SUN","LIV,MCI",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,120.0
ARS-AVL-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.1098,2,"ARS,SUN","CHE,LEE",AVL-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.132,2.474569,True,121.0
ARS-BHA-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.1098,2,"ARS,SUN","LIV,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,122.0
LEE-MCI-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.1,2,"MUN,MUN","BHA,COV",BHA-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1462,2.474569,True,123.0
LEE-MCI-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.1,2,"MUN,SUN","BHA,COV",BHA-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1462,2.474569,True,124.0
AVL-LEE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.0598,2,"MUN,MUN","CHE,TOT",AVL-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.132,2.474569,True,125.0
AVL-LEE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0598,2,"MUN,SUN","CHE,TOT",AVL-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.132,2.474569,True,126.0
BHA-LEE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.0598,2,"MUN,MUN","COV,MCI",BHA-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1462,2.474569,True,127.0
BHA-LEE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0598,2,"MUN,SUN","COV,MCI",BHA-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1462,2.474569,True,128.0
ARS-LIV-MUN-TOT-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.05,2,"MUN,TOT","COV,MCI",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,129.0
ARS-MCI-MUN-TOT-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.05,2,"MUN,TOT","COV,LIV",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,130.0
ARS-BRE-CHE-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0366,2,"ARS,SUN","AVL,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,131.0
ARS-AVL-MUN-TOT-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.0098,2,"ARS,MUN","CHE,LEE",AVL-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.132,2.474569,True,132.0
ARS-BHA-MUN-TOT-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.0098,2,"ARS,MUN","LIV,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,133.0
LIV-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.0,2,"MUN,MUN","BHA,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,134.0
LIV-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.0,2,"MUN,SUN","BHA,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,135.0
MCI-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.0,2,"MUN,MUN","CHE,IPS",CHE-IPS-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1399,2.474569,True,136.0
MCI-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.0,2,"MUN,SUN","CHE,IPS",CHE-IPS-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1399,2.474569,True,137.0
AVL-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.0036,2,"MUN,MUN","CHE,LEE",AVL-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.132,2.474569,True,138.0
AVL-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.0036,2,"MUN,SUN","CHE,LEE",AVL-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.132,2.474569,True,139.0
BHA-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.0036,2,"MUN,MUN","LIV,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,140.0
BHA-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.0036,2,"MUN,SUN","LIV,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,141.0
ARS-AVL-CHE-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.0365,2,"ARS,SUN","BRE,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,142.0
ARS-BHA-CHE-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.0365,2,"ARS,SUN","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.474569,True,143.0
ARS-BRE-CHE-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,0.0634,2,"ARS,MUN","AVL,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,144.0
BRE-CHE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.089,2,"MUN,MUN","AVL,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,145.0
BRE-CHE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.089,2,"MUN,SUN","AVL,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,146.0
EVE-LIV-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.1,2,"MUN,SUN","BOU,COV",BOU-COV-EVE-LIV-MUN,5,1+1+1+1+1,0,2.5,100.0,12.5,-0.1613,2.474569,True,147.0
EVE-LIV-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.1,2,"SUN,SUN","BOU,COV",BOU-COV-EVE-LIV-MUN,5,1+1+1+1+1,0,2.5,100.0,12.5,-0.1613,2.474569,True,148.0
AVL-CHE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.1255,2,"MUN,MUN","BRE,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,149.0
AVL-CHE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.1255,2,"MUN,SUN","BRE,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,150.0
BHA-CHE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.1255,2,"MUN,MUN","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.474569,True,151.0
BHA-CHE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.1255,2,"MUN,SUN","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.474569,True,152.0
ARS-AVL-CHE-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,0.1365,2,"ARS,MUN","BRE,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,153.0
ARS-BHA-CHE-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,0.1365,2,"ARS,MUN","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.474569,True,154.0
ARS-BRE-NFO-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,-0.0634,2,"BRE,SUN","BOU,COV",ARS-BOU-COV-NFO-SUN,5,1+1+1+1+1,1,2.5208,100.0,31.2,-0.0469,2.491492,True,155.0
ARS-BRE-MUN-NFO-SUN,5,1+1+1+1+1,1,2.3636,2.2,2.5,0.0366,2,"BRE,MUN","BOU,COV",ARS-BOU-COV-NFO-SUN,5,1+1+1+1+1,1,2.5208,100.0,31.2,-0.0469,2.491492,True,156.0
CRY-MUN-MUN-NFO-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.1366,2,"MUN,SUN","BOU,LIV",BOU-CRY-LIV-MUN-NFO,5,1+1+1+1+1,0,2.5208,100.0,18.8,-0.1221,2.491492,True,157.0
CRY-MUN-NFO-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,0.1366,2,"SUN,SUN","BOU,LIV",BOU-CRY-LIV-MUN-NFO,5,1+1+1+1+1,0,2.5208,100.0,18.8,-0.1221,2.491492,True,158.0
ARS-CRY-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.25,2,"MUN,MUN","LIV,MCI",ARS-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1074,2.491492,True,159.0
ARS-CRY-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,0.25,2,"MUN,SUN","LIV,MCI",ARS-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1074,2.491492,True,160.0
ARS-ARS-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.3,2,"ARS,MUN","BOU,COV",ARS-BOU-COV-TOT-SUN,5,1+1+1+1+1,1,2.5208,100.0,18.8,-0.1088,2.491492,True,161.0
ARS-LEE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.35,2,"MUN,MUN","COV,MCI",ARS-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1559,2.491492,True,162.0
ARS-LEE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,0.35,2,"MUN,SUN","COV,MCI",ARS-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1559,2.491492,True,163.0
ARS-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.45,2,"MUN,MUN","BOU,COV",ARS-BOU-COV-TOT-SUN,5,1+1+1+1+1,1,2.5208,100.0,18.8,-0.1088,2.491492,True,164.0
ARS-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,0.45,2,"MUN,SUN","BOU,COV",ARS-BOU-COV-TOT-SUN,5,1+1+1+1+1,1,2.5208,100.0,18.8,-0.1088,2.491492,True,165.0
ARS-CHE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.6524,2,"MUN,MUN","AVL,MCI",ARS-AVL-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5208,100.0,18.8,-0.0784,2.491492,True,166.0
ARS-CHE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,0.6524,2,"MUN,SUN","AVL,MCI",ARS-AVL-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5208,100.0,18.8,-0.0784,2.491492,True,167.0
ARS-EVE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.7,2,"MUN,MUN","BOU,CHE",ARS-BOU-CHE-EVE-SUN,5,1+1+1+1+1,1,2.5208,100.0,18.8,-0.0028,2.491492,True,168.0
ARS-EVE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,0.7,2,"MUN,SUN","BOU,CHE",ARS-BOU-CHE-EVE-SUN,5,1+1+1+1+1,1,2.5208,100.0,18.8,-0.0028,2.491492,True,169.0
AVL-CRY-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.1232,2,"MUN,SUN","LIV,MCI",AVL-CRY-LIV-MCI-MUN,5,1+1+1+1+1,0,2.5208,100.0,6.2,-0.1515,2.491492,True,170.0
AVL-CRY-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.1232,2,"SUN,SUN","LIV,MCI",AVL-CRY-LIV-MCI-MUN,5,1+1+1+1+1,0,2.5208,100.0,6.2,-0.1515,2.491492,True,171.0
BHA-EVE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.1536,2,"MUN,MUN","COV,NFO",BHA-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1457,2.491492,True,172.0
BHA-EVE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.1536,2,"MUN,SUN","COV,NFO",BHA-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1457,2.491492,True,173.0
BRE-MUN-MUN-NFO-SUN,4,2+1+1+1,1,2.2727,2.2,2.33,-0.1,2,"MUN,SUN","BOU,COV",BOU-BRE-COV-MUN-NFO,5,1+1+1+1+1,0,2.5417,100.0,18.8,-0.1096,2.491547,True,174.0
BRE-MUN-NFO-SUN-SUN,4,2+1+1+1,2,2.2727,2.2,2.33,-0.1,2,"SUN,SUN","BOU,COV",BOU-BRE-COV-MUN-NFO,5,1+1+1+1+1,0,2.5417,100.0,18.8,-0.1096,2.491547,True,175.0
ARS-BHA-MUN-MUN-SUN,4,2+1+1+1,1,2.2727,2.2,2.33,0.0902,2,"MUN,MUN","COV,MCI",ARS-BHA-COV-MCI-SUN,5,1+1+1+1+1,1,2.5417,100.0,12.5,-0.1437,2.491547,True,176.0
ARS-BHA-MUN-SUN-SUN,4,2+1+1+1,2,2.2727,2.2,2.33,0.0902,2,"MUN,SUN","COV,MCI",ARS-BHA-COV-MCI-SUN,5,1+1+1+1+1,1,2.5417,100.0,12.5,-0.1437,2.491547,True,177.0
BRE-LIV-MUN-MUN-SUN,4,2+1+1+1,1,2.2727,2.4,2.17,-0.3,2,"MUN,SUN","AVL,NFO",AVL-BRE-LIV-MUN-NFO,5,1+1+1+1+1,0,2.5417,100.0,12.5,-0.0644,2.491547,True,178.0
BRE-LIV-MUN-SUN-SUN,4,2+1+1+1,2,2.2727,2.4,2.17,-0.3,2,"SUN,SUN","AVL,NFO",AVL-BRE-LIV-MUN-NFO,5,1+1+1+1+1,0,2.5417,100.0,12.5,-0.0644,2.491547,True,179.0
ARS-BRE-MUN-MUN-SUN,4,2+1+1+1,1,2.2727,2.2,2.33,0.0,2,"MUN,MUN","AVL,COV",ARS-AVL-BRE-COV-SUN,5,1+1+1+1+1,1,2.5625,100.0,18.8,-0.0782,2.508469,True,180.0
ARS-BRE-MUN-SUN-SUN,4,2+1+1+1,2,2.2727,2.2,2.33,0.0,2,"MUN,SUN","AVL,COV",ARS-AVL-BRE-COV-SUN,5,1+1+1+1+1,1,2.5625,100.0,18.8,-0.0782,2.508469,True,181.0
BRE-BHA-MUN-MUN-SUN,4,2+1+1+1,1,2.2727,2.4,2.17,-0.2732,2,"MUN,SUN","COV,MCI",BRE-BHA-COV-MCI-MUN,5,1+1+1+1+1,0,2.5625,100.0,6.2,-0.1622,2.508469,True,182.0
BRE-BHA-MUN-SUN-SUN,4,2+1+1+1,2,2.2727,2.4,2.17,-0.2732,2,"SUN,SUN","COV,MCI",BRE-BHA-COV-MCI-MUN,5,1+1+1+1+1,0,2.5625,100.0,6.2,-0.1622,2.508469,True,183.0
BRE-MUN-NFO-NFO-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,-0.1,2,"NFO,SUN","BOU,COV",BOU-BRE-COV-MUN-NFO,5,1+1+1+1+1,0,2.5417,100.0,18.8,-0.1096,2.508495,True,184.0
BRE-BRE-MUN-NFO-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.3,2,"BRE,SUN","BOU,COV",BOU-BRE-COV-MUN-NFO,5,1+1+1+1+1,0,2.5417,100.0,18.8,-0.1096,2.508495,True,185.0
ARS-BRE-BHA-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.2366,2,"BRE,SUN","COV,MCI",ARS-BHA-COV-MCI-SUN,5,1+1+1+1+1,1,2.5417,100.0,12.5,-0.1437,2.508495,True,186.0
ARS-BRE-BHA-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.1366,2,"BRE,MUN","COV,MCI",ARS-BHA-COV-MCI-SUN,5,1+1+1+1+1,1,2.5417,100.0,12.5,-0.1437,2.508495,True,187.0
BRE-EVE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.1,2,"BRE,MUN","BOU,COV",BOU-COV-EVE-MUN-SUN,5,1+1+1+1+1,1,2.5417,100.0,18.8,-0.1264,2.508495,True,188.0
BRE-EVE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.1,2,"BRE,SUN","BOU,COV",BOU-COV-EVE-MUN-SUN,5,1+1+1+1+1,1,2.5417,100.0,18.8,-0.1264,2.508495,True,189.0
AVL-EVE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.1536,2,"AVL,MUN","BOU,COV",BOU-COV-EVE-MUN-SUN,5,1+1+1+1+1,1,2.5417,100.0,18.8,-0.1264,2.508495,True,190.0
AVL-EVE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.1536,2,"AVL,SUN","BOU,COV",BOU-COV-EVE-MUN-SUN,5,1+1+1+1+1,1,2.5417,100.0,18.8,-0.1264,2.508495,True,191.0
ARS-ARS-BRE-MUN-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.0,2,"BRE,MUN","BOU,LEE",ARS-ARS-BOU-LEE-SUN,4,2+1+1+1,1,2.5625,100.0,18.8,-0.1214,2.525417,True,192.0
ARS-BRE-BRE-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.3,2,"BRE,MUN","AVL,COV",ARS-AVL-BRE-COV-SUN,5,1+1+1+1+1,1,2.5625,100.0,18.8,-0.0782,2.525417,True,193.0
BRE-CRY-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"MUN,SUN","BOU,NFO",BOU-BRE-CRY-MUN-NFO,5,1+1+1+1+1,0,2.5625,100.0,12.5,-0.1132,2.525417,True,194.0
BRE-CRY-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.2,2,"SUN,SUN","BOU,NFO",BOU-BRE-CRY-MUN-NFO,5,1+1+1+1+1,0,2.5625,100.0,12.5,-0.1132,2.525417,True,195.0
BRE-LEE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.1,2,"MUN,SUN","AVL,COV",AVL-BRE-COV-LEE-MUN,5,1+1+1+1+1,0,2.5625,100.0,6.2,-0.1518,2.525417,True,196.0
BRE-LEE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.1,2,"SUN,SUN","AVL,COV",AVL-BRE-COV-LEE-MUN,5,1+1+1+1+1,0,2.5625,100.0,6.2,-0.1518,2.525417,True,197.0
AVL-LIV-MCI-SUN-SUN,4,2+1+1+1,2,2.3636,2.6,2.17,-0.3,2,"SUN,SUN","CHE,NFO",AVL-CHE-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0529,2.423722,False,
CHE-LIV-MCI-SUN-SUN,4,2+1+1+1,2,2.3636,2.6,2.17,-0.3,2,"SUN,SUN","AVL,NFO",AVL-CHE-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0529,2.423722,False,
AVL-CHE-LIV-SUN-SUN,4,2+1+1+1,2,2.3636,2.6,2.17,-0.2903,2,"SUN,SUN","MCI,NFO",AVL-CHE-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0529,2.423722,False,
AVL-CHE-MCI-SUN-SUN,4,2+1+1+1,2,2.3636,2.6,2.17,-0.2903,2,"SUN,SUN","LIV,NFO",AVL-CHE-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0529,2.423722,False,
AVL-LIV-MCI-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.6,2.17,-0.2,2,"MUN,SUN","CHE,NFO",AVL-CHE-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0529,2.423722,False,
CHE-LIV-MCI-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.6,2.17,-0.2,2,"MUN,SUN","AVL,NFO",AVL-CHE-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0529,2.423722,False,
AVL-CHE-LIV-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.6,2.17,-0.1903,2,"MUN,SUN","MCI,NFO",AVL-CHE-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0529,2.423722,False,
AVL-CHE-MCI-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.6,2.17,-0.1903,2,"MUN,SUN","LIV,NFO",AVL-CHE-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0529,2.423722,False,
CHE-LIV-NFO-NFO-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,-0.1655,2,"NFO,SUN","BOU,EVE",BOU-CHE-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0785,2.440669,False,
CHE-MCI-NFO-NFO-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,-0.1655,2,"NFO,SUN","AVL,LIV",AVL-CHE-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0529,2.440669,False,
EVE-LIV-NFO-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,-0.1,2,"SUN,SUN","BOU,CHE",BOU-CHE-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0785,2.440669,False,
LIV-MCI-NFO-NFO-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,-0.1,2,"NFO,SUN","AVL,CHE",AVL-CHE-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0529,2.440669,False,
