pre_clubs,pre_unique,pre_pattern,pre_sun,gw13_eff_fdr,gw1_avg_fdr,gw23_rot_fdr,pre_corr,n_swaps,out_clubs,in_clubs,post_clubs,post_unique,post_pattern,post_sun,gw419_rot_fdr,gw419_no_diff_pct,gw419_all_easy_pct,post_corr,path_eff_fdr,scenario_eligible,scenario_rank
BHA-CHE-NFO-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0652,2,"BHA,SUN","BOU,TOT",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.457647,True,104.0
BRE-CHE-MUN-NFO-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.0382,2,"BRE,MUN","BOU,TOT",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.457647,True,105.0
ARS-CHE-LIV-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0366,2,"ARS,SUN","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.457647,True,106.0
ARS-CHE-MCI-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0366,2,"ARS,SUN","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.457647,True,107.0
CHE-IPS-LIV-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,-0.0366,2,"MUN,MUN","BOU,NEW",BOU-CHE-IPS-LIV-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1874,2.457647,True,108.0
CHE-IPS-MCI-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,-0.0366,2,"MUN,MUN","LIV,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.457647,True,109.0
BHA-CHE-MUN-NFO-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,0.0348,2,"BHA,MUN","BOU,TOT",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.457647,True,110.0
AVL-CHE-IPS-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,0.0365,2,"MUN,MUN","BOU,NFO",AVL-BOU-CHE-IPS-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.117,2.457647,True,111.0
ARS-CHE-LIV-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,0.0634,2,"ARS,MUN","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.457647,True,112.0
ARS-CHE-MCI-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,0.0634,2,"ARS,MUN","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.457647,True,113.0
CHE-LIV-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.089,2,"MUN,MUN","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.457647,True,114.0
CHE-LIV-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.089,2,"MUN,SUN","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.457647,True,115.0
CHE-MCI-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.089,2,"MUN,MUN","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.457647,True,116.0
CHE-MCI-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.089,2,"MUN,SUN","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.457647,True,117.0
EVE-MCI-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.1,2,"MUN,MUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.457647,True,118.0
EVE-MCI-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.1,2,"MUN,SUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.457647,True,119.0
ARS-MUN-MUN-NFO-SUN,4,2+1+1+1,1,2.2727,2.0,2.5,0.4366,2,"MUN,MUN","BOU,TOT",ARS-BOU-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1389,2.474544,True,120.0
ARS-MUN-NFO-SUN-SUN,4,2+1+1+1,2,2.2727,2.0,2.5,0.4366,2,"MUN,SUN","BOU,TOT",ARS-BOU-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1389,2.474544,True,121.0
ARS-AVL-MUN-MUN-SUN,4,2+1+1+1,1,2.2727,2.2,2.33,0.0902,2,"MUN,MUN","LEE,MCI",ARS-AVL-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5208,100.0,6.2,-0.1686,2.474544,True,122.0
ARS-AVL-MUN-SUN-SUN,4,2+1+1+1,2,2.2727,2.2,2.33,0.0902,2,"MUN,SUN","LEE,MCI",ARS-AVL-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5208,100.0,6.2,-0.1686,2.474544,True,123.0
ARS-MCI-NFO-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,-0.0634,2,"NFO,SUN","COV,LIV",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,124.0
ARS-ARS-LIV-MUN-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.0,2,"ARS,MUN","COV,MCI",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,125.0
ARS-ARS-MCI-MUN-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.0,2,"ARS,MUN","COV,LIV",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,126.0
ARS-IPS-MCI-MUN-MUN,4,2+1+1+1,0,2.3636,2.2,2.5,0.0,2,"MUN,MUN","BOU,FUL",ARS-BOU-FUL-IPS-MCI,5,1+1+1+1+1,0,2.5,100.0,31.2,-0.0453,2.474569,True,127.0
ARS-MCI-MUN-NFO-SUN,5,1+1+1+1+1,1,2.3636,2.2,2.5,0.0366,2,"MUN,NFO","COV,LIV",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,128.0
ARS-MUN-MUN-NFO-TOT,4,2+1+1+1,0,2.3636,2.2,2.5,0.15,2,"MUN,MUN","BOU,FUL",ARS-BOU-FUL-NFO-TOT,5,1+1+1+1+1,0,2.5,100.0,18.8,-0.0992,2.474569,True,129.0
IPS-MUN-MUN-NFO-TOT,4,2+1+1+1,0,2.3636,2.2,2.5,0.15,2,"MUN,MUN","CHE,FUL",CHE-FUL-IPS-NFO-TOT,5,1+1+1+1+1,0,2.5,100.0,6.2,-0.1618,2.474569,True,130.0
ARS-CHE-MUN-MUN-NFO,4,2+1+1+1,0,2.3636,2.2,2.5,0.3618,2,"MUN,MUN","AVL,BOU",ARS-AVL-BOU-CHE-NFO,5,1+1+1+1+1,0,2.5,100.0,6.2,-0.094,2.474569,True,131.0
ARS-BRE-LIV-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.3,2,"BRE,SUN","COV,MCI",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,132.0
ARS-BRE-MCI-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.3,2,"BRE,SUN","COV,LIV",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,133.0
ARS-LIV-LIV-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.3,2,"LIV,MUN","COV,MCI",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,134.0
ARS-MCI-MCI-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.3,2,"MCI,MUN","COV,LIV",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,135.0
BRE-IPS-MCI-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,-0.3,2,"MUN,MUN","CHE,FUL",BRE-CHE-FUL-IPS-MCI,5,1+1+1+1+1,0,2.5,100.0,6.2,-0.0918,2.474569,True,136.0
BRE-LIV-MUN-MUN-NFO,4,2+1+1+1,0,2.3636,2.4,2.33,-0.3,2,"MUN,MUN","AVL,NEW",AVL-BRE-LIV-NEW-NFO,5,1+1+1+1+1,0,2.5,100.0,18.8,-0.1088,2.474569,True,137.0
BRE-MCI-NFO-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.3,2,"NFO,SUN","AVL,CHE",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,138.0
ARS-AVL-BRE-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.2366,2,"ARS,SUN","CHE,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,139.0
AVL-BRE-IPS-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,-0.2366,2,"MUN,MUN","BOU,CHE",AVL-BOU-BRE-CHE-IPS,5,1+1+1+1+1,0,2.5,100.0,12.5,-0.0862,2.474569,True,140.0
AVL-IPS-LIV-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,-0.2366,2,"IPS,MUN","BOU,COV",AVL-BOU-COV-LIV-MUN,5,1+1+1+1+1,0,2.5,100.0,12.5,-0.1393,2.474569,True,141.0
BHA-IPS-LIV-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,-0.2366,2,"MUN,MUN","CRY,MCI",BHA-CRY-IPS-LIV-MCI,5,1+1+1+1+1,0,2.5,100.0,18.8,-0.1071,2.474569,True,142.0
BHA-IPS-MCI-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,-0.2366,2,"MUN,MUN","FUL,LEE",BHA-FUL-IPS-LEE-MCI,5,1+1+1+1+1,0,2.5,100.0,6.2,-0.1502,2.474569,True,143.0
BRE-BHA-MUN-MUN-NFO,4,2+1+1+1,0,2.3636,2.4,2.33,-0.2366,2,"MUN,MUN","AVL,LIV",AVL-BRE-BHA-LIV-NFO,5,1+1+1+1+1,0,2.5,100.0,12.5,-0.09,2.474569,True,144.0
BRE-BHA-NFO-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.2366,2,"BRE,SUN","LIV,TOT",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,145.0
ARS-BRE-LIV-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"BRE,MUN","COV,MCI",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,146.0
ARS-BRE-MCI-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"BRE,MUN","COV,LIV",ARS-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,31.2,-0.0733,2.474569,True,147.0
BRE-MCI-MUN-NFO-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"MUN,NFO","AVL,CHE",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,148.0
CRY-LIV-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"MUN,MUN","BHA,MCI",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,149.0
CRY-LIV-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.2,2,"MUN,SUN","BHA,MCI",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,150.0
CRY-MCI-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.2,2,"MUN,MUN","BHA,LIV",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,151.0
CRY-MCI-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.2,2,"MUN,SUN","BHA,LIV",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,152.0
BHA-MUN-MUN-NFO-TOT,4,2+1+1+1,0,2.3636,2.4,2.33,-0.1964,2,"MUN,MUN","FUL,LEE",BHA-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.5,100.0,0.0,-0.1679,2.474569,True,153.0
ARS-LIV-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.15,2,"ARS,SUN","BHA,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,154.0
ARS-MCI-MUN-MUN-TOT,4,2+1+1+1,0,2.3636,2.4,2.33,-0.15,2,"MUN,MUN","COV,FUL",ARS-COV-FUL-MCI-TOT,5,1+1+1+1+1,0,2.5,100.0,18.8,-0.0502,2.474569,True,155.0
ARS-MCI-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.15,2,"ARS,SUN","CHE,NEW",CHE-MCI-NEW-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,6.2,-0.1909,2.474569,True,156.0
ARS-AVL-BRE-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.1366,2,"ARS,MUN","CHE,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,157.0
BRE-BHA-MUN-NFO-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.1366,2,"BRE,MUN","LIV,TOT",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,158.0
BHA-CRY-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.1232,2,"MUN,MUN","LIV,MCI",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,159.0
BHA-CRY-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.1232,2,"MUN,SUN","LIV,MCI",BHA-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1215,2.474569,True,160.0
ARS-AVL-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.1098,2,"ARS,SUN","CHE,LEE",AVL-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.132,2.474569,True,161.0
ARS-BHA-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.1098,2,"ARS,SUN","LIV,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,162.0
AVL-IPS-MUN-MUN-TOT,4,2+1+1+1,0,2.3636,2.4,2.33,-0.1098,2,"MUN,MUN","CHE,LEE",AVL-CHE-IPS-LEE-TOT,5,1+1+1+1+1,0,2.5,100.0,18.8,-0.0867,2.474569,True,163.0
LEE-MCI-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.1,2,"MUN,MUN","BHA,COV",BHA-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1462,2.474569,True,164.0
LEE-MCI-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.1,2,"MUN,SUN","BHA,COV",BHA-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1462,2.474569,True,165.0
AVL-LEE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.0598,2,"MUN,MUN","COV,MCI",AVL-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,6.2,-0.1327,2.474569,True,166.0
AVL-LEE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0598,2,"MUN,SUN","COV,MCI",AVL-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,6.2,-0.1327,2.474569,True,167.0
BHA-LEE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.0598,2,"MUN,MUN","COV,MCI",BHA-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1462,2.474569,True,168.0
BHA-LEE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0598,2,"MUN,SUN","COV,MCI",BHA-COV-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1462,2.474569,True,169.0
ARS-LIV-MUN-TOT-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.05,2,"ARS,MUN","BHA,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,170.0
ARS-MCI-MUN-TOT-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.05,2,"ARS,MUN","CHE,NEW",CHE-MCI-NEW-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,6.2,-0.1909,2.474569,True,171.0
ARS-BRE-CHE-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0366,2,"ARS,SUN","AVL,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,172.0
ARS-CHE-MCI-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,-0.0366,2,"MUN,MUN","AVL,COV",ARS-AVL-CHE-COV-MCI,5,1+1+1+1+1,0,2.5,100.0,12.5,-0.0853,2.474569,True,173.0
BRE-CHE-IPS-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,-0.0366,2,"MUN,MUN","FUL,MCI",BRE-CHE-FUL-IPS-MCI,5,1+1+1+1+1,0,2.5,100.0,6.2,-0.0918,2.474569,True,174.0
ARS-AVL-MUN-TOT-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.0098,2,"ARS,MUN","CHE,LEE",AVL-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.132,2.474569,True,175.0
ARS-BHA-MUN-TOT-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,-0.0098,2,"ARS,MUN","LIV,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,176.0
LIV-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.0,2,"MUN,MUN","BHA,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,177.0
LIV-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0,2,"MUN,SUN","BHA,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,178.0
MCI-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,-0.0,2,"MUN,MUN","CHE,NEW",CHE-MCI-NEW-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,6.2,-0.1909,2.474569,True,179.0
MCI-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,-0.0,2,"MUN,SUN","CHE,NEW",CHE-MCI-NEW-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,6.2,-0.1909,2.474569,True,180.0
AVL-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.0036,2,"MUN,MUN","CHE,LEE",AVL-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.132,2.474569,True,181.0
AVL-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.0036,2,"MUN,SUN","CHE,LEE",AVL-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.132,2.474569,True,182.0
BHA-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.0036,2,"MUN,MUN","LIV,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,183.0
BHA-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.0036,2,"MUN,SUN","LIV,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.474569,True,184.0
ARS-AVL-CHE-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,0.0365,2,"MUN,MUN","BOU,COV",ARS-AVL-BOU-CHE-COV,5,1+1+1+1+1,0,2.5,100.0,6.2,-0.1007,2.474569,True,185.0
ARS-AVL-CHE-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.0365,2,"ARS,SUN","MCI,NEW",AVL-CHE-MCI-NEW-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.1692,2.474569,True,186.0
ARS-BHA-CHE-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.0365,2,"ARS,SUN","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.474569,True,187.0
BHA-CHE-IPS-MUN-MUN,4,2+1+1+1,0,2.3636,2.4,2.33,0.0365,2,"MUN,MUN","BOU,NFO",BOU-BHA-CHE-IPS-NFO,5,1+1+1+1+1,0,2.5,100.0,6.2,-0.0956,2.474569,True,188.0
ARS-BRE-CHE-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,0.0634,2,"ARS,MUN","AVL,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,189.0
BRE-CHE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.089,2,"MUN,MUN","AVL,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,190.0
BRE-CHE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.089,2,"MUN,SUN","AVL,MCI",AVL-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.0507,2.474569,True,191.0
EVE-LIV-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.1,2,"MUN,SUN","BOU,COV",BOU-COV-EVE-LIV-MUN,5,1+1+1+1+1,0,2.5,100.0,12.5,-0.1613,2.474569,True,192.0
EVE-LIV-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.1,2,"SUN,SUN","BOU,COV",BOU-COV-EVE-LIV-MUN,5,1+1+1+1+1,0,2.5,100.0,12.5,-0.1613,2.474569,True,193.0
AVL-CHE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.1255,2,"MUN,MUN","MCI,NEW",AVL-CHE-MCI-NEW-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.1692,2.474569,True,194.0
AVL-CHE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.1255,2,"MUN,SUN","MCI,NEW",AVL-CHE-MCI-NEW-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.1692,2.474569,True,195.0
BHA-CHE-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.4,2.33,0.1255,2,"MUN,MUN","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.474569,True,196.0
BHA-CHE-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.4,2.33,0.1255,2,"MUN,SUN","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.474569,True,197.0
ARS-AVL-CHE-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,0.1365,2,"ARS,MUN","MCI,NEW",AVL-CHE-MCI-NEW-SUN,5,1+1+1+1+1,1,2.5,100.0,12.5,-0.1692,2.474569,True,198.0
ARS-BHA-CHE-MUN-SUN,5,1+1+1+1+1,1,2.3636,2.4,2.33,0.1365,2,"ARS,MUN","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.474569,True,199.0
ARS-BRE-NFO-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,-0.0634,2,"BRE,SUN","BOU,TOT",ARS-BOU-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1389,2.491492,True,200.0
ARS-IPS-LIV-MUN-MUN,4,2+1+1+1,0,2.3636,2.2,2.5,0.0,2,"MUN,MUN","BOU,CRY",ARS-BOU-CRY-IPS-LIV,5,1+1+1+1+1,0,2.5208,100.0,6.2,-0.1634,2.491492,True,201.0
ARS-BRE-MUN-NFO-SUN,5,1+1+1+1+1,1,2.3636,2.2,2.5,0.0366,2,"BRE,MUN","BOU,TOT",ARS-BOU-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1389,2.491492,True,202.0
CRY-MUN-MUN-NFO-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.1366,2,"MUN,SUN","BOU,LIV",BOU-CRY-LIV-MUN-NFO,5,1+1+1+1+1,0,2.5208,100.0,18.8,-0.1221,2.491492,True,203.0
CRY-MUN-NFO-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,0.1366,2,"SUN,SUN","BOU,LIV",BOU-CRY-LIV-MUN-NFO,5,1+1+1+1+1,0,2.5208,100.0,18.8,-0.1221,2.491492,True,204.0
ARS-CRY-MUN-MUN-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.25,2,"MUN,MUN","LIV,MCI",ARS-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1074,2.491492,True,205.0
ARS-CRY-MUN-SUN-SUN,4,2+1+1+1,2,2.3636,2.2,2.5,0.25,2,"MUN,SUN","LIV,MCI",ARS-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1074,2.491492,True,206.0
ARS-ARS-MUN-TOT-SUN,4,2+1+1+1,1,2.3636,2.2,2.5,0.3,2,"ARS,MUN","BOU,NFO",ARS-BOU-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5208,100.0,12.5,-0.1389,2.491492,True,207.0
