horizon,start_gw,end_gw,num_gws,clubs,club1,club2,club3,club4,club5,promoted_count,is_pl_proven,rot_avg_fdr,max_worst_starter,no_diff_gws,no_diff_pct,all_easy_gws,all_easy_pct,avg_fdr_corr
gw1_3,1,3,3,ARS-AVL-BRE-COV-HUL,ARS,AVL,BRE,COV,HUL,2,False,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-AVL-BRE-COV-IPS,ARS,AVL,BRE,COV,IPS,1,False,2.6667,4.0,1,33.3,0,0.0,-0.15
gw1_3,1,3,3,ARS-AVL-BRE-COV-LEE,ARS,AVL,BRE,COV,LEE,1,False,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-AVL-BRE-COV-LIV,ARS,AVL,BRE,COV,LIV,1,False,2.4444,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-COV-MCI,ARS,AVL,BRE,COV,MCI,1,False,2.4444,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-COV-MUN,ARS,AVL,BRE,COV,MUN,1,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-AVL-BRE-COV-NEW,ARS,AVL,BRE,COV,NEW,1,False,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-AVL-BRE-COV-NFO,ARS,AVL,BRE,COV,NFO,1,False,2.5556,4.0,2,66.7,0,0.0,-0.1
gw1_3,1,3,3,ARS-AVL-BRE-COV-TOT,ARS,AVL,BRE,COV,TOT,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-AVL-BRE-COV-SUN,ARS,AVL,BRE,COV,SUN,2,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-AVL-BRE-CRY-EVE,ARS,AVL,BRE,CRY,EVE,0,True,2.7778,4.0,2,66.7,0,0.0,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-CRY-FUL,ARS,AVL,BRE,CRY,FUL,0,True,2.7778,4.0,2,66.7,0,0.0,0.1232
gw1_3,1,3,3,ARS-AVL-BRE-CRY-HUL,ARS,AVL,BRE,CRY,HUL,1,False,2.6667,4.0,2,66.7,0,0.0,0.0
gw1_3,1,3,3,ARS-AVL-BRE-CRY-IPS,ARS,AVL,BRE,CRY,IPS,0,True,2.7778,4.0,2,66.7,0,0.0,0.3232
gw1_3,1,3,3,ARS-AVL-BRE-CRY-LEE,ARS,AVL,BRE,CRY,LEE,0,True,2.7778,4.0,2,66.7,0,0.0,0.2232
gw1_3,1,3,3,ARS-AVL-BRE-CRY-LIV,ARS,AVL,BRE,CRY,LIV,0,True,2.6667,4.0,2,66.7,1,33.3,0.4098
gw1_3,1,3,3,ARS-AVL-BRE-CRY-MCI,ARS,AVL,BRE,CRY,MCI,0,True,2.6667,4.0,2,66.7,1,33.3,0.4098
gw1_3,1,3,3,ARS-AVL-BRE-CRY-MUN,ARS,AVL,BRE,CRY,MUN,0,True,2.5556,4.0,2,66.7,0,0.0,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-CRY-NEW,ARS,AVL,BRE,CRY,NEW,0,True,2.7778,4.0,2,66.7,0,0.0,0.1232
gw1_3,1,3,3,ARS-AVL-BRE-CRY-NFO,ARS,AVL,BRE,CRY,NFO,0,True,2.7778,4.0,2,66.7,0,0.0,0.4464
gw1_3,1,3,3,ARS-AVL-BRE-CRY-TOT,ARS,AVL,BRE,CRY,TOT,0,True,2.6667,4.0,2,66.7,0,0.0,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-CRY-SUN,ARS,AVL,BRE,CRY,SUN,1,False,2.5556,4.0,2,66.7,0,0.0,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-EVE-FUL,ARS,AVL,BRE,EVE,FUL,0,True,2.6667,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-AVL-BRE-EVE-HUL,ARS,AVL,BRE,EVE,HUL,1,False,2.5556,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-AVL-BRE-EVE-IPS,ARS,AVL,BRE,EVE,IPS,0,True,2.7778,4.0,1,33.3,0,0.0,0.0
gw1_3,1,3,3,ARS-AVL-BRE-EVE-LEE,ARS,AVL,BRE,EVE,LEE,0,True,2.6667,3.0,3,100.0,0,0.0,-0.1
gw1_3,1,3,3,ARS-AVL-BRE-EVE-LIV,ARS,AVL,BRE,EVE,LIV,0,True,2.5556,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-EVE-MCI,ARS,AVL,BRE,EVE,MCI,0,True,2.5556,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-EVE-MUN,ARS,AVL,BRE,EVE,MUN,0,True,2.4444,3.0,3,100.0,0,0.0,-0.1366
gw1_3,1,3,3,ARS-AVL-BRE-EVE-NEW,ARS,AVL,BRE,EVE,NEW,0,True,2.6667,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-AVL-BRE-EVE-NFO,ARS,AVL,BRE,EVE,NFO,0,True,2.6667,4.0,2,66.7,0,0.0,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-EVE-TOT,ARS,AVL,BRE,EVE,TOT,0,True,2.5556,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-AVL-BRE-EVE-SUN,ARS,AVL,BRE,EVE,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.1366
gw1_3,1,3,3,ARS-AVL-BRE-FUL-HUL,ARS,AVL,BRE,FUL,HUL,1,False,2.5556,3.0,3,100.0,0,0.0,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-FUL-IPS,ARS,AVL,BRE,FUL,IPS,0,True,2.6667,4.0,2,66.7,0,0.0,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-FUL-LEE,ARS,AVL,BRE,FUL,LEE,0,True,2.6667,3.0,3,100.0,0,0.0,-0.0134
gw1_3,1,3,3,ARS-AVL-BRE-FUL-LIV,ARS,AVL,BRE,FUL,LIV,0,True,2.5556,3.0,3,100.0,1,33.3,0.1732
gw1_3,1,3,3,ARS-AVL-BRE-FUL-MCI,ARS,AVL,BRE,FUL,MCI,0,True,2.5556,3.0,3,100.0,1,33.3,0.1732
gw1_3,1,3,3,ARS-AVL-BRE-FUL-MUN,ARS,AVL,BRE,FUL,MUN,0,True,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-AVL-BRE-FUL-NEW,ARS,AVL,BRE,FUL,NEW,0,True,2.6667,3.0,3,100.0,0,0.0,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-FUL-NFO,ARS,AVL,BRE,FUL,NFO,0,True,2.6667,4.0,2,66.7,0,0.0,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-FUL-TOT,ARS,AVL,BRE,FUL,TOT,0,True,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-AVL-BRE-FUL-SUN,ARS,AVL,BRE,FUL,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-AVL-BRE-HUL-IPS,ARS,AVL,BRE,HUL,IPS,1,False,2.5556,4.0,2,66.7,0,0.0,-0.1366
gw1_3,1,3,3,ARS-AVL-BRE-HUL-LEE,ARS,AVL,BRE,HUL,LEE,1,False,2.5556,3.0,3,100.0,0,0.0,-0.1
gw1_3,1,3,3,ARS-AVL-BRE-HUL-LIV,ARS,AVL,BRE,HUL,LIV,1,False,2.4444,3.0,3,100.0,1,33.3,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-HUL-MCI,ARS,AVL,BRE,HUL,MCI,1,False,2.4444,3.0,3,100.0,1,33.3,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-HUL-MUN,ARS,AVL,BRE,HUL,MUN,1,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-AVL-BRE-HUL-NEW,ARS,AVL,BRE,HUL,NEW,1,False,2.5556,3.0,3,100.0,0,0.0,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-HUL-NFO,ARS,AVL,BRE,HUL,NFO,1,False,2.5556,4.0,2,66.7,0,0.0,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-HUL-TOT,ARS,AVL,BRE,HUL,TOT,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-AVL-BRE-HUL-SUN,ARS,AVL,BRE,HUL,SUN,2,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-AVL-BRE-IPS-LEE,ARS,AVL,BRE,IPS,LEE,0,True,2.6667,4.0,2,66.7,0,0.0,0.0866
gw1_3,1,3,3,ARS-AVL-BRE-IPS-LIV,ARS,AVL,BRE,IPS,LIV,0,True,2.5556,4.0,2,66.7,1,33.3,0.1732
gw1_3,1,3,3,ARS-AVL-BRE-IPS-MCI,ARS,AVL,BRE,IPS,MCI,0,True,2.5556,4.0,2,66.7,1,33.3,0.1732
gw1_3,1,3,3,ARS-AVL-BRE-IPS-MUN,ARS,AVL,BRE,IPS,MUN,0,True,2.4444,4.0,2,66.7,1,33.3,-0.0
gw1_3,1,3,3,ARS-AVL-BRE-IPS-NEW,ARS,AVL,BRE,IPS,NEW,0,True,2.6667,4.0,2,66.7,0,0.0,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-IPS-NFO,ARS,AVL,BRE,IPS,NFO,0,True,2.6667,4.0,2,66.7,1,33.3,0.3098
gw1_3,1,3,3,ARS-AVL-BRE-IPS-TOT,ARS,AVL,BRE,IPS,TOT,0,True,2.5556,4.0,2,66.7,0,0.0,-0.15
gw1_3,1,3,3,ARS-AVL-BRE-IPS-SUN,ARS,AVL,BRE,IPS,SUN,1,False,2.4444,4.0,2,66.7,1,33.3,-0.0
gw1_3,1,3,3,ARS-AVL-BRE-LEE-LIV,ARS,AVL,BRE,LEE,LIV,0,True,2.5556,3.0,3,100.0,1,33.3,0.1732
gw1_3,1,3,3,ARS-AVL-BRE-LEE-MCI,ARS,AVL,BRE,LEE,MCI,0,True,2.5556,3.0,3,100.0,1,33.3,0.1732
gw1_3,1,3,3,ARS-AVL-BRE-LEE-MUN,ARS,AVL,BRE,LEE,MUN,0,True,2.4444,3.0,3,100.0,0,0.0,-0.1
gw1_3,1,3,3,ARS-AVL-BRE-LEE-NEW,ARS,AVL,BRE,LEE,NEW,0,True,2.6667,3.0,3,100.0,0,0.0,-0.0134
gw1_3,1,3,3,ARS-AVL-BRE-LEE-NFO,ARS,AVL,BRE,LEE,NFO,0,True,2.6667,4.0,2,66.7,0,0.0,0.1732
gw1_3,1,3,3,ARS-AVL-BRE-LEE-TOT,ARS,AVL,BRE,LEE,TOT,0,True,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-AVL-BRE-LEE-SUN,ARS,AVL,BRE,LEE,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.1
gw1_3,1,3,3,ARS-AVL-BRE-LIV-MCI,ARS,AVL,BRE,LIV,MCI,0,True,2.5556,3.0,3,100.0,1,33.3,0.4098
gw1_3,1,3,3,ARS-AVL-BRE-LIV-MUN,ARS,AVL,BRE,LIV,MUN,0,True,2.3333,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-LIV-NEW,ARS,AVL,BRE,LIV,NEW,0,True,2.5556,3.0,3,100.0,1,33.3,0.1732
gw1_3,1,3,3,ARS-AVL-BRE-LIV-NFO,ARS,AVL,BRE,LIV,NFO,0,True,2.5556,4.0,2,66.7,1,33.3,0.3098
gw1_3,1,3,3,ARS-AVL-BRE-LIV-TOT,ARS,AVL,BRE,LIV,TOT,0,True,2.4444,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-LIV-SUN,ARS,AVL,BRE,LIV,SUN,1,False,2.3333,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-MCI-MUN,ARS,AVL,BRE,MCI,MUN,0,True,2.3333,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-MCI-NEW,ARS,AVL,BRE,MCI,NEW,0,True,2.5556,3.0,3,100.0,1,33.3,0.1732
gw1_3,1,3,3,ARS-AVL-BRE-MCI-NFO,ARS,AVL,BRE,MCI,NFO,0,True,2.5556,4.0,2,66.7,1,33.3,0.3098
gw1_3,1,3,3,ARS-AVL-BRE-MCI-TOT,ARS,AVL,BRE,MCI,TOT,0,True,2.4444,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-MCI-SUN,ARS,AVL,BRE,MCI,SUN,1,False,2.3333,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-AVL-BRE-MUN-NEW,ARS,AVL,BRE,MUN,NEW,0,True,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-AVL-BRE-MUN-NFO,ARS,AVL,BRE,MUN,NFO,0,True,2.4444,4.0,2,66.7,1,33.3,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-MUN-TOT,ARS,AVL,BRE,MUN,TOT,0,True,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-AVL-BRE-MUN-SUN,ARS,AVL,BRE,MUN,SUN,1,False,2.2222,3.0,3,100.0,1,33.3,-0.1366
gw1_3,1,3,3,ARS-AVL-BRE-NEW-NFO,ARS,AVL,BRE,NEW,NFO,0,True,2.6667,4.0,2,66.7,0,0.0,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-NEW-TOT,ARS,AVL,BRE,NEW,TOT,0,True,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-AVL-BRE-NEW-SUN,ARS,AVL,BRE,NEW,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-AVL-BRE-NFO-TOT,ARS,AVL,BRE,NFO,TOT,0,True,2.5556,4.0,2,66.7,0,0.0,-0.1
gw1_3,1,3,3,ARS-AVL-BRE-NFO-SUN,ARS,AVL,BRE,NFO,SUN,1,False,2.4444,4.0,2,66.7,1,33.3,0.0366
gw1_3,1,3,3,ARS-AVL-BRE-TOT-SUN,ARS,AVL,BRE,TOT,SUN,1,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-AVL-BHA-CHE-COV,ARS,AVL,BHA,CHE,COV,1,False,2.6667,4.0,1,33.3,0,0.0,-0.2251
gw1_3,1,3,3,ARS-AVL-BHA-CHE-CRY,ARS,AVL,BHA,CHE,CRY,0,True,2.7778,4.0,2,66.7,0,0.0,0.0701
gw1_3,1,3,3,ARS-AVL-BHA-CHE-EVE,ARS,AVL,BHA,CHE,EVE,0,True,2.7778,4.0,1,33.3,0,0.0,-0.1062
gw1_3,1,3,3,ARS-AVL-BHA-CHE-FUL,ARS,AVL,BHA,CHE,FUL,0,True,2.6667,4.0,2,66.7,0,0.0,-0.1964
gw1_3,1,3,3,ARS-AVL-BHA-CHE-HUL,ARS,AVL,BHA,CHE,HUL,1,False,2.5556,4.0,2,66.7,0,0.0,-0.2314
gw1_3,1,3,3,ARS-AVL-BHA-CHE-IPS,ARS,AVL,BHA,CHE,IPS,0,True,2.7778,4.0,1,33.3,0,0.0,0.0414
gw1_3,1,3,3,ARS-AVL-BHA-CHE-LEE,ARS,AVL,BHA,CHE,LEE,0,True,2.6667,4.0,2,66.7,0,0.0,-0.0775
gw1_3,1,3,3,ARS-AVL-BHA-CHE-LIV,ARS,AVL,BHA,CHE,LIV,0,True,2.5556,4.0,2,66.7,1,33.3,-0.0488
gw1_3,1,3,3,ARS-AVL-BHA-CHE-MCI,ARS,AVL,BHA,CHE,MCI,0,True,2.5556,4.0,2,66.7,1,33.3,-0.0488
gw1_3,1,3,3,ARS-AVL-BHA-CHE-MUN,ARS,AVL,BHA,CHE,MUN,0,True,2.4444,4.0,2,66.7,0,0.0,-0.1062
gw1_3,1,3,3,ARS-AVL-BHA-CHE-NEW,ARS,AVL,BHA,CHE,NEW,0,True,2.6667,4.0,2,66.7,0,0.0,-0.1964
gw1_3,1,3,3,ARS-AVL-BHA-CHE-NFO,ARS,AVL,BHA,CHE,NFO,0,True,2.6667,4.0,2,66.7,0,0.0,0.0764
gw1_3,1,3,3,ARS-AVL-BHA-CHE-TOT,ARS,AVL,BHA,CHE,TOT,0,True,2.5556,4.0,2,66.7,0,0.0,-0.2251
gw1_3,1,3,3,ARS-AVL-BHA-CHE-SUN,ARS,AVL,BHA,CHE,SUN,1,False,2.4444,4.0,2,66.7,0,0.0,-0.1062
gw1_3,1,3,3,ARS-AVL-BHA-COV-CRY,ARS,AVL,BHA,COV,CRY,1,False,2.7778,4.0,2,66.7,0,0.0,-0.0
gw1_3,1,3,3,ARS-AVL-BHA-COV-EVE,ARS,AVL,BHA,COV,EVE,1,False,2.7778,4.0,1,33.3,0,0.0,-0.1964
gw1_3,1,3,3,ARS-AVL-BHA-COV-FUL,ARS,AVL,BHA,COV,FUL,1,False,2.6667,4.0,2,66.7,0,0.0,-0.1732
gw1_3,1,3,3,ARS-AVL-BHA-COV-HUL,ARS,AVL,BHA,COV,HUL,2,False,2.5556,4.0,2,66.7,0,0.0,-0.2232
gw1_3,1,3,3,ARS-AVL-BHA-COV-IPS,ARS,AVL,BHA,COV,IPS,1,False,2.7778,4.0,1,33.3,0,0.0,-0.0732
gw1_3,1,3,3,ARS-AVL-BHA-COV-LEE,ARS,AVL,BHA,COV,LEE,1,False,2.6667,4.0,2,66.7,0,0.0,-0.1232
gw1_3,1,3,3,ARS-AVL-BHA-COV-LIV,ARS,AVL,BHA,COV,LIV,1,False,2.5556,4.0,2,66.7,1,33.3,-0.05
gw1_3,1,3,3,ARS-AVL-BHA-COV-MCI,ARS,AVL,BHA,COV,MCI,1,False,2.5556,4.0,2,66.7,1,33.3,-0.05
gw1_3,1,3,3,ARS-AVL-BHA-COV-MUN,ARS,AVL,BHA,COV,MUN,1,False,2.4444,4.0,2,66.7,0,0.0,-0.1964
gw1_3,1,3,3,ARS-AVL-BHA-COV-NEW,ARS,AVL,BHA,COV,NEW,1,False,2.6667,4.0,2,66.7,0,0.0,-0.1732
gw1_3,1,3,3,ARS-AVL-BHA-COV-NFO,ARS,AVL,BHA,COV,NFO,1,False,2.6667,4.0,2,66.7,0,0.0,-0.0232
gw1_3,1,3,3,ARS-AVL-BHA-COV-TOT,ARS,AVL,BHA,COV,TOT,1,False,2.5556,4.0,2,66.7,0,0.0,-0.2464
gw1_3,1,3,3,ARS-AVL-BHA-COV-SUN,ARS,AVL,BHA,COV,SUN,2,False,2.4444,4.0,2,66.7,0,0.0,-0.1964
gw1_3,1,3,3,ARS-AVL-BHA-CRY-EVE,ARS,AVL,BHA,CRY,EVE,0,True,2.8889,4.0,2,66.7,0,0.0,0.15
gw1_3,1,3,3,ARS-AVL-BHA-CRY-FUL,ARS,AVL,BHA,CRY,FUL,0,True,2.8889,4.0,2,66.7,0,0.0,0.1732
gw1_3,1,3,3,ARS-AVL-BHA-CRY-HUL,ARS,AVL,BHA,CRY,HUL,1,False,2.7778,4.0,2,66.7,0,0.0,0.05
gw1_3,1,3,3,ARS-AVL-BHA-CRY-IPS,ARS,AVL,BHA,CRY,IPS,0,True,2.8889,4.0,2,66.7,0,0.0,0.4732
gw1_3,1,3,3,ARS-AVL-BHA-CRY-LEE,ARS,AVL,BHA,CRY,LEE,0,True,2.8889,4.0,2,66.7,0,0.0,0.3232
gw1_3,1,3,3,ARS-AVL-BHA-CRY-LIV,ARS,AVL,BHA,CRY,LIV,0,True,2.7778,4.0,2,66.7,1,33.3,0.4964
gw1_3,1,3,3,ARS-AVL-BHA-CRY-MCI,ARS,AVL,BHA,CRY,MCI,0,True,2.7778,4.0,2,66.7,1,33.3,0.4964
gw1_3,1,3,3,ARS-AVL-BHA-CRY-MUN,ARS,AVL,BHA,CRY,MUN,0,True,2.6667,4.0,2,66.7,0,0.0,0.15
gw1_3,1,3,3,ARS-AVL-BHA-CRY-NEW,ARS,AVL,BHA,CRY,NEW,0,True,2.8889,4.0,2,66.7,0,0.0,0.1732
gw1_3,1,3,3,ARS-AVL-BHA-CRY-NFO,ARS,AVL,BHA,CRY,NFO,0,True,2.8889,4.0,2,66.7,0,0.0,0.5964
gw1_3,1,3,3,ARS-AVL-BHA-CRY-TOT,ARS,AVL,BHA,CRY,TOT,0,True,2.7778,4.0,2,66.7,0,0.0,0.0
gw1_3,1,3,3,ARS-AVL-BHA-CRY-SUN,ARS,AVL,BHA,CRY,SUN,1,False,2.6667,4.0,2,66.7,0,0.0,0.15
gw1_3,1,3,3,ARS-AVL-BHA-EVE-FUL,ARS,AVL,BHA,EVE,FUL,0,True,2.7778,4.0,2,66.7,0,0.0,-0.1732
gw1_3,1,3,3,ARS-AVL-BHA-EVE-HUL,ARS,AVL,BHA,EVE,HUL,1,False,2.6667,4.0,2,66.7,0,0.0,-0.2098
gw1_3,1,3,3,ARS-AVL-BHA-EVE-IPS,ARS,AVL,BHA,EVE,IPS,0,True,2.8889,4.0,1,33.3,0,0.0,0.1268
gw1_3,1,3,3,ARS-AVL-BHA-EVE-LEE,ARS,AVL,BHA,EVE,LEE,0,True,2.7778,4.0,2,66.7,0,0.0,-0.0232
gw1_3,1,3,3,ARS-AVL-BHA-EVE-LIV,ARS,AVL,BHA,EVE,LIV,0,True,2.6667,4.0,2,66.7,1,33.3,0.0
gw1_3,1,3,3,ARS-AVL-BHA-EVE-MCI,ARS,AVL,BHA,EVE,MCI,0,True,2.6667,4.0,2,66.7,1,33.3,0.0
gw1_3,1,3,3,ARS-AVL-BHA-EVE-MUN,ARS,AVL,BHA,EVE,MUN,0,True,2.5556,4.0,2,66.7,0,0.0,-0.0464
gw1_3,1,3,3,ARS-AVL-BHA-EVE-NEW,ARS,AVL,BHA,EVE,NEW,0,True,2.7778,4.0,2,66.7,0,0.0,-0.1732
gw1_3,1,3,3,ARS-AVL-BHA-EVE-NFO,ARS,AVL,BHA,EVE,NFO,0,True,2.7778,4.0,2,66.7,0,0.0,0.1634
gw1_3,1,3,3,ARS-AVL-BHA-EVE-TOT,ARS,AVL,BHA,EVE,TOT,0,True,2.6667,4.0,2,66.7,0,0.0,-0.1964
gw1_3,1,3,3,ARS-AVL-BHA-EVE-SUN,ARS,AVL,BHA,EVE,SUN,1,False,2.5556,4.0,2,66.7,0,0.0,-0.0464
gw1_3,1,3,3,ARS-AVL-BHA-FUL-HUL,ARS,AVL,BHA,FUL,HUL,1,False,2.6667,4.0,2,66.7,0,0.0,-0.1
gw1_3,1,3,3,ARS-AVL-BHA-FUL-IPS,ARS,AVL,BHA,FUL,IPS,0,True,2.7778,4.0,2,66.7,0,0.0,0.0
gw1_3,1,3,3,ARS-AVL-BHA-FUL-LEE,ARS,AVL,BHA,FUL,LEE,0,True,2.7778,4.0,2,66.7,0,0.0,0.0
gw1_3,1,3,3,ARS-AVL-BHA-FUL-LIV,ARS,AVL,BHA,FUL,LIV,0,True,2.6667,4.0,2,66.7,1,33.3,0.1732
gw1_3,1,3,3,ARS-AVL-BHA-FUL-MCI,ARS,AVL,BHA,FUL,MCI,0,True,2.6667,4.0,2,66.7,1,33.3,0.1732
gw1_3,1,3,3,ARS-AVL-BHA-FUL-MUN,ARS,AVL,BHA,FUL,MUN,0,True,2.5556,4.0,2,66.7,0,0.0,-0.1732
gw1_3,1,3,3,ARS-AVL-BHA-FUL-NEW,ARS,AVL,BHA,FUL,NEW,0,True,2.7778,4.0,2,66.7,0,0.0,0.0
gw1_3,1,3,3,ARS-AVL-BHA-FUL-NFO,ARS,AVL,BHA,FUL,NFO,0,True,2.7778,4.0,2,66.7,0,0.0,0.1
gw1_3,1,3,3,ARS-AVL-BHA-FUL-TOT,ARS,AVL,BHA,FUL,TOT,0,True,2.6667,4.0,2,66.7,0,0.0,-0.1732
gw1_3,1,3,3,ARS-AVL-BHA-FUL-SUN,ARS,AVL,BHA,FUL,SUN,1,False,2.5556,4.0,2,66.7,0,0.0,-0.1732
gw1_3,1,3,3,ARS-AVL-BHA-HUL-IPS,ARS,AVL,BHA,HUL,IPS,1,False,2.6667,4.0,2,66.7,0,0.0,-0.0732
gw1_3,1,3,3,ARS-AVL-BHA-HUL-LEE,ARS,AVL,BHA,HUL,LEE,1,False,2.6667,4.0,2,66.7,0,0.0,-0.0866
gw1_3,1,3,3,ARS-AVL-BHA-HUL-LIV,ARS,AVL,BHA,HUL,LIV,1,False,2.5556,4.0,2,66.7,1,33.3,0.0366
gw1_3,1,3,3,ARS-AVL-BHA-HUL-MCI,ARS,AVL,BHA,HUL,MCI,1,False,2.5556,4.0,2,66.7,1,33.3,0.0366
gw1_3,1,3,3,ARS-AVL-BHA-HUL-MUN,ARS,AVL,BHA,HUL,MUN,1,False,2.4444,4.0,2,66.7,0,0.0,-0.2098
gw1_3,1,3,3,ARS-AVL-BHA-HUL-NEW,ARS,AVL,BHA,HUL,NEW,1,False,2.6667,4.0,2,66.7,0,0.0,-0.1
gw1_3,1,3,3,ARS-AVL-BHA-HUL-NFO,ARS,AVL,BHA,HUL,NFO,1,False,2.6667,4.0,2,66.7,0,0.0,0.0
gw1_3,1,3,3,ARS-AVL-BHA-HUL-TOT,ARS,AVL,BHA,HUL,TOT,1,False,2.5556,4.0,2,66.7,0,0.0,-0.2232
gw1_3,1,3,3,ARS-AVL-BHA-HUL-SUN,ARS,AVL,BHA,HUL,SUN,2,False,2.4444,4.0,2,66.7,0,0.0,-0.2098
gw1_3,1,3,3,ARS-AVL-BHA-IPS-LEE,ARS,AVL,BHA,IPS,LEE,0,True,2.7778,4.0,2,66.7,0,0.0,0.2
gw1_3,1,3,3,ARS-AVL-BHA-IPS-LIV,ARS,AVL,BHA,IPS,LIV,0,True,2.6667,4.0,2,66.7,1,33.3,0.2732
gw1_3,1,3,3,ARS-AVL-BHA-IPS-MCI,ARS,AVL,BHA,IPS,MCI,0,True,2.6667,4.0,2,66.7,1,33.3,0.2732
gw1_3,1,3,3,ARS-AVL-BHA-IPS-MUN,ARS,AVL,BHA,IPS,MUN,0,True,2.5556,4.0,2,66.7,1,33.3,0.1268
gw1_3,1,3,3,ARS-AVL-BHA-IPS-NEW,ARS,AVL,BHA,IPS,NEW,0,True,2.7778,4.0,2,66.7,0,0.0,0.0
gw1_3,1,3,3,ARS-AVL-BHA-IPS-NFO,ARS,AVL,BHA,IPS,NFO,0,True,2.7778,4.0,2,66.7,1,33.3,0.4732
gw1_3,1,3,3,ARS-AVL-BHA-IPS-TOT,ARS,AVL,BHA,IPS,TOT,0,True,2.6667,4.0,2,66.7,0,0.0,-0.0732
gw1_3,1,3,3,ARS-AVL-BHA-IPS-SUN,ARS,AVL,BHA,IPS,SUN,1,False,2.5556,4.0,2,66.7,1,33.3,0.1268
gw1_3,1,3,3,ARS-AVL-BHA-LEE-LIV,ARS,AVL,BHA,LEE,LIV,0,True,2.6667,4.0,2,66.7,1,33.3,0.2232
gw1_3,1,3,3,ARS-AVL-BHA-LEE-MCI,ARS,AVL,BHA,LEE,MCI,0,True,2.6667,4.0,2,66.7,1,33.3,0.2232
gw1_3,1,3,3,ARS-AVL-BHA-LEE-MUN,ARS,AVL,BHA,LEE,MUN,0,True,2.5556,4.0,2,66.7,0,0.0,-0.0232
gw1_3,1,3,3,ARS-AVL-BHA-LEE-NEW,ARS,AVL,BHA,LEE,NEW,0,True,2.7778,4.0,2,66.7,0,0.0,0.0
