set_id,set_label,clubs,archetype,is_distinct_clubs,combined_cost,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr,player1,player2,player3,player4,player5
20019,Smith (BOU) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS),BOU-COV-HUL-HUL-IPS,Pure Budget,False,20.5,147.25,151.0,2.583,2.649,"Smith (BOU, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)"
28676,F.Kadıoğlu (BHA) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS),BHA-COV-HUL-HUL-IPS,Pure Budget,False,20.5,147.25,151.0,2.583,2.649,"F.Kadıoğlu (BHA, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)"
35642,Robertson (TOT) + Thomas (COV) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),TOT-COV-IPS-IPS-SUN,Pure Budget,False,20.5,147.25,151.0,2.583,2.649,"Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
40249,Rodon (LEE) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS) + O'Shea (IPS),LEE-HUL-HUL-IPS-IPS,Pure Budget,False,20.5,147.25,151.0,2.583,2.649,"Rodon (LEE, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
28684,F.Kadıoğlu (BHA) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + O'Nien (SUN),BHA-COV-HUL-HUL-SUN,Pure Budget,False,20.5,147.25,152.0,2.583,2.667,"F.Kadıoğlu (BHA, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
33939,Mykolenko (EVE) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + Diop (IPS),EVE-COV-COV-HUL-IPS,Pure Budget,False,20.5,147.25,152.0,2.583,2.667,"Mykolenko (EVE, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
35406,Rodon (LEE) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + O'Nien (SUN),LEE-COV-HUL-HUL-SUN,Pure Budget,False,20.5,147.25,153.0,2.583,2.684,"Rodon (LEE, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
26214,Ajer (BRE) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),BRE-HUL-IPS-IPS-SUN,Pure Budget,False,20.5,147.75,149.0,2.592,2.614,"Ajer (BRE, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
24840,Ajer (BRE) + Thomas (COV) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS),BRE-COV-HUL-IPS-IPS,Pure Budget,False,20.5,147.75,150.0,2.592,2.632,"Ajer (BRE, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
24893,Ajer (BRE) + Thomas (COV) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),BRE-COV-IPS-IPS-SUN,Pure Budget,False,20.5,147.75,150.0,2.592,2.632,"Ajer (BRE, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
26169,Ajer (BRE) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS) + O'Nien (SUN),BRE-HUL-HUL-IPS-SUN,Pure Budget,False,20.5,147.75,150.0,2.592,2.632,"Ajer (BRE, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
24541,Ajer (BRE) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + Diop (IPS),BRE-COV-COV-HUL-IPS,Pure Budget,False,20.5,147.75,151.0,2.592,2.649,"Ajer (BRE, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
28685,F.Kadıoğlu (BHA) + Thomas (COV) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS),BHA-COV-HUL-IPS-IPS,Pure Budget,False,20.5,147.75,151.0,2.592,2.649,"F.Kadıoğlu (BHA, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
34877,Mykolenko (EVE) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS),EVE-COV-HUL-HUL-IPS,Pure Budget,False,20.5,147.75,151.0,2.592,2.649,"Mykolenko (EVE, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)"
35442,Robertson (TOT) + Thomas (COV) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS),TOT-COV-HUL-IPS-IPS,Pure Budget,False,20.5,147.75,151.0,2.592,2.649,"Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
35479,Hume (SUN) + Thomas (COV) + Ajayi (HUL) + Diop (IPS) + O'Nien (SUN),SUN-COV-HUL-IPS-SUN,Pure Budget,False,20.5,147.75,151.0,2.592,2.649,"Hume (SUN, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
40291,Robertson (TOT) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS) + O'Nien (SUN),TOT-HUL-HUL-IPS-SUN,Pure Budget,False,20.5,147.75,151.0,2.592,2.649,"Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
34005,Robinson (FUL) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + Diop (IPS),FUL-COV-COV-HUL-IPS,Pure Budget,False,20.5,147.75,152.0,2.592,2.667,"Robinson (FUL, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
34073,Heaven (MUN) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + Diop (IPS),MUN-COV-COV-HUL-IPS,Pure Budget,False,20.5,147.75,152.0,2.592,2.667,"Heaven (MUN, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
34118,Heaven (MUN) + Thomas (COV) + van Ewijk (COV) + Diop (IPS) + O'Shea (IPS),MUN-COV-COV-IPS-IPS,Pure Budget,False,20.5,147.75,152.0,2.592,2.667,"Heaven (MUN, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
34885,Mykolenko (EVE) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + O'Nien (SUN),EVE-COV-HUL-HUL-SUN,Pure Budget,False,20.5,147.75,152.0,2.592,2.667,"Mykolenko (EVE, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
20027,Smith (BOU) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + O'Nien (SUN),BOU-COV-HUL-HUL-SUN,Pure Budget,False,20.5,147.75,153.0,2.592,2.684,"Smith (BOU, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
24831,Ajer (BRE) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS),BRE-COV-HUL-HUL-IPS,Pure Budget,False,20.5,148.25,150.0,2.601,2.632,"Ajer (BRE, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)"
30059,F.Kadıoğlu (BHA) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),BHA-HUL-IPS-IPS-SUN,Pure Budget,False,20.5,148.25,150.0,2.601,2.632,"F.Kadıoğlu (BHA, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
14078,Cash (AVL) + Thomas (COV) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS),AVL-COV-HUL-IPS-IPS,Pure Budget,False,20.5,148.25,151.0,2.601,2.649,"Cash (AVL, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
14131,Cash (AVL) + Thomas (COV) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),AVL-COV-IPS-IPS-SUN,Pure Budget,False,20.5,148.25,151.0,2.601,2.649,"Cash (AVL, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
28738,F.Kadıoğlu (BHA) + Thomas (COV) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),BHA-COV-IPS-IPS-SUN,Pure Budget,False,20.5,148.25,151.0,2.601,2.649,"F.Kadıoğlu (BHA, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
33878,Mitchell (CRY) + Thomas (COV) + van Ewijk (COV) + Diop (IPS) + O'Nien (SUN),CRY-COV-COV-IPS-SUN,Pure Budget,False,20.5,148.25,151.0,2.601,2.649,"Mitchell (CRY, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
34158,Hume (SUN) + Thomas (COV) + van Ewijk (COV) + Diop (IPS) + O'Nien (SUN),SUN-COV-COV-IPS-SUN,Pure Budget,False,20.5,148.25,151.0,2.601,2.649,"Hume (SUN, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
35633,Heaven (MUN) + Thomas (COV) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),MUN-COV-IPS-IPS-SUN,Pure Budget,False,20.5,148.25,151.0,2.601,2.649,"Heaven (MUN, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
38535,Mykolenko (EVE) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS) + O'Nien (SUN),EVE-HUL-HUL-IPS-SUN,Pure Budget,False,20.5,148.25,151.0,2.601,2.649,"Mykolenko (EVE, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
35396,Aina (NFO) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS),NFO-COV-HUL-HUL-IPS,Pure Budget,False,20.5,148.25,152.0,2.601,2.667,"Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)"
19729,Smith (BOU) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + Diop (IPS),BOU-COV-COV-HUL-IPS,Pure Budget,False,20.5,148.25,153.0,2.601,2.684,"Smith (BOU, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
28395,F.Kadıoğlu (BHA) + Thomas (COV) + van Ewijk (COV) + Diop (IPS) + O'Shea (IPS),BHA-COV-COV-IPS-IPS,Pure Budget,False,20.5,148.25,153.0,2.601,2.684,"F.Kadıoğlu (BHA, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
34061,Rodon (LEE) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + Coyle (HUL),LEE-COV-COV-HUL-HUL,Pure Budget,False,20.5,148.25,153.0,2.601,2.684,"Rodon (LEE, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)"
34076,Robertson (TOT) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + Diop (IPS),TOT-COV-COV-HUL-IPS,Pure Budget,False,20.5,148.25,153.0,2.601,2.684,"Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
19738,Smith (BOU) + Thomas (COV) + van Ewijk (COV) + Diop (IPS) + O'Shea (IPS),BOU-COV-COV-IPS-IPS,Pure Budget,False,20.5,148.25,154.0,2.601,2.702,"Smith (BOU, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
26161,Ajer (BRE) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS) + O'Shea (IPS),BRE-HUL-HUL-IPS-IPS,Pure Budget,False,20.5,148.75,150.0,2.61,2.632,"Ajer (BRE, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
15452,Cash (AVL) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),AVL-HUL-IPS-IPS-SUN,Pure Budget,False,20.5,148.75,151.0,2.61,2.649,"Cash (AVL, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
30006,F.Kadıoğlu (BHA) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS) + O'Shea (IPS),BHA-HUL-HUL-IPS-IPS,Pure Budget,False,20.5,148.75,151.0,2.61,2.649,"F.Kadıoğlu (BHA, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
35224,Robinson (FUL) + Thomas (COV) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),FUL-COV-IPS-IPS-SUN,Pure Budget,False,20.5,148.75,151.0,2.61,2.649,"Robinson (FUL, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
40446,Heaven (MUN) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),MUN-HUL-IPS-IPS-SUN,Pure Budget,False,20.5,148.75,151.0,2.61,2.649,"Heaven (MUN, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
24839,Ajer (BRE) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + O'Nien (SUN),BRE-COV-HUL-HUL-SUN,Pure Budget,False,20.5,148.75,152.0,2.61,2.667,"Ajer (BRE, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
35441,Aina (NFO) + Thomas (COV) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS),NFO-COV-HUL-IPS-IPS,Pure Budget,False,20.5,148.75,152.0,2.61,2.667,"Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
35640,Aina (NFO) + Thomas (COV) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),NFO-COV-IPS-IPS-SUN,Pure Budget,False,20.5,148.75,152.0,2.61,2.667,"Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
40289,Aina (NFO) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS) + O'Nien (SUN),NFO-HUL-HUL-IPS-SUN,Pure Budget,False,20.5,148.75,152.0,2.61,2.667,"Aina (NFO, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
13788,Cash (AVL) + Thomas (COV) + van Ewijk (COV) + Diop (IPS) + O'Shea (IPS),AVL-COV-COV-IPS-IPS,Pure Budget,False,20.5,148.75,153.0,2.61,2.684,"Cash (AVL, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
24550,Ajer (BRE) + Thomas (COV) + van Ewijk (COV) + Diop (IPS) + O'Shea (IPS),BRE-COV-COV-IPS-IPS,Pure Budget,False,20.5,148.75,153.0,2.61,2.684,"Ajer (BRE, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
28385,F.Kadıoğlu (BHA) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + Coyle (HUL),BHA-COV-COV-HUL-HUL,Pure Budget,False,20.5,148.75,153.0,2.61,2.684,"F.Kadıoğlu (BHA, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)"
34113,Hume (SUN) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + O'Nien (SUN),SUN-COV-COV-HUL-SUN,Pure Budget,False,20.5,148.75,153.0,2.61,2.684,"Hume (SUN, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
35433,Robertson (TOT) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + O'Nien (SUN),TOT-COV-HUL-HUL-SUN,Pure Budget,False,20.5,148.75,153.0,2.61,2.684,"Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
34121,Robertson (TOT) + Thomas (COV) + van Ewijk (COV) + Diop (IPS) + O'Shea (IPS),TOT-COV-COV-IPS-IPS,Pure Budget,False,20.5,148.75,154.0,2.61,2.702,"Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
35431,Aina (NFO) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + O'Nien (SUN),NFO-COV-HUL-HUL-SUN,Pure Budget,False,20.5,148.75,154.0,2.61,2.702,"Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
34576,Mitchell (CRY) + Thomas (COV) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),CRY-COV-IPS-IPS-SUN,Pure Budget,False,20.5,149.25,151.0,2.618,2.649,"Mitchell (CRY, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
39560,Robinson (FUL) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),FUL-HUL-IPS-IPS-SUN,Pure Budget,False,20.5,149.25,151.0,2.618,2.649,"Robinson (FUL, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
40255,Robertson (TOT) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS) + O'Shea (IPS),TOT-HUL-HUL-IPS-IPS,Pure Budget,False,20.5,149.25,151.0,2.618,2.649,"Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
35162,Robinson (FUL) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS),FUL-COV-HUL-HUL-IPS,Pure Budget,False,20.5,149.25,152.0,2.618,2.667,"Robinson (FUL, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)"
35171,Robinson (FUL) + Thomas (COV) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS),FUL-COV-HUL-IPS-IPS,Pure Budget,False,20.5,149.25,152.0,2.618,2.667,"Robinson (FUL, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
35397,Robertson (TOT) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS),TOT-COV-HUL-HUL-IPS,Pure Budget,False,20.5,149.25,152.0,2.618,2.667,"Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)"
38580,Mykolenko (EVE) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),EVE-HUL-IPS-IPS-SUN,Pure Budget,False,20.5,149.25,152.0,2.618,2.667,"Mykolenko (EVE, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
40453,Aina (NFO) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),NFO-HUL-IPS-IPS-SUN,Pure Budget,False,20.5,149.25,152.0,2.618,2.667,"Aina (NFO, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
6501,Konsa (ARS) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + Diop (IPS),ARS-COV-COV-HUL-IPS,Pure Budget,False,20.5,149.25,153.0,2.618,2.684,"Konsa (ARS, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
33938,Mykolenko (EVE) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + Coyle (HUL),EVE-COV-COV-HUL-HUL,Pure Budget,False,20.5,149.25,153.0,2.618,2.684,"Mykolenko (EVE, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)"
34886,Mykolenko (EVE) + Thomas (COV) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS),EVE-COV-HUL-IPS-IPS,Pure Budget,False,20.5,149.25,153.0,2.618,2.684,"Mykolenko (EVE, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
34939,Mykolenko (EVE) + Thomas (COV) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),EVE-COV-IPS-IPS-SUN,Pure Budget,False,20.5,149.25,153.0,2.618,2.684,"Mykolenko (EVE, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
34120,Aina (NFO) + Thomas (COV) + van Ewijk (COV) + Diop (IPS) + O'Shea (IPS),NFO-COV-COV-IPS-IPS,Pure Budget,False,20.5,149.25,154.0,2.618,2.702,"Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
37238,Mitchell (CRY) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),CRY-HUL-IPS-IPS-SUN,Pure Budget,False,20.5,149.75,151.0,2.627,2.649,"Mitchell (CRY, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
8129,Konsa (ARS) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS) + O'Nien (SUN),ARS-HUL-HUL-IPS-SUN,Pure Budget,False,20.5,149.75,152.0,2.627,2.667,"Konsa (ARS, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
34523,Mitchell (CRY) + Thomas (COV) + Ajayi (HUL) + Diop (IPS) + O'Shea (IPS),CRY-COV-HUL-IPS-IPS,Pure Budget,False,20.5,149.75,152.0,2.627,2.667,"Mitchell (CRY, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
35643,Hume (SUN) + Thomas (COV) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),SUN-COV-IPS-IPS-SUN,Pure Budget,False,20.5,149.75,152.0,2.627,2.667,"Hume (SUN, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
38527,Mykolenko (EVE) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS) + O'Shea (IPS),EVE-HUL-HUL-IPS-IPS,Pure Budget,False,20.5,149.75,152.0,2.627,2.667,"Mykolenko (EVE, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
6791,Konsa (ARS) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + Diop (IPS),ARS-COV-HUL-HUL-IPS,Pure Budget,False,20.5,149.75,153.0,2.627,2.684,"Konsa (ARS, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","Diop (IPS, £4.0m)"
33869,Mitchell (CRY) + Thomas (COV) + van Ewijk (COV) + Ajayi (HUL) + O'Nien (SUN),CRY-COV-COV-HUL-SUN,Pure Budget,False,20.5,149.75,153.0,2.627,2.684,"Mitchell (CRY, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
6799,Konsa (ARS) + Thomas (COV) + Ajayi (HUL) + Coyle (HUL) + O'Nien (SUN),ARS-COV-HUL-HUL-SUN,Pure Budget,False,20.5,149.75,154.0,2.627,2.702,"Konsa (ARS, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
34014,Robinson (FUL) + Thomas (COV) + van Ewijk (COV) + Diop (IPS) + O'Shea (IPS),FUL-COV-COV-IPS-IPS,Pure Budget,False,20.5,149.75,154.0,2.627,2.702,"Robinson (FUL, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
