occupancy_key,club_1,club_2,club_3,club_4,club_5,distinct_clubs,occupancy_shape,rank_mod_fdr,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr
ARS-CRY-HUL-LIV-NFO,ARS,CRY,HUL,LIV,NFO,5,1-1-1-1-1,25439,146.75,149.0,2.575,2.614
ARS-CRY-HUL-LIV-SUN,ARS,CRY,HUL,LIV,SUN,5,1-1-1-1-1,23503,146.25,147.0,2.566,2.579
ARS-CRY-HUL-LIV-TOT,ARS,CRY,HUL,LIV,TOT,5,1-1-1-1-1,17120,144.75,148.0,2.539,2.596
ARS-CRY-HUL-MCI-MCI,ARS,CRY,HUL,MCI,MCI,4,2-1-1-1,12901,143.75,149.0,2.522,2.614
ARS-CRY-HUL-MCI-MUN,ARS,CRY,HUL,MCI,MUN,5,1-1-1-1-1,23504,146.25,150.0,2.566,2.632
ARS-CRY-HUL-MCI-NEW,ARS,CRY,HUL,MCI,NEW,5,1-1-1-1-1,23505,146.25,149.0,2.566,2.614
ARS-CRY-HUL-MCI-NFO,ARS,CRY,HUL,MCI,NFO,5,1-1-1-1-1,25440,146.75,151.0,2.575,2.649
ARS-CRY-HUL-MCI-SUN,ARS,CRY,HUL,MCI,SUN,5,1-1-1-1-1,17121,144.75,148.0,2.539,2.596
ARS-CRY-HUL-MCI-TOT,ARS,CRY,HUL,MCI,TOT,5,1-1-1-1-1,10839,143.25,148.0,2.513,2.596
ARS-CRY-HUL-MUN-MUN,ARS,CRY,HUL,MUN,MUN,4,2-1-1-1,40115,154.25,156.0,2.706,2.737
ARS-CRY-HUL-MUN-NEW,ARS,CRY,HUL,MUN,NEW,5,1-1-1-1-1,37785,151.75,153.0,2.662,2.684
ARS-CRY-HUL-MUN-NFO,ARS,CRY,HUL,MUN,NFO,5,1-1-1-1-1,36274,150.75,154.0,2.645,2.702
ARS-CRY-HUL-MUN-SUN,ARS,CRY,HUL,MUN,SUN,5,1-1-1-1-1,34333,149.75,152.0,2.627,2.667
ARS-CRY-HUL-MUN-TOT,ARS,CRY,HUL,MUN,TOT,5,1-1-1-1-1,30382,148.25,151.0,2.601,2.649
ARS-CRY-HUL-NEW-NEW,ARS,CRY,HUL,NEW,NEW,4,2-1-1-1,39766,153.75,155.0,2.697,2.719
ARS-CRY-HUL-NEW-NFO,ARS,CRY,HUL,NEW,NFO,5,1-1-1-1-1,36275,150.75,153.0,2.645,2.684
ARS-CRY-HUL-NEW-SUN,ARS,CRY,HUL,NEW,SUN,5,1-1-1-1-1,36276,150.75,152.0,2.645,2.667
ARS-CRY-HUL-NEW-TOT,ARS,CRY,HUL,NEW,TOT,5,1-1-1-1-1,31817,148.75,151.0,2.61,2.649
ARS-CRY-HUL-NFO-NFO,ARS,CRY,HUL,NFO,NFO,4,2-1-1-1,37786,151.75,155.0,2.662,2.719
ARS-CRY-HUL-NFO-SUN,ARS,CRY,HUL,NFO,SUN,5,1-1-1-1-1,33162,149.25,152.0,2.618,2.667
ARS-CRY-HUL-NFO-TOT,ARS,CRY,HUL,NFO,TOT,5,1-1-1-1-1,25441,146.75,151.0,2.575,2.649
ARS-CRY-HUL-SUN-SUN,ARS,CRY,HUL,SUN,SUN,4,2-1-1-1,34334,149.75,151.0,2.627,2.649
ARS-CRY-HUL-SUN-TOT,ARS,CRY,HUL,SUN,TOT,5,1-1-1-1-1,23506,146.25,149.0,2.566,2.614
ARS-CRY-HUL-TOT-TOT,ARS,CRY,HUL,TOT,TOT,4,2-1-1-1,25442,146.75,151.0,2.575,2.649
ARS-CRY-IPS-IPS-IPS,ARS,CRY,IPS,IPS,IPS,3,3-1-1,42001,160.25,160.0,2.811,2.807
ARS-CRY-IPS-IPS-LEE,ARS,CRY,IPS,IPS,LEE,4,2-1-1-1,35375,150.25,152.0,2.636,2.667
ARS-CRY-IPS-IPS-LIV,ARS,CRY,IPS,IPS,LIV,4,2-1-1-1,31818,148.75,150.0,2.61,2.632
ARS-CRY-IPS-IPS-MCI,ARS,CRY,IPS,IPS,MCI,4,2-1-1-1,25443,146.75,149.0,2.575,2.614
ARS-CRY-IPS-IPS-MUN,ARS,CRY,IPS,IPS,MUN,4,2-1-1-1,38953,152.75,153.0,2.68,2.684
ARS-CRY-IPS-IPS-NEW,ARS,CRY,IPS,IPS,NEW,4,2-1-1-1,39392,153.25,154.0,2.689,2.702
ARS-CRY-IPS-IPS-NFO,ARS,CRY,IPS,IPS,NFO,4,2-1-1-1,38403,152.25,153.0,2.671,2.684
ARS-CRY-IPS-IPS-SUN,ARS,CRY,IPS,IPS,SUN,4,2-1-1-1,38954,152.75,153.0,2.68,2.684
ARS-CRY-IPS-IPS-TOT,ARS,CRY,IPS,IPS,TOT,4,2-1-1-1,34335,149.75,152.0,2.627,2.667
ARS-CRY-IPS-LEE-LEE,ARS,CRY,IPS,LEE,LEE,4,2-1-1-1,33163,149.25,153.0,2.618,2.684
ARS-CRY-IPS-LEE-LIV,ARS,CRY,IPS,LEE,LIV,5,1-1-1-1-1,17122,144.75,147.0,2.539,2.579
ARS-CRY-IPS-LEE-MCI,ARS,CRY,IPS,LEE,MCI,5,1-1-1-1-1,12902,143.75,148.0,2.522,2.596
ARS-CRY-IPS-LEE-MUN,ARS,CRY,IPS,LEE,MUN,5,1-1-1-1-1,31819,148.75,150.0,2.61,2.632
ARS-CRY-IPS-LEE-NEW,ARS,CRY,IPS,LEE,NEW,5,1-1-1-1-1,33164,149.25,152.0,2.618,2.667
ARS-CRY-IPS-LEE-NFO,ARS,CRY,IPS,LEE,NFO,5,1-1-1-1-1,30383,148.25,151.0,2.601,2.649
ARS-CRY-IPS-LEE-SUN,ARS,CRY,IPS,LEE,SUN,5,1-1-1-1-1,28830,147.75,149.0,2.592,2.614
ARS-CRY-IPS-LEE-TOT,ARS,CRY,IPS,LEE,TOT,5,1-1-1-1-1,15032,144.25,148.0,2.531,2.596
ARS-CRY-IPS-LIV-LIV,ARS,CRY,IPS,LIV,LIV,4,2-1-1-1,23507,146.25,148.0,2.566,2.596
ARS-CRY-IPS-LIV-MCI,ARS,CRY,IPS,LIV,MCI,5,1-1-1-1-1,7166,142.25,145.0,2.496,2.544
ARS-CRY-IPS-LIV-MUN,ARS,CRY,IPS,LIV,MUN,5,1-1-1-1-1,27157,147.25,149.0,2.583,2.614
ARS-CRY-IPS-LIV-NEW,ARS,CRY,IPS,LIV,NEW,5,1-1-1-1-1,28831,147.75,148.0,2.592,2.596
ARS-CRY-IPS-LIV-NFO,ARS,CRY,IPS,LIV,NFO,5,1-1-1-1-1,23508,146.25,147.0,2.566,2.579
ARS-CRY-IPS-LIV-SUN,ARS,CRY,IPS,LIV,SUN,5,1-1-1-1-1,23509,146.25,147.0,2.566,2.579
ARS-CRY-IPS-LIV-TOT,ARS,CRY,IPS,LIV,TOT,5,1-1-1-1-1,15033,144.25,147.0,2.531,2.579
ARS-CRY-IPS-MCI-MCI,ARS,CRY,IPS,MCI,MCI,4,2-1-1-1,7167,142.25,147.0,2.496,2.579
ARS-CRY-IPS-MCI-MUN,ARS,CRY,IPS,MCI,MUN,5,1-1-1-1-1,21451,145.75,148.0,2.557,2.596
ARS-CRY-IPS-MCI-NEW,ARS,CRY,IPS,MCI,NEW,5,1-1-1-1-1,21452,145.75,148.0,2.557,2.596
ARS-CRY-IPS-MCI-NFO,ARS,CRY,IPS,MCI,NFO,5,1-1-1-1-1,21453,145.75,148.0,2.557,2.596
ARS-CRY-IPS-MCI-SUN,ARS,CRY,IPS,MCI,SUN,5,1-1-1-1-1,15034,144.25,146.0,2.531,2.561
ARS-CRY-IPS-MCI-TOT,ARS,CRY,IPS,MCI,TOT,5,1-1-1-1-1,5571,141.75,146.0,2.487,2.561
ARS-CRY-IPS-MUN-MUN,ARS,CRY,IPS,MUN,MUN,4,2-1-1-1,39393,153.25,154.0,2.689,2.702
ARS-CRY-IPS-MUN-NEW,ARS,CRY,IPS,MUN,NEW,5,1-1-1-1-1,35376,150.25,151.0,2.636,2.649
ARS-CRY-IPS-MUN-NFO,ARS,CRY,IPS,MUN,NFO,5,1-1-1-1-1,35377,150.25,151.0,2.636,2.649
ARS-CRY-IPS-MUN-SUN,ARS,CRY,IPS,MUN,SUN,5,1-1-1-1-1,34336,149.75,150.0,2.627,2.632
ARS-CRY-IPS-MUN-TOT,ARS,CRY,IPS,MUN,TOT,5,1-1-1-1-1,25444,146.75,150.0,2.575,2.632
ARS-CRY-IPS-NEW-NEW,ARS,CRY,IPS,NEW,NEW,4,2-1-1-1,39767,153.75,155.0,2.697,2.719
ARS-CRY-IPS-NEW-NFO,ARS,CRY,IPS,NEW,NFO,5,1-1-1-1-1,35378,150.25,151.0,2.636,2.649
ARS-CRY-IPS-NEW-SUN,ARS,CRY,IPS,NEW,SUN,5,1-1-1-1-1,35379,150.25,151.0,2.636,2.649
ARS-CRY-IPS-NEW-TOT,ARS,CRY,IPS,NEW,TOT,5,1-1-1-1-1,30384,148.25,150.0,2.601,2.632
ARS-CRY-IPS-NFO-NFO,ARS,CRY,IPS,NFO,NFO,4,2-1-1-1,38404,152.25,154.0,2.671,2.702
ARS-CRY-IPS-NFO-SUN,ARS,CRY,IPS,NFO,SUN,5,1-1-1-1-1,33165,149.25,150.0,2.618,2.632
ARS-CRY-IPS-NFO-TOT,ARS,CRY,IPS,NFO,TOT,5,1-1-1-1-1,21454,145.75,148.0,2.557,2.596
ARS-CRY-IPS-SUN-SUN,ARS,CRY,IPS,SUN,SUN,4,2-1-1-1,37787,151.75,152.0,2.662,2.667
ARS-CRY-IPS-SUN-TOT,ARS,CRY,IPS,SUN,TOT,5,1-1-1-1-1,19312,145.25,147.0,2.548,2.579
ARS-CRY-IPS-TOT-TOT,ARS,CRY,IPS,TOT,TOT,4,2-1-1-1,23510,146.25,151.0,2.566,2.649
ARS-CRY-LEE-LEE-LEE,ARS,CRY,LEE,LEE,LEE,3,3-1-1,41793,158.75,161.0,2.785,2.825
ARS-CRY-LEE-LEE-LIV,ARS,CRY,LEE,LEE,LIV,4,2-1-1-1,30385,148.25,152.0,2.601,2.667
ARS-CRY-LEE-LEE-MCI,ARS,CRY,LEE,LEE,MCI,4,2-1-1-1,23511,146.25,151.0,2.566,2.649
ARS-CRY-LEE-LEE-MUN,ARS,CRY,LEE,LEE,MUN,4,2-1-1-1,35380,150.25,153.0,2.636,2.684
ARS-CRY-LEE-LEE-NEW,ARS,CRY,LEE,LEE,NEW,4,2-1-1-1,36277,150.75,155.0,2.645,2.719
ARS-CRY-LEE-LEE-NFO,ARS,CRY,LEE,LEE,NFO,4,2-1-1-1,33166,149.25,153.0,2.618,2.684
ARS-CRY-LEE-LEE-SUN,ARS,CRY,LEE,LEE,SUN,4,2-1-1-1,33167,149.25,152.0,2.618,2.667
ARS-CRY-LEE-LEE-TOT,ARS,CRY,LEE,LEE,TOT,4,2-1-1-1,27158,147.25,151.0,2.583,2.649
ARS-CRY-LEE-LIV-LIV,ARS,CRY,LEE,LIV,LIV,4,2-1-1-1,25445,146.75,149.0,2.575,2.614
ARS-CRY-LEE-LIV-MCI,ARS,CRY,LEE,LIV,MCI,5,1-1-1-1-1,7168,142.25,146.0,2.496,2.561
ARS-CRY-LEE-LIV-MUN,ARS,CRY,LEE,LIV,MUN,5,1-1-1-1-1,21455,145.75,149.0,2.557,2.614
ARS-CRY-LEE-LIV-NEW,ARS,CRY,LEE,LIV,NEW,5,1-1-1-1-1,25446,146.75,150.0,2.575,2.632
ARS-CRY-LEE-LIV-NFO,ARS,CRY,LEE,LIV,NFO,5,1-1-1-1-1,19313,145.25,147.0,2.548,2.579
ARS-CRY-LEE-LIV-SUN,ARS,CRY,LEE,LIV,SUN,5,1-1-1-1-1,19314,145.25,147.0,2.548,2.579
ARS-CRY-LEE-LIV-TOT,ARS,CRY,LEE,LIV,TOT,5,1-1-1-1-1,10840,143.25,147.0,2.513,2.579
ARS-CRY-LEE-MCI-MCI,ARS,CRY,LEE,MCI,MCI,4,2-1-1-1,8880,142.75,148.0,2.504,2.596
ARS-CRY-LEE-MCI-MUN,ARS,CRY,LEE,MCI,MUN,5,1-1-1-1-1,12903,143.75,148.0,2.522,2.596
ARS-CRY-LEE-MCI-NEW,ARS,CRY,LEE,MCI,NEW,5,1-1-1-1-1,21456,145.75,150.0,2.557,2.632
ARS-CRY-LEE-MCI-NFO,ARS,CRY,LEE,MCI,NFO,5,1-1-1-1-1,17123,144.75,149.0,2.539,2.614
ARS-CRY-LEE-MCI-SUN,ARS,CRY,LEE,MCI,SUN,5,1-1-1-1-1,12904,143.75,147.0,2.522,2.579
ARS-CRY-LEE-MCI-TOT,ARS,CRY,LEE,MCI,TOT,5,1-1-1-1-1,7169,142.25,147.0,2.496,2.579
ARS-CRY-LEE-MUN-MUN,ARS,CRY,LEE,MUN,MUN,4,2-1-1-1,37788,151.75,153.0,2.662,2.684
ARS-CRY-LEE-MUN-NEW,ARS,CRY,LEE,MUN,NEW,5,1-1-1-1-1,35381,150.25,153.0,2.636,2.684
ARS-CRY-LEE-MUN-NFO,ARS,CRY,LEE,MUN,NFO,5,1-1-1-1-1,27159,147.25,150.0,2.583,2.632
ARS-CRY-LEE-MUN-SUN,ARS,CRY,LEE,MUN,SUN,5,1-1-1-1-1,31820,148.75,150.0,2.61,2.632
ARS-CRY-LEE-MUN-TOT,ARS,CRY,LEE,MUN,TOT,5,1-1-1-1-1,19315,145.25,149.0,2.548,2.614
ARS-CRY-LEE-NEW-NEW,ARS,CRY,LEE,NEW,NEW,4,2-1-1-1,38405,152.25,155.0,2.671,2.719
ARS-CRY-LEE-NEW-NFO,ARS,CRY,LEE,NEW,NFO,5,1-1-1-1-1,31821,148.75,152.0,2.61,2.667
ARS-CRY-LEE-NEW-SUN,ARS,CRY,LEE,NEW,SUN,5,1-1-1-1-1,33168,149.25,152.0,2.618,2.667
ARS-CRY-LEE-NEW-TOT,ARS,CRY,LEE,NEW,TOT,5,1-1-1-1-1,25447,146.75,150.0,2.575,2.632
ARS-CRY-LEE-NFO-NFO,ARS,CRY,LEE,NFO,NFO,4,2-1-1-1,35382,150.25,153.0,2.636,2.684
ARS-CRY-LEE-NFO-SUN,ARS,CRY,LEE,NFO,SUN,5,1-1-1-1-1,28832,147.75,150.0,2.592,2.632
ARS-CRY-LEE-NFO-TOT,ARS,CRY,LEE,NFO,TOT,5,1-1-1-1-1,15035,144.25,148.0,2.531,2.596
ARS-CRY-LEE-SUN-SUN,ARS,CRY,LEE,SUN,SUN,4,2-1-1-1,33169,149.25,150.0,2.618,2.632
ARS-CRY-LEE-SUN-TOT,ARS,CRY,LEE,SUN,TOT,5,1-1-1-1-1,12905,143.75,147.0,2.522,2.579
ARS-CRY-LEE-TOT-TOT,ARS,CRY,LEE,TOT,TOT,4,2-1-1-1,17124,144.75,149.0,2.539,2.614
ARS-CRY-LIV-LIV-LIV,ARS,CRY,LIV,LIV,LIV,3,3-1-1,36278,150.75,152.0,2.645,2.667
ARS-CRY-LIV-LIV-MCI,ARS,CRY,LIV,LIV,MCI,4,2-1-1-1,7170,142.25,145.0,2.496,2.544
ARS-CRY-LIV-LIV-MUN,ARS,CRY,LIV,LIV,MUN,4,2-1-1-1,23512,146.25,149.0,2.566,2.614
ARS-CRY-LIV-LIV-NEW,ARS,CRY,LIV,LIV,NEW,4,2-1-1-1,25448,146.75,148.0,2.575,2.596
ARS-CRY-LIV-LIV-NFO,ARS,CRY,LIV,LIV,NFO,4,2-1-1-1,25449,146.75,148.0,2.575,2.596
ARS-CRY-LIV-LIV-SUN,ARS,CRY,LIV,LIV,SUN,4,2-1-1-1,30386,148.25,149.0,2.601,2.614
ARS-CRY-LIV-LIV-TOT,ARS,CRY,LIV,LIV,TOT,4,2-1-1-1,15036,144.25,147.0,2.531,2.579
ARS-CRY-LIV-MCI-MCI,ARS,CRY,LIV,MCI,MCI,4,2-1-1-1,2111,140.25,145.0,2.461,2.544
ARS-CRY-LIV-MCI-MUN,ARS,CRY,LIV,MCI,MUN,5,1-1-1-1-1,8881,142.75,146.0,2.504,2.561
ARS-CRY-LIV-MCI-NEW,ARS,CRY,LIV,MCI,NEW,5,1-1-1-1-1,8882,142.75,145.0,2.504,2.544
ARS-CRY-LIV-MCI-NFO,ARS,CRY,LIV,MCI,NFO,5,1-1-1-1-1,8883,142.75,145.0,2.504,2.544
ARS-CRY-LIV-MCI-SUN,ARS,CRY,LIV,MCI,SUN,5,1-1-1-1-1,4189,141.25,143.0,2.478,2.509
ARS-CRY-LIV-MCI-TOT,ARS,CRY,LIV,MCI,TOT,5,1-1-1-1-1,2112,140.25,145.0,2.461,2.544
ARS-CRY-LIV-MUN-MUN,ARS,CRY,LIV,MUN,MUN,4,2-1-1-1,33170,149.25,152.0,2.618,2.667
ARS-CRY-LIV-MUN-NEW,ARS,CRY,LIV,MUN,NEW,5,1-1-1-1-1,30387,148.25,150.0,2.601,2.632
ARS-CRY-LIV-MUN-NFO,ARS,CRY,LIV,MUN,NFO,5,1-1-1-1-1,23513,146.25,148.0,2.566,2.596
ARS-CRY-LIV-MUN-SUN,ARS,CRY,LIV,MUN,SUN,5,1-1-1-1-1,23514,146.25,148.0,2.566,2.596
ARS-CRY-LIV-MUN-TOT,ARS,CRY,LIV,MUN,TOT,5,1-1-1-1-1,17125,144.75,149.0,2.539,2.614
ARS-CRY-LIV-NEW-NEW,ARS,CRY,LIV,NEW,NEW,4,2-1-1-1,34337,149.75,151.0,2.627,2.649
ARS-CRY-LIV-NEW-NFO,ARS,CRY,LIV,NEW,NFO,5,1-1-1-1-1,25450,146.75,148.0,2.575,2.596
ARS-CRY-LIV-NEW-SUN,ARS,CRY,LIV,NEW,SUN,5,1-1-1-1-1,27160,147.25,148.0,2.583,2.596
ARS-CRY-LIV-NEW-TOT,ARS,CRY,LIV,NEW,TOT,5,1-1-1-1-1,17126,144.75,147.0,2.539,2.579
ARS-CRY-LIV-NFO-NFO,ARS,CRY,LIV,NFO,NFO,4,2-1-1-1,33171,149.25,151.0,2.618,2.649
ARS-CRY-LIV-NFO-SUN,ARS,CRY,LIV,NFO,SUN,5,1-1-1-1-1,25451,146.75,148.0,2.575,2.596
ARS-CRY-LIV-NFO-TOT,ARS,CRY,LIV,NFO,TOT,5,1-1-1-1-1,10841,143.25,146.0,2.513,2.561
ARS-CRY-LIV-SUN-SUN,ARS,CRY,LIV,SUN,SUN,4,2-1-1-1,34338,149.75,150.0,2.627,2.632
ARS-CRY-LIV-SUN-TOT,ARS,CRY,LIV,SUN,TOT,5,1-1-1-1-1,8884,142.75,145.0,2.504,2.544
ARS-CRY-LIV-TOT-TOT,ARS,CRY,LIV,TOT,TOT,4,2-1-1-1,10842,143.25,148.0,2.513,2.596
ARS-CRY-MCI-MCI-MCI,ARS,CRY,MCI,MCI,MCI,3,3-1-1,21457,145.75,151.0,2.557,2.649
ARS-CRY-MCI-MCI-MUN,ARS,CRY,MCI,MCI,MUN,4,2-1-1-1,8885,142.75,148.0,2.504,2.596
ARS-CRY-MCI-MCI-NEW,ARS,CRY,MCI,MCI,NEW,4,2-1-1-1,8886,142.75,147.0,2.504,2.579
ARS-CRY-MCI-MCI-NFO,ARS,CRY,MCI,MCI,NFO,4,2-1-1-1,12906,143.75,148.0,2.522,2.596
ARS-CRY-MCI-MCI-SUN,ARS,CRY,MCI,MCI,SUN,4,2-1-1-1,5572,141.75,146.0,2.487,2.561
ARS-CRY-MCI-MCI-TOT,ARS,CRY,MCI,MCI,TOT,4,2-1-1-1,7171,142.25,148.0,2.496,2.596
ARS-CRY-MCI-MUN-MUN,ARS,CRY,MCI,MUN,MUN,4,2-1-1-1,28833,147.75,151.0,2.592,2.649
ARS-CRY-MCI-MUN-NEW,ARS,CRY,MCI,MUN,NEW,5,1-1-1-1-1,21458,145.75,148.0,2.557,2.596
ARS-CRY-MCI-MUN-NFO,ARS,CRY,MCI,MUN,NFO,5,1-1-1-1-1,21459,145.75,149.0,2.557,2.614
ARS-CRY-MCI-MUN-SUN,ARS,CRY,MCI,MUN,SUN,5,1-1-1-1-1,17127,144.75,147.0,2.539,2.579
ARS-CRY-MCI-MUN-TOT,ARS,CRY,MCI,MUN,TOT,5,1-1-1-1-1,7172,142.25,147.0,2.496,2.579
ARS-CRY-MCI-NEW-NEW,ARS,CRY,MCI,NEW,NEW,4,2-1-1-1,28834,147.75,150.0,2.592,2.632
ARS-CRY-MCI-NEW-NFO,ARS,CRY,MCI,NEW,NFO,5,1-1-1-1-1,21460,145.75,149.0,2.557,2.614
ARS-CRY-MCI-NEW-SUN,ARS,CRY,MCI,NEW,SUN,5,1-1-1-1-1,17128,144.75,147.0,2.539,2.579
ARS-CRY-MCI-NEW-TOT,ARS,CRY,MCI,NEW,TOT,5,1-1-1-1-1,8887,142.75,146.0,2.504,2.561
ARS-CRY-MCI-NFO-NFO,ARS,CRY,MCI,NFO,NFO,4,2-1-1-1,30388,148.25,151.0,2.601,2.649
ARS-CRY-MCI-NFO-SUN,ARS,CRY,MCI,NFO,SUN,5,1-1-1-1-1,19316,145.25,148.0,2.548,2.596
ARS-CRY-MCI-NFO-TOT,ARS,CRY,MCI,NFO,TOT,5,1-1-1-1-1,5573,141.75,146.0,2.487,2.561
ARS-CRY-MCI-SUN-SUN,ARS,CRY,MCI,SUN,SUN,4,2-1-1-1,19317,145.25,147.0,2.548,2.579
ARS-CRY-MCI-SUN-TOT,ARS,CRY,MCI,SUN,TOT,5,1-1-1-1-1,2113,140.25,144.0,2.461,2.526
ARS-CRY-MCI-TOT-TOT,ARS,CRY,MCI,TOT,TOT,4,2-1-1-1,10843,143.25,149.0,2.513,2.614
ARS-CRY-MUN-MUN-MUN,ARS,CRY,MUN,MUN,MUN,3,3-1-1,41694,158.25,159.0,2.776,2.789
ARS-CRY-MUN-MUN-NEW,ARS,CRY,MUN,MUN,NEW,4,2-1-1-1,38955,152.75,154.0,2.68,2.702
ARS-CRY-MUN-MUN-NFO,ARS,CRY,MUN,MUN,NFO,4,2-1-1-1,37789,151.75,154.0,2.662,2.702
ARS-CRY-MUN-MUN-SUN,ARS,CRY,MUN,MUN,SUN,4,2-1-1-1,38956,152.75,154.0,2.68,2.702
ARS-CRY-MUN-MUN-TOT,ARS,CRY,MUN,MUN,TOT,4,2-1-1-1,33172,149.25,152.0,2.618,2.667
ARS-CRY-MUN-NEW-NEW,ARS,CRY,MUN,NEW,NEW,4,2-1-1-1,38957,152.75,154.0,2.68,2.702
ARS-CRY-MUN-NEW-NFO,ARS,CRY,MUN,NEW,NFO,5,1-1-1-1-1,34339,149.75,151.0,2.627,2.649
ARS-CRY-MUN-NEW-SUN,ARS,CRY,MUN,NEW,SUN,5,1-1-1-1-1,34340,149.75,151.0,2.627,2.649
ARS-CRY-MUN-NEW-TOT,ARS,CRY,MUN,NEW,TOT,5,1-1-1-1-1,28835,147.75,150.0,2.592,2.632
ARS-CRY-MUN-NFO-NFO,ARS,CRY,MUN,NFO,NFO,4,2-1-1-1,37074,151.25,154.0,2.654,2.702
ARS-CRY-MUN-NFO-SUN,ARS,CRY,MUN,NFO,SUN,5,1-1-1-1-1,33173,149.25,151.0,2.618,2.649
ARS-CRY-MUN-NFO-TOT,ARS,CRY,MUN,NFO,TOT,5,1-1-1-1-1,21461,145.75,149.0,2.557,2.614
ARS-CRY-MUN-SUN-SUN,ARS,CRY,MUN,SUN,SUN,4,2-1-1-1,37075,151.25,152.0,2.654,2.667
ARS-CRY-MUN-SUN-TOT,ARS,CRY,MUN,SUN,TOT,5,1-1-1-1-1,19318,145.25,148.0,2.548,2.596
ARS-CRY-MUN-TOT-TOT,ARS,CRY,MUN,TOT,TOT,4,2-1-1-1,19319,145.25,150.0,2.548,2.632
ARS-CRY-NEW-NEW-NEW,ARS,CRY,NEW,NEW,NEW,3,3-1-1,41434,157.25,159.0,2.759,2.789
ARS-CRY-NEW-NEW-NFO,ARS,CRY,NEW,NEW,NFO,4,2-1-1-1,37076,151.25,153.0,2.654,2.684
ARS-CRY-NEW-NEW-SUN,ARS,CRY,NEW,NEW,SUN,4,2-1-1-1,38406,152.25,154.0,2.671,2.702
ARS-CRY-NEW-NEW-TOT,ARS,CRY,NEW,NEW,TOT,4,2-1-1-1,36279,150.75,152.0,2.645,2.667
ARS-CRY-NEW-NFO-NFO,ARS,CRY,NEW,NFO,NFO,4,2-1-1-1,36280,150.75,153.0,2.645,2.684
ARS-CRY-NEW-NFO-SUN,ARS,CRY,NEW,NFO,SUN,5,1-1-1-1-1,33174,149.25,151.0,2.618,2.649
ARS-CRY-NEW-NFO-TOT,ARS,CRY,NEW,NFO,TOT,5,1-1-1-1-1,23515,146.25,149.0,2.566,2.614
ARS-CRY-NEW-SUN-SUN,ARS,CRY,NEW,SUN,SUN,4,2-1-1-1,36281,150.75,152.0,2.645,2.667
ARS-CRY-NEW-SUN-TOT,ARS,CRY,NEW,SUN,TOT,5,1-1-1-1-1,23516,146.25,148.0,2.566,2.596
ARS-CRY-NEW-TOT-TOT,ARS,CRY,NEW,TOT,TOT,4,2-1-1-1,25452,146.75,150.0,2.575,2.632
ARS-CRY-NFO-NFO-NFO,ARS,CRY,NFO,NFO,NFO,3,3-1-1,41275,156.75,159.0,2.75,2.789
ARS-CRY-NFO-NFO-SUN,ARS,CRY,NFO,NFO,SUN,4,2-1-1-1,38407,152.25,155.0,2.671,2.719
ARS-CRY-NFO-NFO-TOT,ARS,CRY,NFO,NFO,TOT,4,2-1-1-1,25453,146.75,150.0,2.575,2.632
ARS-CRY-NFO-SUN-SUN,ARS,CRY,NFO,SUN,SUN,4,2-1-1-1,37077,151.25,153.0,2.654,2.684
ARS-CRY-NFO-SUN-TOT,ARS,CRY,NFO,SUN,TOT,5,1-1-1-1-1,15037,144.25,147.0,2.531,2.579
ARS-CRY-NFO-TOT-TOT,ARS,CRY,NFO,TOT,TOT,4,2-1-1-1,10844,143.25,148.0,2.513,2.596
ARS-CRY-SUN-SUN-SUN,ARS,CRY,SUN,SUN,SUN,3,3-1-1,41695,158.25,158.0,2.776,2.772
ARS-CRY-SUN-SUN-TOT,ARS,CRY,SUN,SUN,TOT,4,2-1-1-1,19320,145.25,147.0,2.548,2.579
ARS-CRY-SUN-TOT-TOT,ARS,CRY,SUN,TOT,TOT,4,2-1-1-1,8888,142.75,147.0,2.504,2.579
ARS-CRY-TOT-TOT-TOT,ARS,CRY,TOT,TOT,TOT,3,3-1-1,33175,149.25,154.0,2.618,2.702
ARS-EVE-EVE-EVE-FUL,ARS,EVE,EVE,EVE,FUL,3,3-1-1,42066,161.25,162.0,2.829,2.842
ARS-EVE-EVE-EVE-HUL,ARS,EVE,EVE,EVE,HUL,3,3-1-1,41435,157.25,159.0,2.759,2.789
ARS-EVE-EVE-EVE-IPS,ARS,EVE,EVE,EVE,IPS,3,3-1-1,42002,160.25,162.0,2.811,2.842
ARS-EVE-EVE-EVE-LEE,ARS,EVE,EVE,EVE,LEE,3,3-1-1,41943,159.75,161.0,2.803,2.825
ARS-EVE-EVE-EVE-LIV,ARS,EVE,EVE,EVE,LIV,3,3-1-1,40895,155.75,158.0,2.732,2.772
ARS-EVE-EVE-EVE-MCI,ARS,EVE,EVE,EVE,MCI,3,3-1-1,41276,156.75,159.0,2.75,2.789
ARS-EVE-EVE-EVE-MUN,ARS,EVE,EVE,EVE,MUN,3,3-1-1,42003,160.25,160.0,2.811,2.807
ARS-EVE-EVE-EVE-NEW,ARS,EVE,EVE,EVE,NEW,3,3-1-1,42095,162.25,163.0,2.846,2.86
ARS-EVE-EVE-EVE-NFO,ARS,EVE,EVE,EVE,NFO,3,3-1-1,42004,160.25,161.0,2.811,2.825
ARS-EVE-EVE-EVE-SUN,ARS,EVE,EVE,EVE,SUN,3,3-1-1,41696,158.25,160.0,2.776,2.807
